opportunity_id,order_id,opportunity_name,stage,probability,amount,created_date,close_date,lead_source,type,fiscal_quarter,expected_revenue
OPP_021208,febe5ed09ac6fa3dd1004b57269adeef,Deal febe5ed0,Closed Won,1.0,50.8,2025-03-03,2025-03-07,Referral,New Business,Q3 2017,50.8
OPP_021209,0a8fa6b5910d2d1326480e5837f6b51f,Deal 0a8fa6b5,Closed Won,1.0,139.0,2025-03-07,2025-03-07,Social Media,New Business,Q3 2017,139.0
OPP_021210,09d1a6d95af99a860b37ed53fc9a3c2d,Deal 09d1a6d9,Closed Won,1.0,128.24,2025-02-25,2025-03-07,Web,New Business,Q3 2017,128.24
OPP_021211,a933a186653455e64fd077551cfcef0b,Deal a933a186,Closed Won,1.0,64.62,2025-03-07,2025-03-07,Social Media,New Business,Q3 2017,64.62
OPP_021212,d622abecd14d7a399897b7aaeda91e17,Deal d622abec,Closed Won,1.0,256.92,2025-03-05,2025-03-07,Referral,New Business,Q3 2017,256.92
OPP_021213,b80fc28f62c785fe351b7e4d70185334,Deal b80fc28f,Closed Won,1.0,41.59,2025-02-24,2025-03-07,Web,New Business,Q3 2017,41.59
OPP_021214,7a2caaaf6f039835babfdf9aea003412,Deal 7a2caaaf,Closed Won,1.0,789.04,2025-02-28,2025-03-07,Referral,New Business,Q3 2017,789.04
OPP_021215,c77ab6252aa05bf818cb8b39d4879b21,Deal c77ab625,Closed Won,1.0,47.0,2025-02-23,2025-03-07,Direct,New Business,Q3 2017,47.0
OPP_021216,44aa038bc4a637f4c0c9ab66da0c48aa,Deal 44aa038b,Closed Won,1.0,159.85,2025-02-23,2025-03-07,Email,New Business,Q3 2017,159.85
OPP_021217,0f803d75772c7ca391ad07aafd23941c,Deal 0f803d75,Closed Won,1.0,45.53,2025-02-24,2025-03-07,Paid Search,New Business,Q3 2017,45.53
OPP_021218,72de821f9fedd9cc09a60fcbc06e698b,Deal 72de821f,Closed Won,1.0,254.91,2025-03-02,2025-03-07,Email,New Business,Q3 2017,254.91
OPP_021219,650301bf72680bf7f46369e5059b95e6,Deal 650301bf,Closed Won,1.0,46.9,2025-02-28,2025-03-07,Referral,New Business,Q3 2017,46.9
OPP_021220,f434052bc2203ff466927ada035bbef0,Deal f434052b,Closed Won,1.0,105.83,2025-03-05,2025-03-07,Web,New Business,Q3 2017,105.83
OPP_021221,6ba4f2aae2d3d15f3281258017b4552b,Deal 6ba4f2aa,Closed Won,1.0,112.42,2025-03-07,2025-03-08,Referral,New Business,Q3 2017,112.42
OPP_021222,dc523b270be716d338c2fbc9a4bcdfc3,Deal dc523b27,Closed Won,1.0,73.34,2025-02-27,2025-03-08,Email,New Business,Q3 2017,73.34
OPP_021223,625b0b3fa9345b547eac735d4f4257e7,Deal 625b0b3f,Closed Won,1.0,65.71,2025-02-28,2025-03-08,Social Media,New Business,Q3 2017,65.71
OPP_021224,183832097fa8f0a9172d4514fdfca42c,Deal 18383209,Closed Won,1.0,162.24,2025-02-24,2025-03-08,Web,New Business,Q3 2017,162.24
OPP_021225,8f1b8cf203b9b49a05634fa0ebb61c22,Deal 8f1b8cf2,Closed Won,1.0,93.99,2025-03-04,2025-03-08,Web,New Business,Q3 2017,93.99
OPP_021226,ba930d713b7bf3dca12e701703ff8eb5,Deal ba930d71,Closed Won,1.0,234.5,2025-03-02,2025-03-08,Web,New Business,Q3 2017,234.5
OPP_021227,a037c35b691ecad7720b1d5cf7f14bc8,Deal a037c35b,Closed Won,1.0,96.99,2025-02-24,2025-03-08,Web,New Business,Q3 2017,96.99
OPP_021228,5502aebd362ed11913b17bca3aab7d69,Deal 5502aebd,Closed Won,1.0,87.64,2025-03-08,2025-03-08,Direct,New Business,Q3 2017,87.64
OPP_021229,dbc337fe795b89d0a42fed65a448b964,Deal dbc337fe,Closed Won,1.0,141.16,2025-02-25,2025-03-08,Web,New Business,Q3 2017,141.16
OPP_021230,b7716ace923ed81a5f2df20115695b2d,Deal b7716ace,Closed Won,1.0,77.67,2025-02-24,2025-03-08,Referral,New Business,Q3 2017,77.67
OPP_021231,cffaffa29cba49c69e3ec0dcb839ab16,Deal cffaffa2,Closed Won,1.0,86.15,2025-03-05,2025-03-08,Email,New Business,Q3 2017,86.15
OPP_021232,5691a076ef144cb3bb777a3eb18b77d1,Deal 5691a076,Closed Won,1.0,90.0,2025-03-02,2025-03-08,Direct,New Business,Q3 2017,90.0
OPP_021233,8b2f04328e5408c6e2f9ebd38f2af662,Deal 8b2f0432,Closed Won,1.0,56.0,2025-02-23,2025-03-08,Direct,New Business,Q3 2017,56.0
OPP_021234,3321e84343dd41e813cac2b2d6ed3f65,Deal 3321e843,Closed Won,1.0,178.27,2025-02-23,2025-03-08,Referral,New Business,Q3 2017,178.27
OPP_021235,9d14efbb0c50e58aa2098e5338df7575,Deal 9d14efbb,Closed Won,1.0,109.27,2025-03-03,2025-03-08,Social Media,New Business,Q3 2017,109.27
OPP_021236,bff9bf477ce043ff4e51e929fece6d55,Deal bff9bf47,Closed Won,1.0,121.99,2025-02-24,2025-03-08,Referral,New Business,Q3 2017,121.99
OPP_021237,2dabb10146331fc98c0322801df870d7,Deal 2dabb101,Closed Won,1.0,37.72,2025-02-28,2025-03-08,Paid Search,New Business,Q3 2017,37.72
OPP_021238,2d9d63715c81835d6114d3f608fd9f1c,Deal 2d9d6371,Closed Won,1.0,65.05,2025-02-27,2025-03-08,Email,New Business,Q3 2017,65.05
OPP_021239,e6f4802ce2213981609f7384568b3a1d,Deal e6f4802c,Closed Won,1.0,519.2,2025-03-08,2025-03-08,Social Media,New Business,Q3 2017,519.2
OPP_021240,7c018c94d1f3d9ac7affec4cde6e111f,Deal 7c018c94,Closed Won,1.0,161.23,2025-03-07,2025-03-08,Social Media,New Business,Q3 2017,161.23
OPP_021241,1c9383e11b19c66a7655bf8a31dd0ad3,Deal 1c9383e1,Closed Won,1.0,116.94,2025-02-28,2025-03-08,Paid Search,New Business,Q3 2017,116.94
OPP_021242,70b742795bc441e94a44a084b6d9ce7a,Deal 70b74279,Closed Won,1.0,578.82,2025-02-24,2025-03-08,Paid Search,New Business,Q3 2017,578.82
OPP_021243,75d356a1c924fad59ba5ed142004e9de,Deal 75d356a1,Closed Won,1.0,111.89,2025-03-07,2025-03-08,Paid Search,New Business,Q3 2017,111.89
OPP_021244,c9155925aa573a017151d593ee25f976,Deal c9155925,Closed Won,1.0,32.58,2025-03-05,2025-03-08,Web,New Business,Q3 2017,32.58
OPP_021245,6cc8ee95fa041110dc49df7e0a2e85b1,Deal 6cc8ee95,Closed Won,1.0,62.38,2025-02-26,2025-03-08,Direct,New Business,Q3 2017,62.38
OPP_021246,3d5dd5656fbfbdc5a7798d2e0885122f,Deal 3d5dd565,Closed Won,1.0,87.61,2025-03-03,2025-03-08,Paid Search,New Business,Q3 2017,87.61
OPP_021247,fd6570a375422eb90b25eae62935db7b,Deal fd6570a3,Closed Won,1.0,167.42,2025-03-04,2025-03-08,Email,New Business,Q3 2017,167.42
OPP_021248,e7f7f03bc8d696fdb62476341f1506f4,Deal e7f7f03b,Closed Won,1.0,88.92,2025-03-04,2025-03-08,Direct,New Business,Q3 2017,88.92
OPP_021249,b7cc3826f155315673c017a521913615,Deal b7cc3826,Closed Won,1.0,45.09,2025-03-02,2025-03-08,Email,New Business,Q3 2017,45.09
OPP_021250,19542608de028da289c7e0fb0a7422ea,Deal 19542608,Closed Won,1.0,148.15,2025-03-02,2025-03-08,Email,New Business,Q3 2017,148.15
OPP_021251,b8d0e1c664b4deb8dbe8583927497a68,Deal b8d0e1c6,Closed Won,1.0,175.79,2025-03-08,2025-03-08,Web,New Business,Q3 2017,175.79
OPP_021252,64bea65441db4c3e2817c4986436a56e,Deal 64bea654,Closed Won,1.0,409.54,2025-02-27,2025-03-08,Web,New Business,Q3 2017,409.54
OPP_021253,01da413c142606bf28e461e3a732f653,Deal 01da413c,Closed Won,1.0,211.28,2025-03-02,2025-03-08,Paid Search,New Business,Q3 2017,211.28
OPP_021254,7209ee6fd6e98942079c767741b71e3b,Deal 7209ee6f,Closed Won,1.0,192.75,2025-03-01,2025-03-08,Web,New Business,Q3 2017,192.75
OPP_021255,5f49f31e537f8f1a496454b48edbe34d,Deal 5f49f31e,Closed Won,1.0,127.45,2025-02-23,2025-03-08,Web,New Business,Q3 2017,127.45
OPP_021256,4e658409c66959a88af17ef4048b9997,Deal 4e658409,Closed Won,1.0,72.85,2025-02-25,2025-03-08,Paid Search,New Business,Q3 2017,72.85
OPP_021257,078095c153e500cfcdd068f00b8d2e98,Deal 078095c1,Closed Won,1.0,104.37,2025-02-23,2025-03-08,Paid Search,New Business,Q3 2017,104.37
OPP_021258,2fc8432d4f906403e2bf04d81163b220,Deal 2fc8432d,Closed Won,1.0,31.75,2025-03-04,2025-03-08,Referral,New Business,Q3 2017,31.75
OPP_021259,a547fb168e44ce6b79cdea200a3c9b45,Deal a547fb16,Closed Won,1.0,196.61,2025-03-07,2025-03-08,Referral,New Business,Q3 2017,196.61
OPP_021260,8a01d49b3b06384490c34a71c6b5c384,Deal 8a01d49b,Closed Won,1.0,30.0,2025-03-08,2025-03-08,Direct,New Business,Q3 2017,30.0
OPP_021261,268c7ddac25f29e6e3b002a768eabab7,Deal 268c7dda,Closed Won,1.0,63.5,2025-02-26,2025-03-08,Referral,New Business,Q3 2017,63.5
OPP_021262,9711d75c7f14daa7b898759d42b9af64,Deal 9711d75c,Closed Won,1.0,86.24,2025-02-26,2025-03-08,Paid Search,New Business,Q3 2017,86.24
OPP_021263,052bc85c00310b85dc5b3cae2d25aebb,Deal 052bc85c,Closed Won,1.0,153.1,2025-03-03,2025-03-08,Direct,New Business,Q3 2017,153.1
OPP_021264,7f923d4f971b7fa555dde1bdc7a9d475,Deal 7f923d4f,Closed Won,1.0,71.14,2025-02-28,2025-03-08,Web,New Business,Q3 2017,71.14
OPP_021265,2529a7e429d36a4fb9ada1b677a5ed31,Deal 2529a7e4,Closed Won,1.0,71.79,2025-02-27,2025-03-08,Paid Search,New Business,Q3 2017,71.79
OPP_021266,86c8154436a001a69512c9275126aea8,Deal 86c81544,Closed Won,1.0,276.57,2025-02-23,2025-03-08,Paid Search,New Business,Q3 2017,276.57
OPP_021267,1eb73d543a6a3318fe766653379d5d4b,Deal 1eb73d54,Closed Won,1.0,133.76,2025-02-27,2025-03-08,Email,New Business,Q3 2017,133.76
OPP_021268,fef9630717f341d93127dbf1d27650c9,Deal fef96307,Closed Won,1.0,67.31,2025-02-24,2025-03-08,Social Media,New Business,Q3 2017,67.31
OPP_021269,27d7ae4ad298e3686566ac8e9ff928e5,Deal 27d7ae4a,Closed Won,1.0,166.01,2025-03-06,2025-03-08,Social Media,New Business,Q3 2017,166.01
OPP_021270,b2399fdd417c653cc8011229c81b11be,Deal b2399fdd,Closed Won,1.0,175.77,2025-03-03,2025-03-08,Web,New Business,Q3 2017,175.77
OPP_021271,48bc1e3408087df0a63190eeac9061a4,Deal 48bc1e34,Closed Won,1.0,79.72,2025-03-03,2025-03-08,Email,New Business,Q3 2017,79.72
OPP_021272,152743f188270e1ffdf65348aa6f205c,Deal 152743f1,Closed Won,1.0,347.06,2025-03-03,2025-03-08,Web,New Business,Q3 2017,347.06
OPP_021273,b107eb8ab6fb9b94db25911d4a2b378e,Deal b107eb8a,Closed Won,1.0,65.0,2025-03-05,2025-03-08,Paid Search,New Business,Q3 2017,65.0
OPP_021274,78fd4a4b2afff4fcbca37fab3ed1b0e6,Deal 78fd4a4b,Closed Won,1.0,604.76,2025-02-25,2025-03-08,Paid Search,New Business,Q3 2017,604.76
OPP_021275,db974c12004fe92ab344e63e8e4b995f,Deal db974c12,Closed Won,1.0,104.56,2025-02-24,2025-03-08,Web,New Business,Q3 2017,104.56
OPP_021276,a63104c1bbc7fe65734b02c43c1e996c,Deal a63104c1,Closed Won,1.0,165.79,2025-02-26,2025-03-08,Direct,New Business,Q3 2017,165.79
OPP_021277,0ba375898f7c9b49e9d12cdd4f4467e8,Deal 0ba37589,Closed Won,1.0,365.37,2025-03-07,2025-03-08,Email,New Business,Q3 2017,365.37
OPP_021278,184ed2b4ce624742505cd97fec5e9ea3,Deal 184ed2b4,Closed Won,1.0,31.75,2025-03-03,2025-03-08,Social Media,New Business,Q3 2017,31.75
OPP_021279,b68bc5e23953ce5d6eb6fd2fc3055763,Deal b68bc5e2,Closed Won,1.0,361.07,2025-02-28,2025-03-08,Direct,New Business,Q3 2017,361.07
OPP_021280,9d5ff0405549c979e36682bc5d8b9306,Deal 9d5ff040,Closed Won,1.0,27.38,2025-03-02,2025-03-08,Paid Search,New Business,Q3 2017,27.38
OPP_021281,1af38227c088980113da10c4e6d925cf,Deal 1af38227,Closed Won,1.0,163.69,2025-03-03,2025-03-08,Paid Search,New Business,Q3 2017,163.69
OPP_021282,3bdbd9f5f42278fb48aa879475fb33b4,Deal 3bdbd9f5,Closed Won,1.0,176.2,2025-03-03,2025-03-08,Social Media,New Business,Q3 2017,176.2
OPP_021283,ef88a4803cc4e345dc4aa9634783bba6,Deal ef88a480,Closed Won,1.0,252.42,2025-03-04,2025-03-08,Web,New Business,Q3 2017,252.42
OPP_021284,b7707080e47946584d1280f2b8f200a5,Deal b7707080,Closed Won,1.0,147.45,2025-03-03,2025-03-08,Paid Search,New Business,Q3 2017,147.45
OPP_021285,b191371f63985b422b67013b16816063,Deal b191371f,Closed Won,1.0,182.3,2025-03-06,2025-03-08,Paid Search,New Business,Q3 2017,182.3
OPP_021286,bb475ac6012993a0cca1bad5f52ee163,Deal bb475ac6,Closed Won,1.0,218.64,2025-02-24,2025-03-08,Paid Search,New Business,Q3 2017,218.64
OPP_021287,a152e104a4305cc7b35c02b235c6887d,Deal a152e104,Closed Won,1.0,75.07,2025-03-06,2025-03-08,Email,New Business,Q3 2017,75.07
OPP_021288,b24b30b2680c0388fd18c9175271a8cb,Deal b24b30b2,Closed Won,1.0,39.77,2025-03-02,2025-03-08,Web,New Business,Q3 2017,39.77
OPP_021289,3c2efaf967ce7ac93a892e7fd066e837,Deal 3c2efaf9,Closed Won,1.0,50.34,2025-03-02,2025-03-08,Web,New Business,Q3 2017,50.34
OPP_021290,42769a5163a34297f4458dbccf206b36,Deal 42769a51,Closed Won,1.0,125.53,2025-02-26,2025-03-08,Direct,New Business,Q3 2017,125.53
OPP_021291,d7280c643438b6380bc7b6d9c28fb175,Deal d7280c64,Closed Won,1.0,94.99,2025-03-01,2025-03-08,Social Media,New Business,Q3 2017,94.99
OPP_021292,d4a3c28ffadf7c451e1d420fb14fe13c,Deal d4a3c28f,Closed Won,1.0,94.63,2025-02-28,2025-03-08,Email,New Business,Q3 2017,94.63
OPP_021293,1dd363f5595f370f90d2a8353444ff49,Deal 1dd363f5,Closed Won,1.0,81.89,2025-02-24,2025-03-08,Referral,New Business,Q3 2017,81.89
OPP_021294,db666cbae1499f226a7759852cbd0e69,Deal db666cba,Closed Won,1.0,157.32,2025-03-01,2025-03-08,Web,New Business,Q3 2017,157.32
OPP_021295,6149716112b7db1b76332e704d944cbb,Deal 61497161,Closed Won,1.0,61.75,2025-02-23,2025-03-08,Web,New Business,Q3 2017,61.75
OPP_021296,9585dcabb7fafb1d2bde20a5a995e5e4,Deal 9585dcab,Closed Won,1.0,131.46,2025-02-23,2025-03-08,Social Media,New Business,Q3 2017,131.46
OPP_021297,ea3e22446f2bda3a8433d3147b5486fc,Deal ea3e2244,Closed Won,1.0,102.87,2025-02-28,2025-03-08,Paid Search,New Business,Q3 2017,102.87
OPP_021298,51c3d845b7fdb7a31412d12f4c5a12e4,Deal 51c3d845,Closed Won,1.0,42.0,2025-03-08,2025-03-08,Social Media,New Business,Q3 2017,42.0
OPP_021299,121cd10b6fc65a5c63862de57945f732,Deal 121cd10b,Closed Won,1.0,341.02,2025-03-05,2025-03-08,Email,New Business,Q3 2017,341.02
OPP_021300,6f80ee94265381ae8310f1c44afd1a52,Deal 6f80ee94,Closed Won,1.0,61.11,2025-03-07,2025-03-08,Web,New Business,Q3 2017,61.11
OPP_021301,71603031182fa8f497b5bae069bb9361,Deal 71603031,Closed Won,1.0,63.5,2025-02-26,2025-03-08,Direct,New Business,Q3 2017,63.5
OPP_021302,e5ef5de6da3c56ad874373fb7c10c53c,Deal e5ef5de6,Closed Won,1.0,24.72,2025-02-27,2025-03-08,Email,New Business,Q3 2017,24.72
OPP_021303,2aeccc79ee65865edc103faeb5c519c8,Deal 2aeccc79,Closed Won,1.0,193.82,2025-03-07,2025-03-08,Web,New Business,Q3 2017,193.82
OPP_021304,ba42f2a26f17be290cfc14c6f8b4e625,Deal ba42f2a2,Closed Won,1.0,45.05,2025-02-24,2025-03-08,Web,New Business,Q3 2017,45.05
OPP_021305,4d5fca22363528ec48be05c22fdbf690,Deal 4d5fca22,Closed Won,1.0,138.48,2025-02-24,2025-03-08,Paid Search,New Business,Q3 2017,138.48
OPP_021306,7c2fcd2de28fdcb260060d733f5ff8dc,Deal 7c2fcd2d,Closed Won,1.0,316.31,2025-02-23,2025-03-08,Social Media,New Business,Q3 2017,316.31
OPP_021307,fca50f0a146861f2baa4c293e99bc14a,Deal fca50f0a,Closed Won,1.0,70.72,2025-02-26,2025-03-08,Paid Search,New Business,Q3 2017,70.72
OPP_021308,6bc458836ecef86dca3afa67523f4268,Deal 6bc45883,Closed Won,1.0,114.22,2025-03-08,2025-03-08,Paid Search,New Business,Q3 2017,114.22
OPP_021309,07b9098123333f897ad332b7c9c3820d,Deal 07b90981,Closed Won,1.0,21.72,2025-03-08,2025-03-08,Direct,New Business,Q3 2017,21.72
OPP_021310,48758b2dd346fef45549ec77da5bc6ae,Deal 48758b2d,Closed Won,1.0,216.15,2025-03-04,2025-03-08,Direct,New Business,Q3 2017,216.15
OPP_021311,94025de10c28a35becc4666e4d661698,Deal 94025de1,Closed Won,1.0,52.68,2025-03-03,2025-03-08,Email,New Business,Q3 2017,52.68
OPP_021312,33b7013ecf08d45cce710de05808c535,Deal 33b7013e,Closed Won,1.0,188.45,2025-02-28,2025-03-08,Web,New Business,Q3 2017,188.45
OPP_021313,7ee20272eb00cd391603903aad03de4c,Deal 7ee20272,Closed Won,1.0,68.62,2025-02-24,2025-03-08,Referral,New Business,Q3 2017,68.62
OPP_021314,90e4c72e836cb3e0bea6a31fd981a346,Deal 90e4c72e,Closed Won,1.0,102.03,2025-02-23,2025-03-08,Social Media,New Business,Q3 2017,102.03
OPP_021315,8f743e79746b7603a908c7b536e4a14e,Deal 8f743e79,Closed Won,1.0,304.95,2025-03-01,2025-03-08,Web,New Business,Q3 2017,304.95
OPP_021316,d6c5dca773097a2319454e361da874d6,Deal d6c5dca7,Closed Won,1.0,50.24,2025-02-28,2025-03-08,Referral,New Business,Q3 2017,50.24
OPP_021317,fee04510f8e4bd36d10789bdbe55eae2,Deal fee04510,Closed Won,1.0,68.89,2025-02-25,2025-03-08,Social Media,New Business,Q3 2017,68.89
OPP_021318,626bfd2125f3f8adca00903b10dc319f,Deal 626bfd21,Closed Won,1.0,106.87,2025-03-06,2025-03-08,Social Media,New Business,Q3 2017,106.87
OPP_021319,ca86f28287cc70b03cbb6db9c80f5a84,Deal ca86f282,Closed Won,1.0,41.27,2025-03-07,2025-03-08,Paid Search,New Business,Q3 2017,41.27
OPP_021320,ba1f99140d4a9799217d7a9d67b8c1f3,Deal ba1f9914,Closed Won,1.0,52.33,2025-03-01,2025-03-08,Web,New Business,Q3 2017,52.33
OPP_021321,bd1d2815016a0d22c926101c1c99d140,Deal bd1d2815,Closed Won,1.0,94.99,2025-03-08,2025-03-08,Referral,New Business,Q3 2017,94.99
OPP_021322,e22127be7a5664250637f87a4d12410c,Deal e22127be,Closed Won,1.0,159.14,2025-03-06,2025-03-08,Web,New Business,Q3 2017,159.14
OPP_021323,5e23655bee02f45b9a3f47282ad61b17,Deal 5e23655b,Closed Won,1.0,191.26,2025-03-07,2025-03-08,Referral,New Business,Q3 2017,191.26
OPP_021324,498f57174c51d5d4e071665d9fea7a87,Deal 498f5717,Closed Won,1.0,105.29,2025-02-25,2025-03-08,Web,New Business,Q3 2017,105.29
OPP_021325,dee8fd0e964b71cf9dd9c7221eb73f14,Deal dee8fd0e,Closed Won,1.0,56.5,2025-03-06,2025-03-08,Direct,New Business,Q3 2017,56.5
OPP_021326,674507ad1e2b89ca471e872c4e8ef113,Deal 674507ad,Closed Won,1.0,31.0,2025-02-28,2025-03-08,Paid Search,New Business,Q3 2017,31.0
OPP_021327,6af1f36497a4b9ce8335d9a6da709960,Deal 6af1f364,Closed Won,1.0,60.1,2025-03-03,2025-03-08,Social Media,New Business,Q3 2017,60.1
OPP_021328,49d9f3721c033d155e61cfbd798aa0b8,Deal 49d9f372,Closed Won,1.0,105.37,2025-03-07,2025-03-08,Paid Search,New Business,Q3 2017,105.37
OPP_021329,6ff942529bd6226f816210fb1fa6c0c8,Deal 6ff94252,Closed Won,1.0,75.69,2025-02-23,2025-03-08,Paid Search,New Business,Q3 2017,75.69
OPP_021330,680f4f731eeef8098bb1e587bb0c3363,Deal 680f4f73,Closed Won,1.0,114.33,2025-03-01,2025-03-08,Paid Search,New Business,Q3 2017,114.33
OPP_021331,bc46a904b86fbf6c3d2f49a74fab7e66,Deal bc46a904,Closed Won,1.0,68.41,2025-03-07,2025-03-08,Social Media,New Business,Q3 2017,68.41
OPP_021332,0e685171210978ef27d06f208612c8be,Deal 0e685171,Closed Won,1.0,38.0,2025-03-01,2025-03-08,Social Media,New Business,Q3 2017,38.0
OPP_021333,26e66858735be44e0f1875beba05fa56,Deal 26e66858,Closed Won,1.0,54.09,2025-03-01,2025-03-08,Web,New Business,Q3 2017,54.09
OPP_021334,057e837e50171189a915cb17d4621e9f,Deal 057e837e,Closed Won,1.0,35.0,2025-03-02,2025-03-08,Web,New Business,Q3 2017,35.0
OPP_021335,ea73df32b183eafce925fe41bad50bdc,Deal ea73df32,Closed Won,1.0,143.71,2025-03-05,2025-03-08,Web,New Business,Q3 2017,143.71
OPP_021336,c96b35cd51435c8c1e70c89a5ad976b3,Deal c96b35cd,Closed Won,1.0,104.14,2025-02-23,2025-03-08,Referral,New Business,Q3 2017,104.14
OPP_021337,38e31ec9d0ed250702ede5bb610d963b,Deal 38e31ec9,Closed Won,1.0,45.44,2025-02-24,2025-03-08,Web,New Business,Q3 2017,45.44
OPP_021338,979413f37ff3d29ddcd3bdb3ec55df41,Deal 979413f3,Closed Won,1.0,66.78,2025-02-28,2025-03-08,Email,New Business,Q3 2017,66.78
OPP_021339,9be13dab83e8c1e6b39d8457313620e9,Deal 9be13dab,Closed Won,1.0,90.88,2025-03-01,2025-03-08,Social Media,New Business,Q3 2017,90.88
OPP_021340,8a6871df7fc00fc959c5bcfc7160bb29,Deal 8a6871df,Closed Won,1.0,36.77,2025-02-23,2025-03-08,Email,New Business,Q3 2017,36.77
OPP_021341,5d74b3ad92a846bb883841ab6a20d629,Deal 5d74b3ad,Closed Won,1.0,207.1,2025-02-24,2025-03-08,Referral,New Business,Q3 2017,207.1
OPP_021342,d639926cce88a791b1e17e02611688d2,Deal d639926c,Closed Won,1.0,41.75,2025-03-06,2025-03-08,Referral,New Business,Q3 2017,41.75
OPP_021343,1439c73f16c16e5ec78a3b2ff4e4f73e,Deal 1439c73f,Closed Won,1.0,66.6,2025-02-27,2025-03-08,Paid Search,New Business,Q3 2017,66.6
OPP_021344,a4ddd6b5c527bd3652847b3003b89cad,Deal a4ddd6b5,Closed Won,1.0,277.12,2025-03-01,2025-03-09,Social Media,New Business,Q3 2017,277.12
OPP_021345,04d943e133b4033bedddc46ee516f5c4,Deal 04d943e1,Closed Won,1.0,56.78,2025-03-09,2025-03-09,Referral,New Business,Q3 2017,56.78
OPP_021346,4b95fbb9125e0baff8527de2d1d0042b,Deal 4b95fbb9,Closed Won,1.0,113.2,2025-03-07,2025-03-09,Paid Search,New Business,Q3 2017,113.2
OPP_021347,d264cc09df2d6232397d0a9db018d01a,Deal d264cc09,Closed Won,1.0,205.07,2025-03-06,2025-03-09,Email,New Business,Q3 2017,205.07
OPP_021348,c3f3950db40a5207ec136f8541fa9597,Deal c3f3950d,Closed Won,1.0,153.8,2025-03-04,2025-03-09,Web,New Business,Q3 2017,153.8
OPP_021349,28a1f9cca638114ce8fc6ddfce2b7d52,Deal 28a1f9cc,Closed Won,1.0,70.54,2025-02-27,2025-03-09,Social Media,New Business,Q3 2017,70.54
OPP_021350,f2bfe3600bb3d144185db9ec70d8467b,Deal f2bfe360,Closed Won,1.0,88.52,2025-02-24,2025-03-09,Referral,New Business,Q3 2017,88.52
OPP_021351,183c26d5b5da5d721efce979e918d1ff,Deal 183c26d5,Closed Won,1.0,83.23,2025-02-27,2025-03-09,Referral,New Business,Q3 2017,83.23
OPP_021352,9c3a601d7089e5ecff0515e743748165,Deal 9c3a601d,Closed Won,1.0,162.77,2025-03-03,2025-03-09,Direct,New Business,Q3 2017,162.77
OPP_021353,aadd5a22c7d1dd16b1fe905a302d70e2,Deal aadd5a22,Closed Won,1.0,118.68,2025-02-24,2025-03-09,Social Media,New Business,Q3 2017,118.68
OPP_021354,7b994fc7c7528d2098eebcb19d18ce7e,Deal 7b994fc7,Closed Won,1.0,99.7,2025-03-08,2025-03-09,Web,New Business,Q3 2017,99.7
OPP_021355,8b1a9c54d1ba09cc40591511d388d286,Deal 8b1a9c54,Closed Won,1.0,107.78,2025-03-03,2025-03-09,Web,New Business,Q3 2017,107.78
OPP_021356,bb310183fd0dc613fbe383644fb159eb,Deal bb310183,Closed Won,1.0,73.78,2025-02-27,2025-03-09,Direct,New Business,Q3 2017,73.78
OPP_021357,4b049621d38b837b020bc1b2e040884b,Deal 4b049621,Closed Won,1.0,148.13,2025-03-07,2025-03-09,Paid Search,New Business,Q3 2017,148.13
OPP_021358,6a6f25fd713bf54d89cda9ccc933ecaf,Deal 6a6f25fd,Closed Won,1.0,663.93,2025-03-08,2025-03-09,Referral,New Business,Q3 2017,663.93
OPP_021359,1f2e82bed8804834d0fb59b0ca566c2e,Deal 1f2e82be,Closed Won,1.0,315.36,2025-03-02,2025-03-09,Social Media,New Business,Q3 2017,315.36
OPP_021360,f93c0062e9ba3158ed2b70b395625a3c,Deal f93c0062,Closed Won,1.0,109.29,2025-02-26,2025-03-09,Web,New Business,Q3 2017,109.29
OPP_021361,366fb8cd92296c6541132ab4cbb28bac,Deal 366fb8cd,Closed Won,1.0,94.21,2025-03-09,2025-03-09,Web,New Business,Q3 2017,94.21
OPP_021362,e5283432176f988a5d35d8f6b0711030,Deal e5283432,Closed Won,1.0,507.76,2025-02-26,2025-03-09,Email,New Business,Q3 2017,507.76
OPP_021363,18dd3f41a84cc95b6106008449cba262,Deal 18dd3f41,Closed Won,1.0,102.02,2025-03-02,2025-03-09,Social Media,New Business,Q3 2017,102.02
OPP_021364,8d21d47aa6bcf56b94fec17960b994ae,Deal 8d21d47a,Closed Won,1.0,261.96,2025-03-03,2025-03-09,Paid Search,New Business,Q3 2017,261.96
OPP_021365,2f3a10460f829a155fddd925f0e2f9c5,Deal 2f3a1046,Closed Won,1.0,195.0,2025-03-09,2025-03-09,Direct,New Business,Q3 2017,195.0
OPP_021366,8efdf8d2129927b7e1f5bead11ab5ab6,Deal 8efdf8d2,Closed Won,1.0,185.89,2025-03-07,2025-03-09,Web,New Business,Q3 2017,185.89
OPP_021367,fe1330694965e065fb84b10ad9d67dc2,Deal fe133069,Closed Won,1.0,106.18,2025-02-28,2025-03-09,Social Media,New Business,Q3 2017,106.18
OPP_021368,19c339969d909ed2babf33e7ca9e61c7,Deal 19c33996,Closed Won,1.0,33.1,2025-03-02,2025-03-09,Social Media,New Business,Q3 2017,33.1
