date,campaign_id,campaign_name,objective,impressions,reach,spend,link_clicks,ctr,cpc,cpm,purchases,purchase_value,cost_per_purchase,roas
2025-01-25,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,12793,10117,82.14,211,1.65,0.39,6.42,7,657.96,11.73,8.01
2025-01-26,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,29043,18690,232.28,437,1.5,0.53,8.31,18,2930.94,12.9,12.62
2025-01-26,META_C002,Retargeting - Add to Cart,CONVERSIONS,11394,8259,117.63,123,1.08,0.96,10.32,3,340.09,39.21,2.89
2025-01-26,META_C003,Brand Awareness - Video,AWARENESS,10767,7476,86.46,196,1.82,0.44,8.33,11,2156.59,7.86,24.94
2025-01-26,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,26241,17491,109.67,234,0.89,0.47,4.18,4,599.56,27.42,5.47
2025-01-26,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,11924,9639,121.83,260,2.18,0.47,10.22,5,850.89,24.37,6.98
2025-01-27,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,15816,12126,78.7,387,2.45,0.2,4.98,4,401.28,19.68,5.1
2025-01-27,META_C002,Retargeting - Add to Cart,CONVERSIONS,10720,7585,67.82,172,1.6,0.39,6.33,5,844.37,13.56,12.45
2025-01-27,META_C003,Brand Awareness - Video,AWARENESS,15963,10987,100.6,131,0.82,0.77,10.06,2,226.88,50.3,2.26
2025-01-27,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,15735,10587,147.09,177,1.12,0.83,9.35,6,782.76,24.52,5.32
2025-01-27,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,19127,14444,177.69,181,0.95,0.98,11.15,7,933.48,25.38,5.25
2025-01-28,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,11583,7288,98.12,289,2.5,0.34,8.47,8,906.81,12.27,9.24
2025-01-28,META_C002,Retargeting - Add to Cart,CONVERSIONS,21834,14433,141.98,343,1.57,0.41,7.95,17,1935.07,8.35,13.63
2025-01-28,META_C003,Brand Awareness - Video,AWARENESS,27894,22254,88.61,355,1.27,0.25,6.66,9,1361.36,9.85,15.36
2025-01-28,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,9020,7473,43.2,88,0.98,0.49,4.79,2,364.29,21.6,8.43
2025-01-28,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,21533,14143,202.03,448,2.08,0.45,10.97,23,3637.71,8.78,18.01
2025-01-29,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,19031,13197,110.19,440,2.31,0.25,5.79,17,3249.66,6.48,29.49
2025-01-29,META_C002,Retargeting - Add to Cart,CONVERSIONS,15852,12266,145.67,300,1.89,0.49,9.19,6,634.77,24.28,4.36
2025-01-29,META_C003,Brand Awareness - Video,AWARENESS,29529,18051,93.5,416,1.41,0.22,7.74,20,3439.77,4.67,36.79
2025-01-29,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,27914,19508,237.64,694,2.49,0.34,8.51,40,6758.51,5.94,28.44
2025-01-29,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,11151,6755,118.22,230,2.06,0.51,10.6,5,801.9,23.64,6.78
2025-01-30,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,14957,10659,105.59,179,1.2,0.59,7.06,6,778.25,17.6,7.37
2025-01-30,META_C002,Retargeting - Add to Cart,CONVERSIONS,22587,16740,130.55,265,1.17,0.49,11.39,12,1566.8,10.88,12.0
2025-01-30,META_C003,Brand Awareness - Video,AWARENESS,11647,8453,85.9,150,1.29,0.57,9.22,7,1030.59,12.27,12.0
2025-01-30,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,8778,5885,80.0,193,2.2,0.41,9.11,8,1134.81,10.0,14.19
2025-01-30,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,28143,19642,165.5,499,1.77,0.33,5.88,13,1661.44,12.73,10.04
2025-01-31,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,16760,11275,162.27,259,1.55,0.63,9.68,7,911.09,23.18,5.61
2025-01-31,META_C002,Retargeting - Add to Cart,CONVERSIONS,14236,8846,87.49,246,1.73,0.36,6.15,11,1468.8,7.95,16.79
2025-01-31,META_C003,Brand Awareness - Video,AWARENESS,28784,23224,102.52,532,1.85,0.19,11.88,21,2189.21,4.88,21.35
2025-01-31,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23892,17920,192.46,371,1.55,0.52,8.06,13,1739.64,14.8,9.04
2025-01-31,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23782,19481,201.44,195,0.82,1.03,10.73,10,1202.36,20.14,5.97
2025-02-01,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,27535,17876,206.99,519,1.88,0.4,7.52,15,2469.73,13.8,11.93
2025-02-01,META_C002,Retargeting - Add to Cart,CONVERSIONS,20076,13429,133.63,397,1.98,0.34,9.17,4,601.46,33.41,4.5
2025-02-01,META_C003,Brand Awareness - Video,AWARENESS,16823,11368,97.91,410,2.44,0.24,8.13,21,3546.62,4.66,36.22
2025-02-01,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,18537,12939,78.97,415,2.24,0.19,4.26,12,1689.29,6.58,21.39
2025-02-01,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,13980,9346,62.84,218,1.56,0.29,4.49,8,1201.26,7.86,19.12
2025-02-02,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,25574,20145,237.46,358,1.4,0.66,10.17,20,1919.39,11.87,8.08
2025-02-02,META_C002,Retargeting - Add to Cart,CONVERSIONS,11357,8005,101.21,229,2.02,0.44,8.91,8,1146.54,12.65,11.33
2025-02-02,META_C003,Brand Awareness - Video,AWARENESS,17316,12638,87.17,223,1.29,0.39,5.29,10,1547.12,8.72,17.75
2025-02-02,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,18562,13789,157.3,179,0.96,0.88,8.47,9,1403.91,17.48,8.93
2025-02-02,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23350,16718,193.38,208,0.89,0.93,10.05,11,1359.7,17.58,7.03
2025-02-03,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,11033,6862,107.72,219,1.98,0.49,9.76,12,1540.6,8.98,14.3
2025-02-03,META_C002,Retargeting - Add to Cart,CONVERSIONS,20344,15357,136.87,493,2.42,0.28,11.84,8,1392.32,17.11,10.17
2025-02-03,META_C003,Brand Awareness - Video,AWARENESS,21923,17631,86.56,201,0.92,0.43,4.23,7,1094.26,12.37,12.64
2025-02-03,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,27934,20025,126.94,227,0.81,0.56,4.54,11,1976.88,11.54,15.57
2025-02-03,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,29954,21059,124.44,538,1.8,0.23,4.15,31,3143.2,4.01,25.26
2025-02-04,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,10674,8277,99.67,232,2.17,0.43,9.34,3,575.49,33.22,5.77
2025-02-04,META_C002,Retargeting - Add to Cart,CONVERSIONS,12422,7705,83.43,210,1.69,0.4,6.72,9,1296.01,9.27,15.53
2025-02-04,META_C003,Brand Awareness - Video,AWARENESS,22533,15575,95.17,494,2.19,0.19,4.22,6,836.46,15.86,8.79
2025-02-04,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,21970,14228,189.47,253,1.15,0.75,8.62,4,693.94,47.37,3.66
2025-02-04,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,15096,9978,149.5,191,1.27,0.78,9.9,10,1657.08,14.95,11.08
2025-02-05,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,15606,11031,153.15,249,1.6,0.62,9.81,10,1493.45,15.32,9.75
2025-02-05,META_C002,Retargeting - Add to Cart,CONVERSIONS,21383,15749,119.61,364,1.7,0.33,5.59,17,2752.8,7.04,23.01
2025-02-05,META_C003,Brand Awareness - Video,AWARENESS,17385,14665,84.53,239,1.37,0.35,4.86,5,793.99,16.91,9.39
2025-02-05,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,8870,5715,56.3,203,2.29,0.28,6.35,10,1100.29,5.63,19.54
2025-02-05,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20438,12416,132.53,322,1.58,0.41,6.48,5,691.2,26.51,5.22
2025-02-06,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12356,8628,97.65,295,2.39,0.33,7.9,11,2009.9,8.88,20.58
2025-02-06,META_C002,Retargeting - Add to Cart,CONVERSIONS,24736,18930,127.57,455,1.84,0.28,7.98,12,1235.45,10.63,9.68
2025-02-06,META_C003,Brand Awareness - Video,AWARENESS,17781,13938,92.48,306,1.72,0.3,11.69,16,2027.84,5.78,21.93
2025-02-06,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,11129,7461,124.57,151,1.36,0.82,11.19,5,915.91,24.91,7.35
2025-02-06,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,28629,20225,176.46,305,1.07,0.58,11.46,17,2483.1,10.38,14.07
2025-02-07,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12089,8728,124.1,274,2.27,0.45,10.27,10,1853.64,12.41,14.94
2025-02-07,META_C002,Retargeting - Add to Cart,CONVERSIONS,19220,14448,140.26,177,0.92,0.79,10.07,4,634.54,35.06,4.52
2025-02-07,META_C003,Brand Awareness - Video,AWARENESS,12231,7792,77.6,252,2.06,0.31,6.34,5,518.33,15.52,6.68
2025-02-07,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23380,18954,97.24,562,2.4,0.17,4.16,16,3091.92,6.08,31.8
2025-02-07,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14032,9184,80.16,326,2.32,0.25,5.71,19,3704.92,4.22,46.22
2025-02-08,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,26744,21708,248.42,308,1.15,0.81,9.29,9,1444.43,27.6,5.81
2025-02-08,META_C002,Retargeting - Add to Cart,CONVERSIONS,27244,20844,141.72,550,2.02,0.26,10.71,32,3420.28,4.43,24.13
2025-02-08,META_C003,Brand Awareness - Video,AWARENESS,28392,20742,102.56,424,1.49,0.24,9.15,13,1923.87,7.89,18.76
2025-02-08,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,8420,6097,53.29,79,0.94,0.67,6.33,2,388.44,26.64,7.29
2025-02-08,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,27822,21571,181.23,396,1.42,0.46,8.71,5,882.36,36.25,4.87
2025-02-09,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,15125,11600,103.77,263,1.74,0.39,6.86,13,1471.95,7.98,14.18
2025-02-09,META_C002,Retargeting - Add to Cart,CONVERSIONS,16772,10608,77.25,188,1.12,0.41,4.61,2,377.36,38.62,4.88
2025-02-09,META_C003,Brand Awareness - Video,AWARENESS,19754,12517,87.4,316,1.6,0.28,4.43,13,2087.03,6.72,23.88
2025-02-09,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,11177,8476,80.91,241,2.16,0.34,7.24,6,637.02,13.48,7.87
2025-02-09,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,27215,17772,172.88,533,1.96,0.32,6.35,26,2865.86,6.65,16.58
2025-02-10,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,15750,9945,131.17,310,1.97,0.42,8.33,3,289.7,43.72,2.21
2025-02-10,META_C002,Retargeting - Add to Cart,CONVERSIONS,17516,14705,157.32,264,1.51,0.6,11.13,3,370.97,52.44,2.36
2025-02-10,META_C003,Brand Awareness - Video,AWARENESS,22866,14492,86.12,367,1.61,0.23,6.4,7,700.26,12.3,8.13
2025-02-10,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,17046,11724,141.48,168,0.99,0.84,8.3,8,743.14,17.68,5.25
2025-02-10,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,17748,13255,192.96,189,1.06,1.02,11.66,6,801.22,32.16,4.15
2025-02-11,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,18545,12040,148.48,382,2.06,0.39,8.01,15,1479.57,9.9,9.96
2025-02-11,META_C002,Retargeting - Add to Cart,CONVERSIONS,27571,20791,128.87,516,1.87,0.25,6.53,14,2657.73,9.21,20.62
2025-02-11,META_C003,Brand Awareness - Video,AWARENESS,8767,5345,101.65,74,0.84,1.37,11.59,3,343.09,33.88,3.38
2025-02-11,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23430,19146,112.62,197,0.84,0.57,4.81,2,186.52,56.31,1.66
2025-02-11,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,25615,17279,201.51,420,1.64,0.48,7.95,13,1186.55,15.5,5.89
2025-02-12,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,20496,12936,207.36,398,1.94,0.52,10.12,16,2525.35,12.96,12.18
2025-02-12,META_C002,Retargeting - Add to Cart,CONVERSIONS,13872,9249,127.88,153,1.1,0.84,10.9,6,1079.25,21.31,8.44
2025-02-12,META_C003,Brand Awareness - Video,AWARENESS,15883,12124,86.29,294,1.85,0.29,8.46,14,2788.37,6.16,32.31
2025-02-12,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,8652,6618,63.3,159,1.84,0.4,7.32,2,263.28,31.65,4.16
2025-02-12,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,13750,9491,109.2,239,1.74,0.46,7.94,5,799.45,21.84,7.32
2025-02-13,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,26782,17569,215.94,471,1.76,0.46,8.06,13,2088.35,16.61,9.67
2025-02-13,META_C002,Retargeting - Add to Cart,CONVERSIONS,8621,5969,71.22,143,1.66,0.5,8.26,6,1041.08,11.87,14.62
2025-02-13,META_C003,Brand Awareness - Video,AWARENESS,10494,8895,92.26,128,1.22,0.72,8.85,4,747.95,23.07,8.11
2025-02-13,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,19452,14887,133.47,250,1.29,0.53,6.86,11,1424.62,12.13,10.67
2025-02-13,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,12195,8443,132.08,166,1.36,0.8,10.83,9,884.08,14.68,6.69
2025-02-14,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,9094,5746,44.85,174,1.91,0.26,4.93,6,967.42,7.48,21.57
2025-02-14,META_C002,Retargeting - Add to Cart,CONVERSIONS,23144,18265,130.94,413,1.78,0.32,5.66,23,2657.89,5.69,20.3
2025-02-14,META_C003,Brand Awareness - Video,AWARENESS,9291,7092,90.66,164,1.77,0.55,9.92,2,391.21,45.33,4.32
2025-02-14,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,10418,6426,45.35,100,0.96,0.45,4.35,4,755.5,11.34,16.66
2025-02-14,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,13724,10391,59.54,178,1.3,0.33,4.34,3,482.76,19.85,8.11
2025-02-15,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,10865,8856,101.25,259,2.38,0.39,9.32,14,2109.54,7.23,20.83
2025-02-15,META_C002,Retargeting - Add to Cart,CONVERSIONS,18898,12923,143.65,450,2.38,0.32,9.72,9,1117.15,15.96,7.78
2025-02-15,META_C003,Brand Awareness - Video,AWARENESS,14953,11984,71.66,228,1.52,0.31,4.79,3,405.56,23.89,5.66
2025-02-15,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,19294,11890,155.87,475,2.46,0.33,8.08,17,2493.23,9.17,16.0
2025-02-15,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14281,12128,88.45,114,0.8,0.78,6.19,3,293.58,29.48,3.32
2025-02-16,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,24364,18035,208.98,532,2.18,0.39,8.58,5,633.48,41.8,3.03
2025-02-16,META_C002,Retargeting - Add to Cart,CONVERSIONS,22508,18613,132.28,385,1.71,0.34,5.88,20,1911.14,6.61,14.45
2025-02-16,META_C003,Brand Awareness - Video,AWARENESS,17338,11193,72.34,426,2.46,0.17,4.17,8,1542.83,9.04,21.33
2025-02-16,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12515,10422,115.6,223,1.78,0.52,9.24,5,660.73,23.12,5.72
2025-02-16,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,17683,12478,164.68,240,1.36,0.69,9.31,13,2512.01,12.67,15.25
2025-02-17,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,8895,5370,65.83,113,1.27,0.58,7.4,2,329.23,32.91,5.0
2025-02-17,META_C002,Retargeting - Add to Cart,CONVERSIONS,21237,13629,147.9,300,1.41,0.49,11.08,13,1331.09,11.38,9.0
2025-02-17,META_C003,Brand Awareness - Video,AWARENESS,18301,11753,79.27,193,1.05,0.41,4.33,8,1313.18,9.91,16.57
2025-02-17,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,11271,6831,116.57,156,1.38,0.75,10.34,5,900.25,23.31,7.72
2025-02-17,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,26448,20662,158.1,322,1.22,0.49,5.98,6,901.1,26.35,5.7
2025-02-18,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,22934,14064,102.75,518,2.26,0.2,4.48,20,2743.42,5.14,26.7
2025-02-18,META_C002,Retargeting - Add to Cart,CONVERSIONS,26596,20803,137.09,302,1.14,0.45,8.64,9,1093.95,15.23,7.98
2025-02-18,META_C003,Brand Awareness - Video,AWARENESS,15463,11271,82.77,161,1.04,0.51,5.35,5,860.28,16.55,10.39
2025-02-18,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,18670,12887,145.61,463,2.48,0.31,7.8,19,3368.3,7.66,23.13
2025-02-18,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,8318,6821,96.76,173,2.08,0.56,11.63,6,728.89,16.13,7.53
2025-02-19,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,26749,20040,230.98,603,2.25,0.38,8.64,28,3170.26,8.25,13.73
2025-02-19,META_C002,Retargeting - Add to Cart,CONVERSIONS,18270,15439,154.13,398,2.18,0.39,8.44,17,2183.31,9.07,14.17
2025-02-19,META_C003,Brand Awareness - Video,AWARENESS,14695,11180,100.98,307,2.09,0.33,7.46,7,1171.1,14.43,11.6
2025-02-19,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,18880,12853,137.89,266,1.41,0.52,7.3,6,772.19,22.98,5.6
2025-02-19,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,12721,9364,65.89,150,1.18,0.44,5.18,5,518.76,13.18,7.87
2025-02-20,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,29525,21070,250.93,594,2.01,0.42,10.58,30,3031.53,8.36,12.08
2025-02-20,META_C002,Retargeting - Add to Cart,CONVERSIONS,22926,15279,156.21,534,2.33,0.29,10.29,8,1045.21,19.53,6.69
2025-02-20,META_C003,Brand Awareness - Video,AWARENESS,16015,10098,76.63,398,2.49,0.19,4.79,15,2375.94,5.11,31.01
2025-02-20,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,18362,14057,213.98,167,0.91,1.28,11.65,5,996.01,42.8,4.65
2025-02-20,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,16522,12366,80.18,377,2.28,0.21,4.85,9,1112.4,8.91,13.87
2025-02-21,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,16518,13901,77.22,228,1.38,0.34,4.68,11,2190.02,7.02,28.36
2025-02-21,META_C002,Retargeting - Add to Cart,CONVERSIONS,15670,9908,80.78,163,1.04,0.5,5.16,3,337.45,26.93,4.18
2025-02-21,META_C003,Brand Awareness - Video,AWARENESS,15824,9788,102.2,237,1.5,0.43,10.85,9,1445.53,11.36,14.14
2025-02-21,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,24483,17876,197.89,488,1.99,0.41,8.08,13,1642.43,15.22,8.3
2025-02-21,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,13933,10271,95.88,207,1.49,0.46,6.88,10,980.44,9.59,10.23
2025-02-22,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,20588,15315,145.55,444,2.16,0.33,7.07,10,1858.54,14.56,12.77
2025-02-22,META_C002,Retargeting - Add to Cart,CONVERSIONS,27719,21140,145.89,469,1.69,0.31,10.18,27,3269.49,5.4,22.41
2025-02-22,META_C003,Brand Awareness - Video,AWARENESS,11391,7653,88.7,267,2.34,0.33,8.92,8,1467.97,11.09,16.55
2025-02-22,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,13483,9145,60.32,220,1.63,0.27,4.47,12,1593.35,5.03,26.41
2025-02-22,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,22074,15604,96.56,201,0.91,0.48,4.37,10,1728.34,9.66,17.9
2025-02-23,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,16330,12411,79.96,359,2.2,0.22,4.9,18,2182.87,4.44,27.3
2025-02-23,META_C002,Retargeting - Add to Cart,CONVERSIONS,13802,10080,155.12,194,1.41,0.8,11.74,9,1722.1,17.24,11.1
2025-02-23,META_C003,Brand Awareness - Video,AWARENESS,13740,11096,84.41,156,1.14,0.54,6.14,5,913.82,16.88,10.83
2025-02-23,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,19617,12375,117.98,351,1.79,0.34,6.01,13,1280.11,9.08,10.85
2025-02-23,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,24581,20337,198.72,578,2.35,0.34,8.08,24,3940.22,8.28,19.83
2025-02-24,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,23870,15876,206.75,311,1.3,0.66,8.66,17,2690.11,12.16,13.01
2025-02-24,META_C002,Retargeting - Add to Cart,CONVERSIONS,17309,13082,124.88,280,1.62,0.45,7.21,15,2191.18,8.33,17.55
2025-02-24,META_C003,Brand Awareness - Video,AWARENESS,22528,19136,99.73,233,1.03,0.43,5.18,12,1867.32,8.31,18.72
2025-02-24,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,28639,23383,131.71,521,1.82,0.25,4.6,18,1953.76,7.32,14.83
2025-02-24,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,10845,8036,47.62,235,2.17,0.2,4.39,11,1009.36,4.33,21.2
2025-02-25,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,9048,6672,108.17,125,1.38,0.87,11.96,2,328.35,54.09,3.04
2025-02-25,META_C002,Retargeting - Add to Cart,CONVERSIONS,22226,13898,147.51,364,1.64,0.41,7.74,15,2696.85,9.83,18.28
2025-02-25,META_C003,Brand Awareness - Video,AWARENESS,23087,17408,103.01,337,1.46,0.31,10.83,6,1079.79,17.17,10.48
2025-02-25,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12702,10571,53.13,228,1.79,0.23,4.18,11,1472.18,4.83,27.71
2025-02-25,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,29817,19586,172.06,715,2.4,0.24,6.11,23,3777.38,7.48,21.95
2025-02-26,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,23123,18929,215.49,464,2.01,0.46,9.32,22,2429.95,9.79,11.28
2025-02-26,META_C002,Retargeting - Add to Cart,CONVERSIONS,10412,6442,72.81,192,1.84,0.38,6.99,11,1390.25,6.62,19.09
2025-02-26,META_C003,Brand Awareness - Video,AWARENESS,24739,18129,97.31,604,2.44,0.16,5.76,9,1312.21,10.81,13.48
2025-02-26,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,9135,6214,81.89,186,2.04,0.44,8.96,6,1140.09,13.65,13.92
2025-02-26,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14659,11558,114.22,315,2.15,0.36,7.79,17,1930.64,6.72,16.9
2025-02-27,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,22699,17809,225.61,185,0.82,1.22,9.94,4,502.25,56.4,2.23
2025-02-27,META_C002,Retargeting - Add to Cart,CONVERSIONS,26744,21668,129.37,296,1.11,0.44,4.84,9,1023.01,14.37,7.91
2025-02-27,META_C003,Brand Awareness - Video,AWARENESS,26927,21200,98.64,299,1.11,0.33,6.83,8,1051.85,12.33,10.66
2025-02-27,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,13234,10839,124.81,160,1.21,0.78,9.43,1,128.12,124.81,1.03
2025-02-27,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,19588,13112,186.47,262,1.34,0.71,9.6,14,1664.71,13.32,8.93
2025-02-28,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,16761,11658,99.39,220,1.31,0.45,5.93,11,1918.17,9.04,19.3
2025-02-28,META_C002,Retargeting - Add to Cart,CONVERSIONS,22981,16414,135.51,212,0.92,0.64,8.06,5,722.57,27.1,5.33
2025-02-28,META_C003,Brand Awareness - Video,AWARENESS,9260,5760,56.52,135,1.46,0.42,6.1,2,229.68,28.26,4.06
2025-02-28,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,13756,8486,90.91,274,1.99,0.33,6.61,8,1007.54,11.36,11.08
2025-02-28,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,10783,7080,63.21,239,2.22,0.26,5.86,2,315.7,31.61,4.99
2025-03-01,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,13630,8533,131.46,211,1.55,0.62,9.64,8,1207.96,16.43,9.19
2025-03-01,META_C002,Retargeting - Add to Cart,CONVERSIONS,29507,23500,138.17,240,0.81,0.58,10.19,11,2199.68,12.56,15.92
2025-03-01,META_C003,Brand Awareness - Video,AWARENESS,16929,14328,86.91,184,1.09,0.47,5.13,6,1066.01,14.48,12.27
2025-03-01,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,15494,12806,129.51,331,2.14,0.39,8.36,4,700.45,32.38,5.41
2025-03-01,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,13344,8943,117.37,237,1.78,0.5,8.8,10,1754.25,11.74,14.95
2025-03-02,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,13705,11057,100.65,191,1.39,0.53,7.34,4,460.63,25.16,4.58
2025-03-02,META_C002,Retargeting - Add to Cart,CONVERSIONS,14216,9172,132.8,270,1.9,0.49,9.34,7,1222.69,18.97,9.21
2025-03-02,META_C003,Brand Awareness - Video,AWARENESS,10851,8059,67.32,146,1.35,0.46,6.2,7,1316.28,9.62,19.55
2025-03-02,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,24336,15669,150.86,375,1.54,0.4,6.2,21,2796.56,7.18,18.54
2025-03-02,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,28939,24060,170.35,428,1.48,0.4,9.28,23,4309.33,7.41,25.3
2025-03-03,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12122,8482,129.51,271,2.24,0.48,10.68,13,2467.7,9.96,19.05
2025-03-03,META_C002,Retargeting - Add to Cart,CONVERSIONS,10578,6730,49.32,170,1.61,0.29,4.66,2,250.74,24.66,5.08
2025-03-03,META_C003,Brand Awareness - Video,AWARENESS,15731,12622,98.79,131,0.83,0.75,9.88,7,795.98,14.11,8.06
2025-03-03,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,21839,13440,101.6,384,1.76,0.26,4.65,15,1433.26,6.77,14.11
2025-03-03,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14390,11697,69.22,218,1.51,0.32,4.81,11,1298.37,6.29,18.76
2025-03-04,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,29937,20621,212.3,585,1.95,0.36,7.09,12,1910.11,17.69,9.0
2025-03-04,META_C002,Retargeting - Add to Cart,CONVERSIONS,12909,8997,140.11,137,1.06,1.02,10.85,5,795.75,28.02,5.68
2025-03-04,META_C003,Brand Awareness - Video,AWARENESS,9992,7158,60.8,211,2.11,0.29,6.09,3,310.69,20.27,5.11
