account_id,seller_id,account_name,city,state,account_type,industry,annual_revenue,num_employees
ACC_00797,4e480be820e37de1444325ff358c9296,Seller 4e480be8,tres coracoes,MG,Premium,Retail,1630637.49,1
ACC_00798,6560211a19b47992c3666cc44a7e94c0,Seller 6560211a,sao paulo,SP,Standard,Retail,1063928.19,9
ACC_00799,3da38366e7bd9baf6369071f782ecdf0,Seller 3da38366,fortaleza,CE,Standard,Sports,239051.75,26
ACC_00800,e3e290b38963293022cdcd6db8328103,Seller e3e290b3,sao paulo,SP,Premium,Health & Beauty,1437061.94,29
ACC_00801,70b52a4cfc823994561b00bad161b4ed,Seller 70b52a4c,sao paulo,SP,Standard,Sports,1800474.88,35
ACC_00802,c1552b1dab6e6f760950368ae61fb600,Seller c1552b1d,sao jose dos campos,SP,Standard,Fashion,1255393.2,39
ACC_00803,596849622429351f47b32e6cae1055ff,Seller 59684962,mogi das cruses,SP,Standard,Sports,1798527.78,21
ACC_00804,e6ffc9ac6a7adc9d16a1cfc2286dd546,Seller e6ffc9ac,sao paulo,SP,Premium,Retail,302686.2,25
ACC_00805,bf0045791395e66460eb04749c68672a,Seller bf004579,sao paulo,SP,Standard,Home & Garden,197185.21,3
ACC_00806,718539d38d07dd351c76db862760e2e2,Seller 718539d3,campinas,SP,Standard,Sports,588610.14,22
ACC_00807,b76f4d90e85657a240495c876313adc5,Seller b76f4d90,hortolandia,SP,Premium,Retail,1231073.95,31
ACC_00808,979e9f8b5b39dd243a2550c8b05aecf0,Seller 979e9f8b,sao paulo,SP,Premium,Electronics,1269011.33,22
ACC_00809,22a23e5ac7061fc538cc2a019afaaf16,Seller 22a23e5a,belo horizonte,MG,Standard,Sports,1830706.07,12
ACC_00810,0b90b6df587eb83608a64ea8b390cf07,Seller 0b90b6df,maringa,PR,Premium,Fashion,174853.03,10
ACC_00811,9200e6ce317b67196b6b0bad4d4bd567,Seller 9200e6ce,rio de janeiro,RJ,Enterprise,Health & Beauty,1655167.88,22
ACC_00812,4c60877808f4318ef1107fbeb8f89afa,Seller 4c608778,atibaia,SP,Premium,Home & Garden,930379.34,28
ACC_00813,3bb32fedaa74e4ad20f4ce067733bd31,Seller 3bb32fed,porto belo,SC,Standard,Health & Beauty,51277.3,7
ACC_00814,ae8bfdbf1c2a2a2dee92d799db0a31c6,Seller ae8bfdbf,toledo,PR,Standard,Fashion,1543743.4,17
ACC_00815,1927cdb9fa74f5270097f6250e8e8f34,Seller 1927cdb9,marilia,SP,Premium,Sports,1808593.17,40
ACC_00816,8a87611c08849ffeeccab52aa798b6c7,Seller 8a87611c,curitiba,PR,Premium,Electronics,607894.64,13
ACC_00817,679769a98cfcc6da877c8486ff1c13f3,Seller 679769a9,ipatinga,MG,Premium,Health & Beauty,1186420.58,21
ACC_00818,acf974e4d5950ad143a247471b831eb9,Seller acf974e4,caxias do sul,RS,Standard,Electronics,1132798.0,12
ACC_00819,20a7efa9721046319bdde5d60b6b5365,Seller 20a7efa9,laguna,SP,Standard,Electronics,502394.05,26
ACC_00820,febab0275244b9a49a623f0bd613ca2f,Seller febab027,pedreira,SP,Premium,Fashion,1986267.99,14
ACC_00821,f3da5b2ff499efb8d4a6d371d175d7dd,Seller f3da5b2f,sao paulo,SP,Standard,Health & Beauty,260345.5,3
ACC_00822,436bf27f2f18474fc6047702e9f8a866,Seller 436bf27f,campinas,SP,Standard,Fashion,468660.2,44
ACC_00823,d2f3e277560ed4c6361284429b00f037,Seller d2f3e277,atibaia,SP,Standard,Retail,857666.13,1
ACC_00824,cd843d4cf8ef32827de0396605163ba3,Seller cd843d4c,juiz de fora,MG,Standard,Health & Beauty,925159.28,42
ACC_00825,67883baaae6134ee81b271a542613728,Seller 67883baa,sao paulo,SP,Standard,Sports,230409.71,14
ACC_00826,7dc9a3355bae96dd82008b313d3a456c,Seller 7dc9a335,dores de campos,MG,Premium,Retail,372376.38,2
ACC_00827,05e107217c7266362fd44b75b2cd4cc4,Seller 05e10721,sao paulo - sp,SP,Standard,Home & Garden,1116547.69,45
ACC_00828,1acde099eb406aa220b1169b188b42da,Seller 1acde099,sao paulo,SP,Standard,Electronics,661213.14,42
ACC_00829,d97df38225e5abadaff1e72cb72b823c,Seller d97df382,sao caetano do sul,SP,Standard,Retail,294966.86,29
ACC_00830,45213867cefbf2cd4c6177e10216a951,Seller 45213867,araras,SP,Premium,Electronics,1057943.74,47
ACC_00831,61b893c57e33626afb104d4112b1be76,Seller 61b893c5,divisa nova,MG,Standard,Electronics,1640828.44,24
ACC_00832,a420f60ff1aa9acc80d0e42959f2b313,Seller a420f60f,sao paulo,SP,Standard,Health & Beauty,1939336.69,7
ACC_00833,ff4ea69c2a729e83e63c7579e4ef8170,Seller ff4ea69c,guarulhos,SP,Standard,Fashion,1926388.77,45
ACC_00834,fa5fdc4e4bb6bd1009ad0e4ac4096562,Seller fa5fdc4e,santo andre,SP,Standard,Electronics,1400871.62,13
ACC_00835,916748bc99315c2d202898ae58b1617e,Seller 916748bc,sorocaba,SP,Standard,Fashion,1899895.54,9
ACC_00836,bc2ac6b95e1accce9858528ee566c17e,Seller bc2ac6b9,campinas,SP,Standard,Health & Beauty,894946.38,5
ACC_00837,25debeafbce801fdd479539350185eee,Seller 25debeaf,igaracu do tiete,SP,Standard,Sports,319206.59,22
ACC_00838,02c988090b766852e088c69d7fb3b551,Seller 02c98809,americana,SP,Premium,Home & Garden,1752889.62,24
ACC_00839,e5f9e61ceb5f523cc966e0f34095032f,Seller e5f9e61c,brusque,SC,Premium,Health & Beauty,164485.56,44
ACC_00840,ad97a199236354e53fcd91a5a913e9a2,Seller ad97a199,brusque,SC,Standard,Sports,1419779.9,26
ACC_00841,3606774ec64634822d78dc2db6d37045,Seller 3606774e,sao caetano do sul,SP,Premium,Retail,1374670.88,6
ACC_00842,94165aea8a35c3c21499cbcae239b16c,Seller 94165aea,uberlandia,MG,Standard,Electronics,1505673.99,14
ACC_00843,c8665a4dd081a2c436b1cd921079d0d9,Seller c8665a4d,pitangueiras,SP,Standard,Electronics,471633.63,41
ACC_00844,c7dcd301ecfe5ab7f778ac172cf74be7,Seller c7dcd301,belo horizonte,MG,Standard,Sports,763559.93,39
ACC_00845,6c17baf138731a4aaacc3210adf2037b,Seller 6c17baf1,franca,SP,Standard,Sports,171298.64,14
ACC_00846,50c361bcf670d16f6df4d52de3dff924,Seller 50c361bc,sao paulo,SP,Standard,Electronics,1719698.04,46
ACC_00847,32e5635e63cb374eb63afdd242fb6134,Seller 32e5635e,rio de janeiro,RJ,Premium,Sports,1628333.95,36
ACC_00848,c1f12f926d0ba950578b4fa41115cbb6,Seller c1f12f92,sao paulo,SP,Standard,Home & Garden,1518341.89,45
ACC_00849,8602a61d680a10a82cceeeda0d99ea3d,Seller 8602a61d,sao paulo,SP,Standard,Sports,879052.08,41
ACC_00850,c3acdfac4e3e97ff87529454fbc03642,Seller c3acdfac,sao paulo,SP,Standard,Sports,328700.74,11
ACC_00851,fde0cc9ea29c8ccfc0a2c22256a58c71,Seller fde0cc9e,curitiba,PR,Premium,Fashion,857073.79,6
ACC_00852,e63e8bfa530fb16910dd6956e592bb81,Seller e63e8bfa,guarulhos,SP,Standard,Fashion,1115457.91,34
ACC_00853,c4f7fee5b0db50e87766f5a4d1b1b758,Seller c4f7fee5,sorocaba,SP,Premium,Fashion,1283926.76,1
ACC_00854,d7485b33791774c36108f8c69602d48d,Seller d7485b33,curitiba,PR,Premium,Health & Beauty,295323.52,47
ACC_00855,515d781150feed28a6ac091bb0e3cb8c,Seller 515d7811,campo grande,MS,Premium,Electronics,1746371.25,15
ACC_00856,e908c0f3646e8b60375734a350d95d71,Seller e908c0f3,sao paulo,SP,Premium,Home & Garden,732802.7,47
ACC_00857,2646baaf662d4d92ac48f047e35db92d,Seller 2646baaf,sao paulo,SP,Premium,Fashion,1720775.19,20
ACC_00858,13fa2a6c6b9d0f43cb588d7c82117a12,Seller 13fa2a6c,sao paulo,SP,Standard,Fashion,166051.13,48
ACC_00859,5343d0649eca2a983820bfe93fc4d17e,Seller 5343d064,santo andre,SP,Standard,Retail,410347.53,48
ACC_00860,7c9130f5f3729edd32aa059141d92484,Seller 7c9130f5,garca,SP,Premium,Home & Garden,581043.47,39
ACC_00861,e4ebd3f87bf70440014f07ddda7fbe03,Seller e4ebd3f8,presidente epitacio,SP,Standard,Retail,967283.32,39
ACC_00862,33a17d60c64393351ebf1ef860f4e0f2,Seller 33a17d60,porto alegre,RS,Enterprise,Electronics,471448.96,13
ACC_00863,640e21a7d01df7614a3b4923e990d40c,Seller 640e21a7,ibitinga,SP,Premium,Electronics,1335469.57,10
ACC_00864,d57e18d5f73c7ccb7f7339b61166898d,Seller d57e18d5,sao paulo,SP,Standard,Sports,163935.28,29
ACC_00865,dd2bdf855a9172734fbc3744021ae9b9,Seller dd2bdf85,belo horizonte,MG,Premium,Sports,797761.96,14
ACC_00866,9d213f303afae4983637247556438ede,Seller 9d213f30,ibitinga,SP,Standard,Fashion,266623.57,29
ACC_00867,aadfe0417e61315688b6bd7043361e25,Seller aadfe041,goiania,GO,Standard,Home & Garden,1282214.55,13
ACC_00868,079d295dcbf06ee8bb1b65ba964eb2b6,Seller 079d295d,sao paulo,SP,Enterprise,Sports,552441.35,11
ACC_00869,55c26bcb609f480eb7868594245febb5,Seller 55c26bcb,tabatinga,SP,Standard,Fashion,1217924.63,16
ACC_00870,cbf09e831b0c11f6f23ffb51004db972,Seller cbf09e83,sbc/sp,SP,Standard,Home & Garden,1143457.05,36
ACC_00871,7fdb0720c8d7c9075538b365dc8c3a22,Seller 7fdb0720,toledo,PR,Standard,Health & Beauty,1964222.53,31
ACC_00872,933446e9a59dece7ae9175103820ca8f,Seller 933446e9,curitiba,PR,Standard,Health & Beauty,972766.59,1
ACC_00873,3f8247d0f772ffa58560e5c682521ad5,Seller 3f8247d0,joinville,SC,Premium,Health & Beauty,1302841.51,22
ACC_00874,e46bc031f2c5bae4ccb40bb90712e9b4,Seller e46bc031,sao paulo,SP,Premium,Health & Beauty,1854586.28,14
ACC_00875,4aba391bc3b88717ce08eb11e44937b2,Seller 4aba391b,arraial d'ajuda (porto seguro),BA,Standard,Electronics,168231.8,18
ACC_00876,fcba71d4d5db057f43249145e4eb1e27,Seller fcba71d4,limeira,SP,Enterprise,Retail,80437.72,43
ACC_00877,c747d5b92c7648417faea95d36d763e8,Seller c747d5b9,pacatuba,CE,Standard,Retail,311260.97,16
ACC_00878,715bbd5ba4e6b74cb0d2f29eb45058b0,Seller 715bbd5b,serra negra,SP,Premium,Home & Garden,621250.74,5
ACC_00879,1430239a858e7682bbc43b20758af153,Seller 1430239a,sao paulo,SP,Premium,Electronics,1591369.03,34
ACC_00880,bb7a14e229b1c95156719c3d9552eeee,Seller bb7a14e2,rio de janeiro,RJ,Standard,Health & Beauty,900419.01,6
ACC_00881,d598f929fc44e1e38678e7f47250ec04,Seller d598f929,formosa,GO,Premium,Electronics,1893831.91,10
ACC_00882,edc518ba25576a0188a0e8f2c3af186f,Seller edc518ba,guarulhos,SP,Premium,Health & Beauty,383074.07,13
ACC_00883,4c18691b6037662be2df78a765d98ab5,Seller 4c18691b,sao paulo,SP,Standard,Retail,948880.47,30
ACC_00884,8f2b51a30523cdecddc2f179f351c7d6,Seller 8f2b51a3,sao paulo,SP,Standard,Fashion,1391063.79,17
ACC_00885,6b536a23086fba0d58c08d68814397f6,Seller 6b536a23,niteroi,RJ,Standard,Health & Beauty,1314216.29,12
ACC_00886,95f83f51203c626648c875dd41874c7f,Seller 95f83f51,borda da mata,MG,Standard,Sports,703606.49,4
ACC_00887,6b243f80ed07b10f0e8aa0f21a205f3c,Seller 6b243f80,curitiba,PR,Standard,Electronics,856160.75,14
ACC_00888,e7f3bf1ecd8526eb7f3b18059e6716e5,Seller e7f3bf1e,ubatuba,SP,Standard,Fashion,357611.97,30
ACC_00889,4d600e08ecbe08258c79e536c5a42fee,Seller 4d600e08,entre rios do oeste,PR,Standard,Retail,181340.8,25
ACC_00890,2089a6d640999f9b9141ac719b2af596,Seller 2089a6d6,sao carlos,SP,Enterprise,Sports,1554177.59,34
ACC_00891,2a167ca73899c85001a837d8fb4962f6,Seller 2a167ca7,sao paulo,SP,Premium,Health & Beauty,1418401.84,34
ACC_00892,458c6fa920810ce2492da71bc26d9eec,Seller 458c6fa9,catanduva,SP,Standard,Home & Garden,1310193.57,2
ACC_00893,7494d0dcba8551df6cf37f1b905dc2f7,Seller 7494d0dc,santos,SP,Premium,Sports,499723.07,17
ACC_00894,698f5fa55a5f73d0740e9d9a773e8093,Seller 698f5fa5,rio de janeiro,RJ,Premium,Health & Beauty,931492.04,41
ACC_00895,4f0d637c1197fd65405ebd755ac9f86b,Seller 4f0d637c,taboao da serra,SP,Standard,Electronics,827821.29,31
ACC_00896,3969863bb8af7f72580b3b1ffd3a17b3,Seller 3969863b,sao paulo,SP,Premium,Fashion,1890674.01,7
ACC_00897,2a5b78b41cd05baeac8df54c6606b92c,Seller 2a5b78b4,formiga,MG,Standard,Home & Garden,717937.23,49
ACC_00898,1f7dfad2cb384ea4d2d7e1ffbd78c407,Seller 1f7dfad2,sao paulo,SP,Premium,Health & Beauty,1030475.04,22
ACC_00899,08f5819815f3d06545011850bd70f0a8,Seller 08f58198,santos,SP,Premium,Health & Beauty,121909.41,17
ACC_00900,b32be1695eb7ec5f10f72d9610a12527,Seller b32be169,caxias do sul,RS,Premium,Health & Beauty,511005.89,33
ACC_00901,b94cc9f10ddc85e4ba73a6f7974e7101,Seller b94cc9f1,macae,RJ,Premium,Retail,826056.85,43
ACC_00902,53243585a1d6dc2643021fd1853d8905,Seller 53243585,lauro de freitas,BA,Premium,Home & Garden,1774137.64,28
ACC_00903,6df688df543f90e9b38f4319e75a9d88,Seller 6df688df,belo horizonte,MG,Standard,Home & Garden,158797.01,19
ACC_00904,7f40d06aa0b5f1aa4f41af8c0480e2ef,Seller 7f40d06a,rio claro,SP,Premium,Home & Garden,691671.97,10
ACC_00905,dd88d13bea9e4c2bf47daf224f8141e5,Seller dd88d13b,lajeado,RS,Standard,Health & Beauty,1280901.7,43
ACC_00906,72c38a04bd6a1c3dbc5298425a0db86d,Seller 72c38a04,cascavel,PR,Premium,Fashion,782109.41,20
ACC_00907,9e17b9d64683aebcbb9ee362d06463b4,Seller 9e17b9d6,ribeirao preto,SP,Premium,Retail,1064308.48,2
ACC_00908,b5bb2b985208834bd5bd86c7a402bbad,Seller b5bb2b98,venancio aires,RS,Enterprise,Sports,233858.01,14
ACC_00909,b1fecf4da1fa2689bccffa0121953643,Seller b1fecf4d,campo grande,MS,Premium,Fashion,900679.16,44
ACC_00910,7b1222c3624aa89b9558b50a2594188c,Seller 7b1222c3,sao jose do rio preto,SP,Standard,Sports,1453740.03,2
ACC_00911,e595809a6c31ec4314fd06ef198c244d,Seller e595809a,navegantes,SC,Standard,Home & Garden,1701167.6,33
ACC_00912,ba6b68b55fe8704377a7d43c8e5c0185,Seller ba6b68b5,belo horizonte,MG,Standard,Home & Garden,440309.66,38
ACC_00913,b8114f2f589a6804810f04f99b36b498,Seller b8114f2f,sao bernardo do campo,SP,Standard,Fashion,1397959.86,2
ACC_00914,83d7070a0b9a8b4625fa8682b819fabb,Seller 83d7070a,cotia,SP,Premium,Retail,1382080.96,41
ACC_00915,570d4583587a5fe2d47c7be89b91ad27,Seller 570d4583,sao paulo,SP,Standard,Retail,828174.9,34
ACC_00916,9591fc341b1bfb7ef561e2968ec6e011,Seller 9591fc34,sao paulo,SP,Enterprise,Health & Beauty,1622567.3,31
ACC_00917,0af977692321d895349eded183341d28,Seller 0af97769,santos,SP,Premium,Sports,846843.52,13
ACC_00918,b33aaadd1a8891d2dfef0c4c3bdf0371,Seller b33aaadd,limeira,SP,Standard,Retail,1687029.92,35
ACC_00919,5d9dc90a686a8fddacffab6bab5653a3,Seller 5d9dc90a,santana de parnaiba,SP,Standard,Fashion,980148.94,47
ACC_00920,cc80e2f693fa6e2408f47ccf62413fc1,Seller cc80e2f6,curitiba,PR,Premium,Health & Beauty,155497.42,39
ACC_00921,dee656f0f566ed1aa85bd137c943f08f,Seller dee656f0,cruzeiro,SP,Enterprise,Home & Garden,152833.99,26
ACC_00922,ace601496e211a664100321f038f50af,Seller ace60149,sao paulo,SP,Standard,Home & Garden,894970.95,34
ACC_00923,d673a59aac7a70d8b01e6902bf090a11,Seller d673a59a,ibitinga,SP,Enterprise,Home & Garden,353349.34,6
ACC_00924,966cb4760537b1404caedd472cc610a5,Seller 966cb476,diadema,SP,Premium,Health & Beauty,1925383.43,35
ACC_00925,d4a5e99e0dd915df64ba55a7fbd583fd,Seller d4a5e99e,sao paulo,SP,Standard,Retail,178409.2,37
ACC_00926,6bcb2352a2a0c38b845f598298ab9d26,Seller 6bcb2352,maringa,PR,Standard,Retail,1020922.6,1
ACC_00927,2c2c9832d1bb38c5b0034a3b47d313ee,Seller 2c2c9832,santa maria,RS,Enterprise,Home & Garden,99325.55,11
ACC_00928,f3b80352b986ab4d1057a4b724be19d0,Seller f3b80352,brasilia,DF,Standard,Electronics,915820.83,47
ACC_00929,b452cb0ae35044c4a53179c39f49fb06,Seller b452cb0a,sorocaba,SP,Standard,Sports,986805.92,21
ACC_00930,0307f7565ff85b299b6e5ef162b1b1a9,Seller 0307f756,sao jose do rio preto,SP,Premium,Fashion,1278235.14,38
ACC_00931,ffeee66ac5d5a62fe688b9d26f83f534,Seller ffeee66a,mirassol,SP,Premium,Home & Garden,1406532.47,24
ACC_00932,3bfad056cf05c00dabe2f895925d83b1,Seller 3bfad056,osasco,SP,Standard,Electronics,1568763.75,49
ACC_00933,9aa388272ee334b6ae07bc73706e254a,Seller 9aa38827,muriae,MG,Premium,Home & Garden,1922569.84,48
ACC_00934,74bafed391319577bce6f4d2acc0589a,Seller 74bafed3,sao paulo,SP,Enterprise,Home & Garden,1355715.69,15
ACC_00935,2b03ac196f5ed62ac483960fe0fa3b65,Seller 2b03ac19,sao paulo,SP,Standard,Health & Beauty,265340.34,21
ACC_00936,0b64bcdb0784abc139af04077d49a20e,Seller 0b64bcdb,canoas,RS,Premium,Health & Beauty,554488.56,20
ACC_00937,0bfd0b434243adc5c2e1aa6baf19c6aa,Seller 0bfd0b43,rio de janeiro,RJ,Premium,Health & Beauty,1302173.58,33
ACC_00938,92d14edfb62ee5ae7fdff70b0f4e7233,Seller 92d14edf,sao bernardo do campo,SP,Standard,Fashion,1042823.75,17
ACC_00939,5e105f5c9f63f5f1fd75d6cb942e55b1,Seller 5e105f5c,sao jose do rio preto,SP,Premium,Sports,447881.55,44
ACC_00940,2fb25ab44bdbeae6a4d816e0d0c9d500,Seller 2fb25ab4,volta redonda,RJ,Premium,Sports,1165383.12,28
ACC_00941,ed4311e67debd72b8610a5347a743087,Seller ed4311e6,guarulhos,SP,Premium,Fashion,935554.42,45
ACC_00942,5bf397d04035b5f45cc41e82ec106803,Seller 5bf397d0,sao paulo,SP,Premium,Fashion,1328041.98,15
ACC_00943,f9bbdd976532d50b7816d285a22bd01e,Seller f9bbdd97,sao paulo,SP,Standard,Electronics,1498094.58,49
ACC_00944,e3e15e2c0b9700561efac21c6be48066,Seller e3e15e2c,sao paulo,SP,Standard,Electronics,685665.38,30
ACC_00945,a5bff0f43eb51f0cad7c37fac7244c8a,Seller a5bff0f4,sao paulo,SP,Premium,Home & Garden,1652133.36,3
ACC_00946,f52c2422904463fdd7741f99045fecb6,Seller f52c2422,santo andre/sao paulo,SP,Standard,Health & Beauty,287311.97,15
ACC_00947,14f2b3587172b9db894c9bad8dab520b,Seller 14f2b358,ipe,RS,Standard,Home & Garden,675514.62,46
ACC_00948,1354d51653f645349064725ed204e85e,Seller 1354d516,sao paulo,SP,Enterprise,Home & Garden,1559249.32,20
ACC_00949,eaaa46e98c9e61f6764dd1d7a2ab8b3e,Seller eaaa46e9,messias targino,RN,Standard,Fashion,1810299.85,40
ACC_00950,5b664594895aefb418afaee6d40a9a23,Seller 5b664594,petropolis,RJ,Enterprise,Electronics,737010.52,30
ACC_00951,bf00385a5f7fc1ef39a13c2e9ee50a5f,Seller bf00385a,sao paulo,SP,Enterprise,Electronics,1122826.2,21
ACC_00952,391bbd13b6452244774beff1824006ed,Seller 391bbd13,campinas,SP,Enterprise,Fashion,1059111.07,28
ACC_00953,c714262700f93defc16bf17a51a4cb23,Seller c7142627,sao paulo,SP,Standard,Sports,1366170.17,47
ACC_00954,bcd2d7510d58e293f20fad6438c1b314,Seller bcd2d751,curitiba,PR,Standard,Sports,1807110.43,31
ACC_00955,ec4608a1f76453166bb312b2968aeaf4,Seller ec4608a1,porto ferreira,SP,Standard,Home & Garden,1918118.19,27
ACC_00956,5c603ffb38cbbf25a0e0698941324143,Seller 5c603ffb,varginha,MG,Premium,Fashion,378993.82,1
ACC_00957,2bd05d410a8fd26dc4184a15f4f2f588,Seller 2bd05d41,belo horizonte,MG,Premium,Health & Beauty,1236446.17,37
ACC_00958,4dab98ca6cd6d3df586203cefd28a042,Seller 4dab98ca,porto alegre,RS,Standard,Electronics,1956023.06,27
ACC_00959,293dee954235e4e4e43f129313625ebe,Seller 293dee95,brasilia,DF,Enterprise,Sports,371748.51,15
ACC_00960,cd68562d3f44870c08922d380acae552,Seller cd68562d,ribeirao preto,SP,Standard,Electronics,1674562.35,18
ACC_00961,082e0bf4cb865a6533b1e8e498cc0255,Seller 082e0bf4,botucatu,SP,Premium,Retail,465450.22,38
ACC_00962,c286ec035ee04ba81c97508f0b5df544,Seller c286ec03,curitiba,PR,Premium,Fashion,385115.47,17
ACC_00963,dd8a29ce82d5c705ba932d81494600a5,Seller dd8a29ce,sao paulo,SP,Standard,Home & Garden,716840.18,31
ACC_00964,41da412d33e8da4f22baf55cb1bde82c,Seller 41da412d,domingos martins,ES,Premium,Electronics,353456.18,38
ACC_00965,782f78b632a43875dd5b53e3e49c9564,Seller 782f78b6,campinas,SP,Enterprise,Sports,794036.58,30
ACC_00966,28405831a29823802aa22c084cfd0649,Seller 28405831,sao paulo,SP,Standard,Sports,601748.85,9
ACC_00967,fe19dce63ae80346207c6c55713d1023,Seller fe19dce6,uberaba,MG,Standard,Electronics,316499.91,33
ACC_00968,a67780aba9dd436e7ac0aa1f889e73ec,Seller a67780ab,presidente prudente,SP,Premium,Health & Beauty,1889403.42,28
ACC_00969,d594982fd877af63ace38ea1fca27c76,Seller d594982f,sao paulo,SP,Standard,Fashion,559202.83,37
ACC_00970,dda37071807e404c5bb2a1590c66326f,Seller dda37071,sao paulo,SP,Premium,Sports,1799130.57,14
ACC_00971,5bc55dbe2f12b6af6d83ed46023e0dc8,Seller 5bc55dbe,coronel fabriciano,MG,Standard,Electronics,1984018.34,28
ACC_00972,b1b3948701c5c72445495bd161b83a4c,Seller b1b39487,sao paulo,SP,Standard,Fashion,1783051.9,3
ACC_00973,4e92348462c75b6c842b994ce84a0ed4,Seller 4e923484,cachoeirinha,RS,Enterprise,Fashion,583163.81,32
ACC_00974,6e13dd869aa7185f601c941423abcc8f,Seller 6e13dd86,sao paulo,SP,Standard,Fashion,101509.39,38
ACC_00975,723cd880edaacdb998898b67c8f9da30,Seller 723cd880,ibitinga,SP,Premium,Fashion,1859081.34,48
ACC_00976,00ee68308b45bc5e2660cd833c3f81cc,Seller 00ee6830,sao paulo,SP,Standard,Electronics,507086.69,34
ACC_00977,1fbe10c70e30765ed1de86d9f7e98409,Seller 1fbe10c7,maua,SP,Standard,Sports,719168.35,8
ACC_00978,001e6ad469a905060d959994f1b41e4f,Seller 001e6ad4,sao goncalo,RJ,Enterprise,Electronics,792567.5,23
ACC_00979,685b870da5b52a710782c9c0fefbeb5b,Seller 685b870d,sao bernardo do campo,SP,Standard,Home & Garden,1510481.57,37
ACC_00980,701938c450705b8ae65fc923b70f35c7,Seller 701938c4,s jose do rio preto,SP,Standard,Home & Garden,1996174.34,40
ACC_00981,f3862c2188522d89860c38a3ea8b550d,Seller f3862c21,ribeirao preto,SP,Enterprise,Fashion,1708867.7,42
ACC_00982,f5f1f2c5f923f36ad79ea1d07185ddc9,Seller f5f1f2c5,taruma,SP,Premium,Retail,188095.48,32
ACC_00983,cf8ab1616079e2793aa29d524df01bb1,Seller cf8ab161,sao paulo,SP,Standard,Fashion,1910350.09,41
ACC_00984,160851d3ece7aa1a510f8d1a4bb8a8af,Seller 160851d3,garca,SP,Standard,Fashion,770817.41,19
ACC_00985,61c36f0fc4a47f9532e5512b66668e62,Seller 61c36f0f,guarulhos,SP,Standard,Home & Garden,84637.2,44
ACC_00986,59b22a78efb79a4797979612b885db36,Seller 59b22a78,uberlandia,MG,Standard,Health & Beauty,723011.8,11
ACC_00987,553a440137d6e0cf776aee0bb83ac9f5,Seller 553a4401,limeira,SP,Standard,Retail,941103.83,18
ACC_00988,ea8482cd71df3c1969d7b9473ff13abc,Seller ea8482cd,sao paulo,SP,Standard,Home & Garden,1539540.55,26
ACC_00989,72bc2cce903c872fe376a8faaa81d237,Seller 72bc2cce,sao paulo,SP,Standard,Home & Garden,817205.76,32
ACC_00990,65c255b299faf2d12050937cc219c46c,Seller 65c255b2,sao paulo,SP,Enterprise,Retail,1126104.75,3
ACC_00991,f09e26011d833ddab11593c1a097a92a,Seller f09e2601,pirassununga,SP,Premium,Retail,1083235.62,4
ACC_00992,72c73be2b085b9d57650dd53eb2004c9,Seller 72c73be2,sao paulo,SP,Premium,Electronics,919445.8,19
ACC_00993,c2bda99904207edd1834f03e0022b007,Seller c2bda999,sao paulo,SP,Premium,Electronics,851554.92,18
ACC_00994,3d4824f20035949c710eaf111f869d39,Seller 3d4824f2,sorocaba,SP,Standard,Electronics,883802.55,13
ACC_00995,042573af89b6d931f672efaf789d8358,Seller 042573af,sorocaba,SP,Standard,Retail,1347883.47,48
ACC_00996,5b925e1d006e9476d738aa200751b73b,Seller 5b925e1d,sao paulo,SP,Premium,Home & Garden,1975463.81,40
ACC_00997,06bb3a2fe5e7b7a845b13e8fb91bd944,Seller 06bb3a2f,belo horizonte,MG,Premium,Sports,962170.8,6
ACC_00998,5f5a58930c3c35f3b5af264f34fb8c85,Seller 5f5a5893,ribeirao preto,SP,Standard,Fashion,61063.58,32
ACC_00999,fe2032dab1a61af8794248c8196565c9,Seller fe2032da,campinas,SP,Enterprise,Fashion,277669.77,16
ACC_01000,3092c0b297aacfb4bb6e056ebe13b9b8,Seller 3092c0b2,aruja,SP,Standard,Home & Garden,295755.04,36
ACC_01001,c004e5ea15737026cecaee0447e00b75,Seller c004e5ea,sao paulo,SP,Premium,Retail,1984016.55,17
ACC_01002,8629a7efec1aab257e58cda559f03ba7,Seller 8629a7ef,goiania,GO,Standard,Electronics,1363768.67,29
ACC_01003,1c56ffe0e9dea2657fc6e95b53f40b13,Seller 1c56ffe0,sao carlos,SP,Premium,Retail,305548.18,39
ACC_01004,74a9b9bddf14ece02beb81f52c41a88d,Seller 74a9b9bd,sao paulo,SP,Standard,Health & Beauty,286827.19,3
ACC_01005,1cbd32d00d01bb8087a5eb088612fd9c,Seller 1cbd32d0,sp / sp,SP,Standard,Retail,1937411.26,48
ACC_01006,850857dfac77488c307e2b1cbd84ab5a,Seller 850857df,cascavel,PR,Premium,Health & Beauty,1911078.55,1
