date,channel_group,device_category,sessions,engaged_sessions,bounce_rate,avg_session_duration_sec,pages_per_session,new_users,conversions,revenue,conversion_rate
2025-01-02,referral,desktop,154,84,45.3,188.0,2.1,89,3,417.95,1.95
2025-01-02,referral,tablet,36,19,45.0,231.0,3.6,18,0,0.0,0.0
2025-01-02,organic_social,mobile,147,48,66.8,183.0,1.8,73,2,429.31,1.36
2025-01-02,organic_social,desktop,102,37,63.6,198.0,4.6,55,0,0.0,0.0
2025-01-02,organic_social,tablet,23,7,67.1,103.0,3.8,14,0,0.0,0.0
2025-01-03,organic_search,mobile,937,537,42.6,170.0,2.5,649,23,3520.05,2.45
2025-01-03,organic_search,desktop,377,187,50.3,169.0,2.6,225,7,1383.49,1.86
2025-01-03,organic_search,tablet,175,103,40.9,221.0,4.2,136,4,422.86,2.29
2025-01-03,paid_search,mobile,742,455,38.6,88.0,2.2,477,18,1998.08,2.43
2025-01-03,paid_search,desktop,469,316,32.6,224.0,2.6,288,12,1962.63,2.56
2025-01-03,paid_search,tablet,101,64,35.6,216.0,5.0,77,3,515.44,2.97
2025-01-03,paid_social,mobile,557,279,49.8,211.0,3.3,434,8,1301.08,1.44
2025-01-03,paid_social,desktop,297,153,48.2,127.0,1.7,152,6,1218.68,2.02
2025-01-03,paid_social,tablet,73,33,54.0,129.0,3.0,50,1,144.67,1.37
2025-01-03,direct,mobile,502,356,29.1,66.0,2.7,281,15,1973.64,2.99
2025-01-03,direct,desktop,252,171,31.9,216.0,4.4,197,11,2302.27,4.37
2025-01-03,direct,tablet,94,66,29.7,52.0,2.8,58,3,368.43,3.19
2025-01-03,email,mobile,344,248,27.7,250.0,4.7,175,18,2326.52,5.23
2025-01-03,email,desktop,203,154,24.0,176.0,2.4,158,6,926.46,2.96
2025-01-03,email,tablet,58,44,22.6,154.0,4.9,31,2,299.76,3.45
2025-01-03,referral,mobile,210,96,54.2,181.0,4.8,149,4,323.03,1.9
2025-01-03,referral,desktop,165,85,47.9,180.0,4.9,126,3,374.76,1.82
2025-01-03,referral,tablet,30,14,51.9,157.0,4.7,23,0,0.0,0.0
2025-01-03,organic_social,mobile,135,63,52.7,134.0,3.0,102,1,212.58,0.74
2025-01-03,organic_social,desktop,91,33,63.3,72.0,1.5,69,1,132.8,1.1
2025-01-03,organic_social,tablet,22,10,52.1,145.0,3.0,11,0,0.0,0.0
2025-01-04,organic_search,mobile,538,328,38.9,126.0,3.0,374,17,2625.81,3.16
2025-01-04,organic_search,desktop,445,226,49.0,215.0,2.3,310,9,1182.75,2.02
2025-01-04,organic_search,tablet,126,69,44.6,66.0,4.6,99,2,206.83,1.59
2025-01-04,paid_search,mobile,448,299,33.2,180.0,4.3,331,14,2107.91,3.12
2025-01-04,paid_search,desktop,303,203,32.7,245.0,3.5,197,11,1603.09,3.63
2025-01-04,paid_search,tablet,118,77,34.2,92.0,2.3,77,3,620.44,2.54
2025-01-04,paid_social,mobile,590,314,46.8,205.0,4.5,455,10,1358.62,1.69
2025-01-04,paid_social,desktop,417,167,59.7,99.0,3.8,323,9,940.26,2.16
2025-01-04,paid_social,tablet,108,53,50.2,174.0,4.2,75,2,372.9,1.85
2025-01-04,direct,mobile,323,233,27.8,211.0,3.1,249,14,1685.66,4.33
2025-01-04,direct,desktop,298,205,31.2,204.0,1.6,213,8,704.43,2.68
2025-01-04,direct,tablet,85,57,32.9,173.0,1.7,61,2,311.63,2.35
2025-01-04,email,mobile,282,219,22.2,243.0,3.3,152,11,1031.38,3.9
2025-01-04,email,desktop,163,119,26.7,64.0,5.2,97,8,686.27,4.91
2025-01-04,email,tablet,44,34,22.2,165.0,1.5,28,1,187.95,2.27
2025-01-04,referral,mobile,187,88,52.7,150.0,3.7,122,3,645.44,1.6
2025-01-04,referral,desktop,119,57,52.0,86.0,2.7,80,2,360.86,1.68
2025-01-04,referral,tablet,41,19,52.5,202.0,1.4,22,0,0.0,0.0
2025-01-04,organic_social,mobile,112,41,63.1,120.0,3.5,76,1,107.88,0.89
2025-01-04,organic_social,desktop,99,30,68.9,159.0,3.2,51,1,113.44,1.01
2025-01-04,organic_social,tablet,20,6,65.4,95.0,4.6,14,0,0.0,0.0
2025-01-05,organic_search,mobile,950,573,39.6,72.0,2.7,536,24,4062.09,2.53
2025-01-05,organic_search,desktop,621,337,45.6,169.0,2.6,495,13,2249.38,2.09
2025-01-05,organic_search,tablet,162,91,43.7,80.0,4.7,121,4,717.9,2.47
2025-01-05,paid_search,mobile,697,454,34.8,68.0,5.1,526,17,1789.7,2.44
2025-01-05,paid_search,desktop,290,173,40.0,104.0,3.1,146,7,576.93,2.41
2025-01-05,paid_search,tablet,98,58,40.3,218.0,1.4,72,2,295.77,2.04
2025-01-05,paid_social,mobile,506,224,55.7,170.0,2.0,305,7,1127.37,1.38
2025-01-05,paid_social,desktop,360,166,53.6,95.0,2.4,245,5,716.18,1.39
2025-01-05,paid_social,tablet,97,40,57.9,68.0,3.6,65,2,424.03,2.06
2025-01-05,direct,mobile,553,367,33.6,90.0,2.5,376,22,3594.02,3.98
2025-01-05,direct,desktop,226,164,27.2,53.0,4.9,176,9,1924.95,3.98
2025-01-05,direct,tablet,83,58,29.5,223.0,2.6,57,3,243.16,3.61
2025-01-05,email,mobile,270,202,25.2,192.0,5.1,207,13,1369.91,4.81
2025-01-05,email,desktop,238,178,25.1,149.0,2.6,139,11,1568.16,4.62
2025-01-05,email,tablet,39,29,25.2,78.0,2.8,30,1,106.28,2.56
2025-01-05,referral,mobile,213,104,50.9,164.0,1.8,169,3,458.34,1.41
2025-01-05,referral,desktop,168,71,57.4,99.0,4.0,131,3,585.37,1.79
2025-01-05,referral,tablet,30,16,44.6,171.0,3.3,21,0,0.0,0.0
2025-01-05,organic_social,mobile,183,58,68.1,186.0,2.8,118,1,141.83,0.55
2025-01-05,organic_social,desktop,121,43,64.2,190.0,1.2,72,1,130.02,0.83
2025-01-05,organic_social,tablet,34,13,60.0,109.0,3.7,24,0,0.0,0.0
2025-01-06,organic_search,mobile,521,280,46.2,184.0,3.6,397,9,1409.97,1.73
2025-01-06,organic_search,desktop,314,173,44.9,129.0,3.4,169,5,890.01,1.59
2025-01-06,organic_search,tablet,133,68,48.7,158.0,5.0,97,3,479.38,2.26
2025-01-06,paid_search,mobile,412,233,43.4,179.0,2.4,324,11,1768.5,2.67
2025-01-06,paid_search,desktop,239,149,37.3,92.0,1.5,122,6,1214.99,2.51
2025-01-06,paid_search,tablet,78,48,38.3,67.0,4.0,46,1,93.0,1.28
2025-01-06,paid_social,mobile,423,220,48.0,188.0,4.5,336,9,1103.59,2.13
2025-01-06,paid_social,desktop,297,136,54.1,199.0,2.9,215,4,346.81,1.35
2025-01-06,paid_social,tablet,74,28,61.3,167.0,2.2,54,1,91.96,1.35
2025-01-06,direct,mobile,431,285,33.9,205.0,4.2,238,11,964.2,2.55
2025-01-06,direct,desktop,240,178,25.6,187.0,1.7,191,9,1768.71,3.75
2025-01-06,direct,tablet,56,39,28.9,107.0,4.7,39,1,103.4,1.79
2025-01-06,email,mobile,238,172,27.7,133.0,4.4,165,12,1606.42,5.04
2025-01-06,email,desktop,102,75,26.2,175.0,4.2,75,4,872.12,3.92
2025-01-06,email,tablet,31,22,26.8,191.0,2.4,20,1,94.01,3.23
2025-01-06,referral,mobile,137,76,44.1,139.0,1.9,81,2,282.87,1.46
2025-01-06,referral,desktop,122,53,56.2,144.0,2.1,97,2,297.3,1.64
2025-01-06,referral,tablet,33,17,46.1,106.0,2.7,24,0,0.0,0.0
2025-01-06,organic_social,mobile,97,35,63.7,64.0,4.6,54,1,97.38,1.03
2025-01-06,organic_social,desktop,51,17,66.6,76.0,4.5,37,0,0.0,0.0
2025-01-06,organic_social,tablet,21,8,59.2,169.0,2.3,16,0,0.0,0.0
2025-01-07,organic_search,mobile,715,377,47.2,180.0,1.9,505,23,2442.94,3.22
2025-01-07,organic_search,desktop,451,245,45.5,164.0,1.5,230,13,1300.48,2.88
2025-01-07,organic_search,tablet,111,59,46.0,173.0,3.8,57,2,303.62,1.8
2025-01-07,paid_search,mobile,502,302,39.8,159.0,5.0,398,17,3376.7,3.39
2025-01-07,paid_search,desktop,332,211,36.4,78.0,1.9,257,8,1558.56,2.41
2025-01-07,paid_search,tablet,85,54,35.6,155.0,2.7,59,3,537.08,3.53
2025-01-07,paid_social,mobile,464,192,58.5,141.0,4.4,318,6,1065.69,1.29
2025-01-07,paid_social,desktop,204,97,52.0,84.0,2.6,102,4,734.38,1.96
2025-01-07,paid_social,tablet,66,34,47.2,224.0,4.7,44,1,173.33,1.52
2025-01-07,direct,mobile,340,226,33.5,132.0,1.6,200,10,1112.93,2.94
2025-01-07,direct,desktop,162,119,26.0,164.0,1.7,100,5,895.72,3.09
2025-01-07,direct,tablet,47,32,31.4,64.0,3.0,27,1,96.34,2.13
2025-01-07,email,mobile,194,149,22.8,235.0,3.9,143,7,1506.07,3.61
2025-01-07,email,desktop,102,79,22.1,242.0,2.4,55,3,510.44,2.94
2025-01-07,email,tablet,49,37,24.3,90.0,4.3,30,2,313.45,4.08
2025-01-07,referral,mobile,138,60,56.0,95.0,1.5,72,1,136.68,0.72
2025-01-07,referral,desktop,81,40,50.1,88.0,4.0,45,1,197.3,1.23
2025-01-07,referral,tablet,20,10,46.5,110.0,1.3,13,0,0.0,0.0
2025-01-07,organic_social,mobile,143,60,57.9,209.0,4.0,73,1,143.32,0.7
2025-01-07,organic_social,desktop,55,22,59.5,156.0,3.4,34,0,0.0,0.0
2025-01-07,organic_social,tablet,21,6,67.5,42.0,1.5,16,0,0.0,0.0
2025-01-08,organic_search,mobile,845,449,46.8,116.0,3.6,583,19,2010.34,2.25
2025-01-08,organic_search,desktop,385,214,44.3,149.0,3.6,280,10,2143.95,2.6
2025-01-08,organic_search,tablet,130,73,43.4,167.0,2.0,80,3,568.99,2.31
2025-01-08,paid_search,mobile,609,375,38.3,179.0,3.2,386,17,2603.35,2.79
2025-01-08,paid_search,desktop,454,268,40.9,60.0,2.6,232,13,2852.74,2.86
2025-01-08,paid_search,tablet,132,77,40.9,183.0,2.7,100,4,440.1,3.03
2025-01-08,paid_social,mobile,446,221,50.3,125.0,2.6,334,10,1523.83,2.24
2025-01-08,paid_social,desktop,315,149,52.6,208.0,4.9,251,4,611.61,1.27
2025-01-08,paid_social,tablet,97,39,59.5,178.0,4.3,49,1,156.71,1.03
2025-01-08,direct,mobile,574,385,32.9,158.0,4.5,390,22,4384.26,3.83
2025-01-08,direct,desktop,296,214,27.4,253.0,1.9,173,12,2444.9,4.05
2025-01-08,direct,tablet,91,60,33.2,195.0,1.6,63,3,431.35,3.3
2025-01-08,email,mobile,213,166,21.6,66.0,3.4,110,10,1468.68,4.69
2025-01-08,email,desktop,174,134,22.4,132.0,1.9,114,6,644.31,3.45
2025-01-08,email,tablet,51,36,27.5,149.0,2.6,31,2,390.8,3.92
2025-01-08,referral,mobile,235,116,50.4,210.0,4.9,176,5,885.6,2.13
2025-01-08,referral,desktop,99,42,57.2,47.0,3.0,68,2,354.15,2.02
2025-01-08,referral,tablet,33,18,43.7,55.0,3.3,17,0,0.0,0.0
2025-01-08,organic_social,mobile,144,63,55.9,140.0,1.8,85,2,169.73,1.39
2025-01-08,organic_social,desktop,77,23,68.9,135.0,3.9,52,0,0.0,0.0
2025-01-08,organic_social,tablet,23,8,61.8,117.0,3.0,12,0,0.0,0.0
2025-01-09,organic_search,mobile,787,456,42.0,56.0,1.8,445,15,2195.84,1.91
2025-01-09,organic_search,desktop,622,316,49.2,139.0,3.8,311,15,1688.39,2.41
2025-01-09,organic_search,tablet,177,94,46.7,161.0,3.1,89,5,728.35,2.82
2025-01-09,paid_search,mobile,732,458,37.4,133.0,4.2,519,23,2999.08,3.14
2025-01-09,paid_search,desktop,456,258,43.4,140.0,1.9,331,13,1656.91,2.85
2025-01-09,paid_search,tablet,115,75,34.7,56.0,2.1,88,4,666.68,3.48
2025-01-09,paid_social,mobile,505,186,63.0,139.0,1.6,374,9,981.97,1.78
2025-01-09,paid_social,desktop,373,139,62.7,120.0,3.2,289,7,608.17,1.88
2025-01-09,paid_social,tablet,94,40,56.5,137.0,3.8,59,1,114.25,1.06
2025-01-09,direct,mobile,435,314,27.8,158.0,1.4,294,17,1373.03,3.91
2025-01-09,direct,desktop,207,136,34.0,220.0,2.3,137,7,1230.34,3.38
2025-01-09,direct,tablet,100,69,30.3,129.0,3.9,51,3,394.93,3.0
2025-01-09,email,mobile,287,213,25.5,246.0,3.2,199,14,2158.79,4.88
2025-01-09,email,desktop,136,104,23.0,254.0,4.6,86,6,972.42,4.41
2025-01-09,email,tablet,64,48,24.8,235.0,3.1,45,2,173.19,3.12
2025-01-09,referral,mobile,167,75,54.9,161.0,3.2,111,3,442.5,1.8
2025-01-09,referral,desktop,166,71,57.0,95.0,4.1,119,3,379.33,1.81
2025-01-09,referral,tablet,27,15,43.8,64.0,2.9,20,0,0.0,0.0
2025-01-09,organic_social,mobile,139,50,63.5,141.0,4.5,77,2,207.41,1.44
2025-01-09,organic_social,desktop,124,52,57.6,123.0,3.7,80,1,197.29,0.81
2025-01-09,organic_social,tablet,29,14,51.6,107.0,4.2,22,0,0.0,0.0
2025-01-10,organic_search,mobile,546,274,49.8,216.0,3.5,351,10,2084.27,1.83
2025-01-10,organic_search,desktop,555,273,50.6,120.0,4.5,300,11,1468.96,1.98
2025-01-10,organic_search,tablet,147,83,43.0,231.0,1.4,84,4,510.28,2.72
2025-01-10,paid_search,mobile,589,381,35.2,187.0,5.2,375,21,4074.78,3.57
2025-01-10,paid_search,desktop,495,328,33.7,156.0,3.3,374,19,1622.25,3.84
2025-01-10,paid_search,tablet,123,77,37.3,54.0,4.8,80,4,816.09,3.25
2025-01-10,paid_social,mobile,655,329,49.7,95.0,3.4,462,9,1629.98,1.37
2025-01-10,paid_social,desktop,369,153,58.3,58.0,4.4,278,7,931.55,1.9
2025-01-10,paid_social,tablet,69,27,60.6,111.0,3.7,36,0,0.0,0.0
2025-01-10,direct,mobile,542,357,34.0,233.0,3.6,389,24,2228.58,4.43
2025-01-10,direct,desktop,363,248,31.4,189.0,5.2,278,12,1842.19,3.31
2025-01-10,direct,tablet,86,62,27.4,112.0,4.5,64,2,261.31,2.33
2025-01-10,email,mobile,269,194,27.6,196.0,4.6,179,12,1701.08,4.46
2025-01-10,email,desktop,185,144,22.0,111.0,4.2,144,5,1056.08,2.7
2025-01-10,email,tablet,65,50,22.2,124.0,4.3,48,3,545.09,4.62
2025-01-10,referral,mobile,185,82,55.5,84.0,4.0,102,2,307.69,1.08
2025-01-10,referral,desktop,121,67,44.4,182.0,4.1,65,2,197.04,1.65
2025-01-10,referral,tablet,40,20,50.0,60.0,4.4,30,0,0.0,0.0
2025-01-10,organic_social,mobile,117,43,62.8,124.0,2.4,82,1,156.81,0.85
2025-01-10,organic_social,desktop,83,33,59.3,131.0,3.0,50,1,92.54,1.2
2025-01-10,organic_social,tablet,29,14,51.3,137.0,2.1,16,0,0.0,0.0
2025-01-11,organic_search,mobile,823,497,39.5,68.0,3.2,576,18,3533.66,2.19
2025-01-11,organic_search,desktop,377,216,42.5,68.0,2.2,200,9,1132.31,2.39
2025-01-11,organic_search,tablet,177,103,41.4,156.0,3.3,127,4,559.97,2.26
2025-01-11,paid_search,mobile,740,476,35.6,220.0,2.8,568,19,4138.34,2.57
2025-01-11,paid_search,desktop,424,265,37.3,210.0,3.0,313,16,2792.63,3.77
2025-01-11,paid_search,tablet,101,59,40.7,200.0,1.8,78,3,410.18,2.97
2025-01-11,paid_social,mobile,547,233,57.2,164.0,4.5,413,9,1533.8,1.65
2025-01-11,paid_social,desktop,316,136,56.9,196.0,4.3,226,6,1122.49,1.9
2025-01-11,paid_social,tablet,113,45,60.1,173.0,4.7,64,2,258.75,1.77
2025-01-11,direct,mobile,330,243,26.2,79.0,4.5,250,9,1878.94,2.73
2025-01-11,direct,desktop,354,250,29.3,81.0,2.2,191,12,1503.06,3.39
2025-01-11,direct,tablet,77,56,27.0,188.0,4.1,57,2,398.33,2.6
2025-01-11,email,mobile,219,159,27.2,116.0,1.8,120,7,899.01,3.2
2025-01-11,email,desktop,245,181,25.8,222.0,1.8,176,10,1860.91,4.08
2025-01-11,email,tablet,69,51,25.6,194.0,5.5,40,3,605.57,4.35
2025-01-11,referral,mobile,255,123,51.7,222.0,1.5,198,4,814.51,1.57
2025-01-11,referral,desktop,110,59,45.6,187.0,1.5,75,1,209.11,0.91
2025-01-11,referral,tablet,29,13,53.8,189.0,3.4,21,0,0.0,0.0
2025-01-11,organic_social,mobile,167,68,58.8,100.0,4.1,121,2,164.13,1.2
2025-01-11,organic_social,desktop,118,44,62.0,124.0,1.9,86,1,158.08,0.85
2025-01-11,organic_social,tablet,30,12,59.3,62.0,2.6,16,0,0.0,0.0
2025-01-12,organic_search,mobile,919,455,50.4,152.0,4.7,571,27,4461.47,2.94
2025-01-12,organic_search,desktop,354,196,44.6,76.0,4.4,254,9,1412.31,2.54
2025-01-12,organic_search,tablet,115,62,45.7,97.0,3.1,86,3,243.23,2.61
2025-01-12,paid_search,mobile,713,470,34.0,130.0,3.5,463,22,2698.28,3.09
2025-01-12,paid_search,desktop,302,200,33.7,54.0,2.2,237,7,1384.46,2.32
2025-01-12,paid_search,tablet,81,54,32.7,164.0,2.7,45,2,202.34,2.47
2025-01-12,paid_social,mobile,707,336,52.4,208.0,2.8,560,13,2630.89,1.84
2025-01-12,paid_social,desktop,393,171,56.4,116.0,3.4,235,7,912.94,1.78
2025-01-12,paid_social,tablet,114,55,50.9,84.0,4.1,65,2,202.6,1.75
2025-01-12,direct,mobile,534,360,32.6,84.0,4.4,402,15,1353.47,2.81
2025-01-12,direct,desktop,268,195,27.0,255.0,2.1,140,6,661.29,2.24
2025-01-12,direct,tablet,96,66,31.0,193.0,4.2,60,3,428.1,3.12
2025-01-12,email,mobile,254,183,27.6,195.0,4.0,174,8,1238.09,3.15
2025-01-12,email,desktop,211,152,27.8,196.0,3.8,162,8,1342.73,3.79
2025-01-12,email,tablet,60,45,24.4,164.0,3.8,35,3,445.62,5.0
2025-01-12,referral,mobile,240,134,44.0,113.0,2.2,147,5,928.18,2.08
2025-01-12,referral,desktop,159,90,43.0,212.0,2.9,112,3,346.73,1.89
2025-01-12,referral,tablet,35,18,47.4,222.0,2.1,24,0,0.0,0.0
2025-01-12,organic_social,mobile,129,50,60.9,125.0,4.5,67,1,143.01,0.78
2025-01-12,organic_social,desktop,115,46,59.3,180.0,3.4,82,1,104.8,0.87
2025-01-12,organic_social,tablet,24,10,58.1,169.0,4.0,16,0,0.0,0.0
2025-01-13,organic_search,mobile,542,291,46.3,167.0,2.0,429,17,3147.17,3.14
2025-01-13,organic_search,desktop,332,162,51.0,141.0,4.7,171,9,770.5,2.71
2025-01-13,organic_search,tablet,114,60,46.5,52.0,1.3,87,2,264.61,1.75
2025-01-13,paid_search,mobile,474,305,35.6,230.0,3.9,259,11,963.83,2.32
2025-01-13,paid_search,desktop,291,163,43.7,200.0,4.2,153,10,1425.15,3.44
2025-01-13,paid_search,tablet,94,54,42.4,90.0,4.6,59,3,453.42,3.19
2025-01-13,paid_social,mobile,388,195,49.6,134.0,4.4,290,5,1089.64,1.29
2025-01-13,paid_social,desktop,304,112,63.0,101.0,3.4,226,5,1065.22,1.64
2025-01-13,paid_social,tablet,84,37,55.4,122.0,3.8,62,1,181.99,1.19
2025-01-13,direct,mobile,372,268,27.8,217.0,1.9,283,13,1085.56,3.49
2025-01-13,direct,desktop,185,135,27.0,134.0,3.7,112,7,756.28,3.78
2025-01-13,direct,tablet,45,31,29.2,86.0,3.3,30,1,180.68,2.22
2025-01-13,email,mobile,261,204,21.8,233.0,1.8,207,13,1418.97,4.98
2025-01-13,email,desktop,155,121,21.7,165.0,4.0,99,5,783.98,3.23
2025-01-13,email,tablet,42,31,23.9,121.0,3.2,29,1,84.73,2.38
2025-01-13,referral,mobile,170,91,46.1,222.0,3.8,119,3,338.17,1.76
2025-01-13,referral,desktop,93,49,46.7,216.0,2.1,62,1,171.93,1.08
2025-01-13,referral,tablet,26,12,52.1,167.0,2.3,18,0,0.0,0.0
2025-01-13,organic_social,mobile,90,42,52.5,66.0,2.5,52,0,0.0,0.0
2025-01-13,organic_social,desktop,48,18,61.8,197.0,1.4,27,0,0.0,0.0
2025-01-13,organic_social,tablet,17,5,66.8,145.0,2.3,11,0,0.0,0.0
2025-01-14,organic_search,mobile,376,207,44.7,90.0,4.5,287,8,1038.45,2.13
2025-01-14,organic_search,desktop,404,227,43.6,173.0,2.6,235,8,750.22,1.98
2025-01-14,organic_search,tablet,86,46,45.7,182.0,1.5,50,1,214.59,1.16
2025-01-14,paid_search,mobile,301,195,34.9,192.0,1.5,203,8,1444.14,2.66
2025-01-14,paid_search,desktop,335,202,39.5,137.0,3.3,260,13,1732.62,3.88
2025-01-14,paid_search,tablet,69,38,43.5,66.0,2.0,35,2,221.07,2.9
2025-01-14,paid_social,mobile,414,185,55.3,205.0,1.7,230,8,1516.13,1.93
2025-01-14,paid_social,desktop,243,124,48.9,177.0,4.5,188,3,519.86,1.23
2025-01-14,paid_social,tablet,65,24,62.9,94.0,4.6,36,0,0.0,0.0
2025-01-14,direct,mobile,354,250,29.3,196.0,2.1,226,11,971.51,3.11
2025-01-14,direct,desktop,154,106,30.9,243.0,5.1,86,4,652.86,2.6
2025-01-14,direct,tablet,42,31,25.9,112.0,2.3,31,1,114.9,2.38
2025-01-14,email,mobile,265,193,26.9,162.0,4.4,135,13,2169.31,4.91
2025-01-14,email,desktop,96,70,26.4,215.0,3.8,71,3,445.31,3.12
2025-01-14,email,tablet,35,26,23.4,61.0,1.6,20,1,98.44,2.86
2025-01-14,referral,mobile,125,64,48.2,82.0,4.2,67,2,372.6,1.6
2025-01-14,referral,desktop,118,62,46.8,221.0,4.5,71,2,213.33,1.69
2025-01-14,referral,tablet,25,14,42.6,133.0,1.9,16,0,0.0,0.0
2025-01-14,organic_social,mobile,113,47,57.7,48.0,2.5,74,1,156.68,0.88
2025-01-14,organic_social,desktop,59,25,57.2,185.0,1.6,34,0,0.0,0.0
2025-01-14,organic_social,tablet,21,6,68.5,156.0,4.7,11,0,0.0,0.0
2025-01-15,organic_search,mobile,644,356,44.7,215.0,4.6,332,17,2916.45,2.64
2025-01-15,organic_search,desktop,433,243,43.7,175.0,2.4,296,14,1957.43,3.23
2025-01-15,organic_search,tablet,102,54,46.4,139.0,5.1,55,3,248.08,2.94
2025-01-15,paid_search,mobile,445,277,37.7,148.0,1.7,350,17,2699.37,3.82
2025-01-15,paid_search,desktop,317,205,35.2,140.0,4.1,241,9,1241.87,2.84
2025-01-15,paid_search,tablet,73,45,37.9,207.0,1.7,39,2,163.05,2.74
2025-01-15,paid_social,mobile,360,179,50.1,164.0,1.5,272,5,643.51,1.39
2025-01-15,paid_social,desktop,282,121,56.8,43.0,1.9,178,3,393.64,1.06
2025-01-15,paid_social,tablet,91,46,49.3,66.0,2.6,60,1,106.46,1.1
2025-01-15,direct,mobile,533,376,29.3,208.0,2.1,385,17,1501.21,3.19
2025-01-15,direct,desktop,327,221,32.4,142.0,1.9,239,12,1974.58,3.67
2025-01-15,direct,tablet,73,50,31.1,214.0,2.8,55,2,216.2,2.74
2025-01-15,email,mobile,351,254,27.5,159.0,2.4,185,11,2196.72,3.13
2025-01-15,email,desktop,151,117,22.3,231.0,4.5,84,4,873.15,2.65
2025-01-15,email,tablet,35,26,24.9,230.0,5.1,20,1,214.8,2.86
2025-01-15,referral,mobile,152,81,46.2,213.0,2.5,115,2,383.58,1.32
2025-01-15,referral,desktop,89,42,52.7,180.0,2.1,55,1,118.74,1.12
2025-01-15,referral,tablet,39,20,47.6,83.0,3.0,24,0,0.0,0.0
2025-01-15,organic_social,mobile,130,51,60.0,91.0,1.2,91,1,201.81,0.77
2025-01-15,organic_social,desktop,95,29,68.7,189.0,2.5,70,1,126.58,1.05
2025-01-15,organic_social,tablet,22,10,51.9,105.0,4.0,13,0,0.0,0.0
2025-01-16,organic_search,mobile,529,297,43.7,151.0,1.8,272,15,1473.43,2.84
2025-01-16,organic_search,desktop,405,214,47.1,136.0,4.5,302,8,1139.22,1.98
2025-01-16,organic_search,tablet,87,48,43.8,56.0,3.8,65,2,398.67,2.3
2025-01-16,paid_search,mobile,469,306,34.6,187.0,3.1,237,14,3006.66,2.99
2025-01-16,paid_search,desktop,361,230,36.3,116.0,1.5,259,9,1350.19,2.49
2025-01-16,paid_search,tablet,113,68,39.4,103.0,3.1,58,4,433.78,3.54
2025-01-16,paid_social,mobile,608,274,54.8,100.0,2.3,385,9,1322.23,1.48
2025-01-16,paid_social,desktop,311,143,53.9,54.0,4.3,176,5,948.37,1.61
2025-01-16,paid_social,tablet,76,32,56.6,159.0,3.8,51,1,82.44,1.32
2025-01-16,direct,mobile,291,200,31.0,192.0,4.2,223,7,636.51,2.41
2025-01-16,direct,desktop,184,130,28.9,152.0,3.5,111,4,524.21,2.17
2025-01-16,direct,tablet,85,60,29.2,87.0,2.7,55,3,576.04,3.53
2025-01-16,email,mobile,319,241,24.4,202.0,4.4,204,9,1965.93,2.82
2025-01-16,email,desktop,179,127,28.7,250.0,3.6,90,7,774.55,3.91
2025-01-16,email,tablet,52,40,21.8,169.0,3.0,39,2,391.09,3.85
2025-01-16,referral,mobile,241,126,47.7,78.0,2.4,151,4,870.44,1.66
2025-01-16,referral,desktop,93,49,46.6,172.0,2.6,49,1,111.99,1.08
2025-01-16,referral,tablet,40,19,51.0,48.0,1.4,29,0,0.0,0.0
2025-01-16,organic_social,mobile,130,40,68.6,177.0,2.0,83,1,82.26,0.77
2025-01-16,organic_social,desktop,87,41,52.1,158.0,2.3,57,0,0.0,0.0
2025-01-16,organic_social,tablet,23,8,62.3,204.0,4.6,12,0,0.0,0.0
2025-01-17,organic_search,mobile,669,371,44.4,149.0,3.7,356,20,2600.13,2.99
2025-01-17,organic_search,desktop,452,264,41.6,66.0,1.6,313,9,1035.4,1.99
2025-01-17,organic_search,tablet,158,82,47.5,145.0,4.6,88,3,380.72,1.9
2025-01-17,paid_search,mobile,539,334,38.0,200.0,1.7,322,21,3256.29,3.9
2025-01-17,paid_search,desktop,373,223,40.0,104.0,3.5,266,14,2277.23,3.75
2025-01-17,paid_search,tablet,117,66,43.1,85.0,2.6,63,3,517.6,2.56
2025-01-17,paid_social,mobile,576,219,61.8,82.0,3.0,417,7,1357.24,1.22
2025-01-17,paid_social,desktop,316,156,50.6,212.0,4.5,241,7,1141.71,2.22
2025-01-17,paid_social,tablet,82,30,63.0,188.0,4.0,58,1,127.26,1.22
2025-01-17,direct,mobile,290,215,25.7,65.0,2.6,217,11,1309.17,3.79
2025-01-17,direct,desktop,257,177,31.0,53.0,2.7,202,10,1252.72,3.89
2025-01-17,direct,tablet,74,51,30.6,200.0,2.6,45,2,192.18,2.7
2025-01-17,email,mobile,236,183,22.4,233.0,2.7,164,9,839.25,3.81
2025-01-17,email,desktop,153,118,22.8,100.0,4.0,76,7,1171.52,4.58
2025-01-17,email,tablet,40,29,26.7,157.0,3.3,27,1,108.51,2.5
2025-01-17,referral,mobile,143,64,54.8,167.0,2.6,110,2,287.08,1.4
2025-01-17,referral,desktop,141,72,48.9,191.0,2.0,81,2,172.16,1.42
2025-01-17,referral,tablet,24,13,42.8,194.0,4.3,17,0,0.0,0.0
2025-01-17,organic_social,mobile,111,34,68.6,86.0,3.1,59,1,100.99,0.9
2025-01-17,organic_social,desktop,100,42,57.7,197.0,4.3,66,1,182.79,1.0
2025-01-17,organic_social,tablet,32,12,60.5,67.0,1.8,21,0,0.0,0.0
2025-01-18,organic_search,mobile,652,368,43.5,118.0,3.7,401,12,1600.23,1.84
