date,campaign_id,campaign_name,campaign_type,impressions,clicks,cost,conversions,conversion_value,ctr,avg_cpc,cost_per_conversion,roas
2024-11-23,C003,Generic - Home & Garden,SEARCH,5438,191,196.47,5,831.59,3.53,1.03,39.29,4.23
2024-11-23,C004,Shopping - All Products,SHOPPING,7517,179,84.58,4,724.85,2.39,0.47,21.14,8.57
2024-11-23,C005,Display - Retargeting,DISPLAY,22778,110,41.23,1,190.29,0.48,0.37,41.23,4.62
2024-11-23,C006,YouTube - Brand Awareness,VIDEO,17124,202,31.98,0,0.0,1.18,0.16,31.98,0.0
2024-11-24,C001,Brand - Olist,SEARCH,6345,266,162.62,6,535.83,4.19,0.61,27.1,3.29
2024-11-24,C002,Generic - Electronics,SEARCH,4935,167,145.43,6,1340.76,3.39,0.87,24.24,9.22
2024-11-24,C003,Generic - Home & Garden,SEARCH,6872,208,166.39,7,1665.28,3.03,0.8,23.77,10.01
2024-11-24,C004,Shopping - All Products,SHOPPING,9199,155,88.61,3,556.88,1.7,0.57,29.54,6.28
2024-11-24,C005,Display - Retargeting,DISPLAY,27149,114,24.79,0,0.0,0.42,0.22,24.79,0.0
2024-11-24,C006,YouTube - Brand Awareness,VIDEO,14650,143,25.08,0,0.0,0.98,0.18,25.08,0.0
2024-11-25,C001,Brand - Olist,SEARCH,5305,186,160.98,3,636.8,3.51,0.87,53.66,3.96
2024-11-25,C002,Generic - Electronics,SEARCH,4686,196,207.57,7,855.84,4.18,1.06,29.65,4.12
2024-11-25,C003,Generic - Home & Garden,SEARCH,4910,205,229.87,7,971.24,4.19,1.12,32.84,4.23
2024-11-25,C004,Shopping - All Products,SHOPPING,5408,103,48.07,2,441.36,1.92,0.47,24.04,9.18
2024-11-25,C005,Display - Retargeting,DISPLAY,13446,62,16.16,0,0.0,0.46,0.26,16.16,0.0
2024-11-25,C006,YouTube - Brand Awareness,VIDEO,14879,163,29.11,0,0.0,1.1,0.18,29.11,0.0
2024-11-26,C001,Brand - Olist,SEARCH,4779,155,122.49,2,261.2,3.26,0.79,61.24,2.13
2024-11-26,C002,Generic - Electronics,SEARCH,4218,137,113.89,2,375.87,3.25,0.83,56.95,3.3
2024-11-26,C003,Generic - Home & Garden,SEARCH,3716,107,145.88,4,690.35,2.9,1.36,36.47,4.73
2024-11-26,C004,Shopping - All Products,SHOPPING,5734,135,63.63,2,450.34,2.36,0.47,31.82,7.08
2024-11-26,C005,Display - Retargeting,DISPLAY,13592,68,25.27,0,0.0,0.5,0.37,25.27,0.0
2024-11-26,C006,YouTube - Brand Awareness,VIDEO,17753,187,30.26,0,0.0,1.06,0.16,30.26,0.0
2024-11-27,C001,Brand - Olist,SEARCH,6160,186,140.03,4,662.27,3.02,0.75,35.01,4.73
2024-11-27,C002,Generic - Electronics,SEARCH,7067,271,279.35,8,758.93,3.84,1.03,34.92,2.72
2024-11-27,C003,Generic - Home & Garden,SEARCH,5558,187,138.83,7,1694.82,3.38,0.74,19.83,12.21
2024-11-27,C004,Shopping - All Products,SHOPPING,8749,143,63.73,4,416.02,1.63,0.45,15.93,6.53
2024-11-27,C005,Display - Retargeting,DISPLAY,27794,117,48.68,1,138.24,0.42,0.42,48.68,2.84
2024-11-27,C006,YouTube - Brand Awareness,VIDEO,19378,203,29.31,0,0.0,1.05,0.14,29.31,0.0
2024-11-28,C001,Brand - Olist,SEARCH,6451,253,145.04,6,1128.36,3.93,0.57,24.17,7.78
2024-11-28,C002,Generic - Electronics,SEARCH,5481,164,186.94,4,409.94,3.01,1.14,46.73,2.19
2024-11-28,C003,Generic - Home & Garden,SEARCH,4908,153,142.0,4,793.33,3.13,0.93,35.5,5.59
2024-11-28,C004,Shopping - All Products,SHOPPING,8808,198,90.12,5,553.13,2.26,0.46,18.02,6.14
2024-11-28,C005,Display - Retargeting,DISPLAY,18382,106,29.89,0,0.0,0.58,0.28,29.89,0.0
2024-11-28,C006,YouTube - Brand Awareness,VIDEO,16013,158,32.05,0,0.0,0.99,0.2,32.05,0.0
2024-11-29,C001,Brand - Olist,SEARCH,4729,152,118.27,2,324.51,3.22,0.78,59.13,2.74
2024-11-29,C002,Generic - Electronics,SEARCH,4643,150,206.28,6,689.91,3.23,1.38,34.38,3.34
2024-11-29,C003,Generic - Home & Garden,SEARCH,6869,244,252.7,7,792.6,3.57,1.04,36.1,3.14
2024-11-29,C004,Shopping - All Products,SHOPPING,7677,179,89.84,5,688.0,2.33,0.5,17.97,7.66
2024-11-29,C005,Display - Retargeting,DISPLAY,30509,167,56.02,0,0.0,0.55,0.34,56.02,0.0
2024-11-29,C006,YouTube - Brand Awareness,VIDEO,17622,188,41.31,0,0.0,1.07,0.22,41.31,0.0
2024-11-30,C001,Brand - Olist,SEARCH,7661,262,145.55,10,1767.22,3.42,0.56,14.56,12.14
2024-11-30,C002,Generic - Electronics,SEARCH,6943,273,261.56,10,1417.53,3.94,0.96,26.16,5.42
2024-11-30,C003,Generic - Home & Garden,SEARCH,7058,290,262.08,10,2236.57,4.12,0.9,26.21,8.53
2024-11-30,C004,Shopping - All Products,SHOPPING,8995,147,77.9,3,621.97,1.64,0.53,25.97,7.98
2024-11-30,C005,Display - Retargeting,DISPLAY,21940,115,28.65,1,114.69,0.53,0.25,28.65,4.0
2024-11-30,C006,YouTube - Brand Awareness,VIDEO,15752,207,38.67,0,0.0,1.32,0.19,38.67,0.0
2024-12-01,C001,Brand - Olist,SEARCH,7645,259,161.94,7,1401.66,3.4,0.63,23.13,8.66
2024-12-01,C002,Generic - Electronics,SEARCH,5107,174,139.57,2,173.35,3.43,0.8,69.78,1.24
2024-12-01,C003,Generic - Home & Garden,SEARCH,7718,242,266.95,7,742.24,3.14,1.1,38.14,2.78
2024-12-01,C004,Shopping - All Products,SHOPPING,10913,227,148.55,7,1242.54,2.08,0.65,21.22,8.36
2024-12-01,C005,Display - Retargeting,DISPLAY,21719,115,25.8,0,0.0,0.53,0.22,25.8,0.0
2024-12-01,C006,YouTube - Brand Awareness,VIDEO,21410,266,46.71,1,137.8,1.25,0.18,46.71,2.95
2024-12-02,C001,Brand - Olist,SEARCH,5864,171,160.43,3,459.48,2.92,0.94,53.48,2.86
2024-12-02,C002,Generic - Electronics,SEARCH,3836,145,158.95,3,347.99,3.79,1.1,52.98,2.19
2024-12-02,C003,Generic - Home & Garden,SEARCH,3479,113,125.84,3,462.05,3.25,1.11,41.95,3.67
2024-12-02,C004,Shopping - All Products,SHOPPING,9767,212,154.68,3,266.94,2.18,0.73,51.56,1.73
2024-12-02,C005,Display - Retargeting,DISPLAY,21804,92,25.17,0,0.0,0.42,0.27,25.17,0.0
2024-12-02,C006,YouTube - Brand Awareness,VIDEO,11516,131,26.69,0,0.0,1.14,0.2,26.69,0.0
2024-12-03,C001,Brand - Olist,SEARCH,5555,201,155.0,6,1094.52,3.63,0.77,25.83,7.06
2024-12-03,C002,Generic - Electronics,SEARCH,4770,168,160.07,3,650.64,3.54,0.95,53.36,4.06
2024-12-03,C003,Generic - Home & Garden,SEARCH,3895,113,115.88,3,381.14,2.92,1.03,38.63,3.29
2024-12-03,C004,Shopping - All Products,SHOPPING,7948,149,108.86,3,407.22,1.88,0.73,36.29,3.74
2024-12-03,C005,Display - Retargeting,DISPLAY,21931,89,27.56,1,82.04,0.41,0.31,27.56,2.98
2024-12-03,C006,YouTube - Brand Awareness,VIDEO,14856,195,36.49,0,0.0,1.32,0.19,36.49,0.0
2024-12-04,C001,Brand - Olist,SEARCH,6411,200,147.87,3,294.14,3.13,0.74,49.29,1.99
2024-12-04,C002,Generic - Electronics,SEARCH,7214,226,192.82,8,724.25,3.14,0.85,24.1,3.76
2024-12-04,C003,Generic - Home & Garden,SEARCH,6276,186,137.65,7,700.39,2.97,0.74,19.66,5.09
2024-12-04,C004,Shopping - All Products,SHOPPING,6980,136,94.8,2,173.57,1.95,0.7,47.4,1.83
2024-12-04,C005,Display - Retargeting,DISPLAY,23266,119,39.26,0,0.0,0.52,0.33,39.26,0.0
2024-12-04,C006,YouTube - Brand Awareness,VIDEO,16561,166,36.95,0,0.0,1.01,0.22,36.95,0.0
2024-12-05,C001,Brand - Olist,SEARCH,6362,240,153.92,6,971.66,3.78,0.64,25.65,6.31
2024-12-05,C002,Generic - Electronics,SEARCH,6927,221,207.98,4,650.23,3.19,0.94,51.99,3.13
2024-12-05,C003,Generic - Home & Garden,SEARCH,7486,273,237.49,6,1349.09,3.65,0.87,39.58,5.68
2024-12-05,C004,Shopping - All Products,SHOPPING,9941,199,82.71,6,864.53,2.01,0.42,13.78,10.45
2024-12-05,C005,Display - Retargeting,DISPLAY,25486,106,37.47,0,0.0,0.42,0.35,37.47,0.0
2024-12-05,C006,YouTube - Brand Awareness,VIDEO,18882,250,44.3,0,0.0,1.33,0.18,44.3,0.0
2024-12-06,C001,Brand - Olist,SEARCH,6444,192,141.05,7,1464.88,2.98,0.73,20.15,10.39
2024-12-06,C002,Generic - Electronics,SEARCH,6635,213,180.07,6,710.31,3.22,0.85,30.01,3.94
2024-12-06,C003,Generic - Home & Garden,SEARCH,6419,183,173.28,3,742.17,2.86,0.95,57.76,4.28
2024-12-06,C004,Shopping - All Products,SHOPPING,7924,135,61.42,2,352.24,1.7,0.45,30.71,5.73
2024-12-06,C005,Display - Retargeting,DISPLAY,17102,69,20.95,0,0.0,0.41,0.3,20.95,0.0
2024-12-06,C006,YouTube - Brand Awareness,VIDEO,18414,257,44.95,0,0.0,1.4,0.17,44.95,0.0
2024-12-07,C001,Brand - Olist,SEARCH,6905,284,145.9,11,1395.31,4.12,0.51,13.26,9.56
2024-12-07,C002,Generic - Electronics,SEARCH,5395,203,255.87,4,862.64,3.78,1.26,63.97,3.37
2024-12-07,C003,Generic - Home & Garden,SEARCH,6858,198,196.11,4,988.4,2.89,0.99,49.03,5.04
2024-12-07,C004,Shopping - All Products,SHOPPING,10422,226,168.86,6,923.22,2.17,0.75,28.14,5.47
2024-12-07,C005,Display - Retargeting,DISPLAY,29321,127,51.94,0,0.0,0.44,0.41,51.94,0.0
2024-12-07,C006,YouTube - Brand Awareness,VIDEO,16852,210,38.22,0,0.0,1.25,0.18,38.22,0.0
2024-12-08,C001,Brand - Olist,SEARCH,5279,182,145.64,4,359.03,3.46,0.8,36.41,2.47
2024-12-08,C002,Generic - Electronics,SEARCH,6299,254,208.88,8,1210.3,4.04,0.82,26.11,5.79
2024-12-08,C003,Generic - Home & Garden,SEARCH,6723,226,225.37,7,1347.0,3.38,1.0,32.2,5.98
2024-12-08,C004,Shopping - All Products,SHOPPING,6941,131,98.0,3,704.06,1.89,0.75,32.67,7.18
2024-12-08,C005,Display - Retargeting,DISPLAY,27128,140,52.86,1,160.77,0.52,0.38,52.86,3.04
2024-12-08,C006,YouTube - Brand Awareness,VIDEO,16769,238,50.89,0,0.0,1.42,0.21,50.89,0.0
2024-12-09,C001,Brand - Olist,SEARCH,3558,127,128.51,2,441.0,3.57,1.01,64.25,3.43
2024-12-09,C002,Generic - Electronics,SEARCH,4966,142,199.92,3,479.4,2.88,1.41,66.64,2.4
2024-12-09,C003,Generic - Home & Garden,SEARCH,5830,188,160.1,4,850.43,3.23,0.85,40.02,5.31
2024-12-09,C004,Shopping - All Products,SHOPPING,7549,134,59.07,4,553.26,1.78,0.44,14.77,9.37
2024-12-09,C005,Display - Retargeting,DISPLAY,24823,123,30.46,0,0.0,0.5,0.25,30.46,0.0
2024-12-09,C006,YouTube - Brand Awareness,VIDEO,18579,182,25.15,0,0.0,0.98,0.14,25.15,0.0
2024-12-10,C001,Brand - Olist,SEARCH,3473,98,124.16,2,366.0,2.83,1.27,62.08,2.95
2024-12-10,C002,Generic - Electronics,SEARCH,4593,130,165.54,4,927.45,2.84,1.27,41.38,5.6
2024-12-10,C003,Generic - Home & Garden,SEARCH,4606,163,171.89,6,1391.81,3.55,1.05,28.65,8.1
2024-12-10,C004,Shopping - All Products,SHOPPING,6923,144,104.89,3,470.94,2.09,0.73,34.96,4.49
2024-12-10,C005,Display - Retargeting,DISPLAY,16650,98,23.52,0,0.0,0.59,0.24,23.52,0.0
2024-12-10,C006,YouTube - Brand Awareness,VIDEO,13578,195,25.92,0,0.0,1.44,0.13,25.92,0.0
2024-12-11,C001,Brand - Olist,SEARCH,5782,203,144.49,3,394.64,3.51,0.71,48.16,2.73
2024-12-11,C002,Generic - Electronics,SEARCH,7679,316,301.18,12,972.61,4.12,0.95,25.1,3.23
2024-12-11,C003,Generic - Home & Garden,SEARCH,7118,293,228.31,12,2056.58,4.13,0.78,19.03,9.01
2024-12-11,C004,Shopping - All Products,SHOPPING,6801,122,66.87,3,747.66,1.81,0.55,22.29,11.18
2024-12-11,C005,Display - Retargeting,DISPLAY,20940,106,34.13,0,0.0,0.51,0.32,34.13,0.0
2024-12-11,C006,YouTube - Brand Awareness,VIDEO,21815,261,52.72,0,0.0,1.2,0.2,52.72,0.0
2024-12-12,C001,Brand - Olist,SEARCH,6054,253,146.13,9,980.81,4.19,0.58,16.24,6.71
2024-12-12,C002,Generic - Electronics,SEARCH,5584,183,187.08,5,1074.91,3.29,1.02,37.42,5.75
2024-12-12,C003,Generic - Home & Garden,SEARCH,6275,205,236.91,4,663.06,3.28,1.16,59.23,2.8
2024-12-12,C004,Shopping - All Products,SHOPPING,8222,132,82.24,2,488.77,1.61,0.62,41.12,5.94
2024-12-12,C005,Display - Retargeting,DISPLAY,25025,143,34.22,1,179.13,0.57,0.24,34.22,5.23
2024-12-12,C006,YouTube - Brand Awareness,VIDEO,20354,231,31.8,0,0.0,1.14,0.14,31.8,0.0
2024-12-13,C001,Brand - Olist,SEARCH,5078,210,142.43,5,1161.22,4.15,0.68,28.49,8.15
2024-12-13,C002,Generic - Electronics,SEARCH,7679,262,247.12,8,1011.93,3.42,0.94,30.89,4.09
2024-12-13,C003,Generic - Home & Garden,SEARCH,6851,196,146.84,5,668.29,2.87,0.75,29.37,4.55
2024-12-13,C004,Shopping - All Products,SHOPPING,9548,177,79.77,5,749.45,1.86,0.45,15.95,9.4
2024-12-13,C005,Display - Retargeting,DISPLAY,23203,119,49.56,1,201.72,0.52,0.42,49.56,4.07
2024-12-13,C006,YouTube - Brand Awareness,VIDEO,19159,192,40.57,0,0.0,1.0,0.21,40.57,0.0
2024-12-14,C001,Brand - Olist,SEARCH,4959,197,144.93,5,584.95,3.98,0.74,28.99,4.04
2024-12-14,C002,Generic - Electronics,SEARCH,4681,193,147.82,4,741.76,4.13,0.77,36.95,5.02
2024-12-14,C003,Generic - Home & Garden,SEARCH,6161,183,168.52,4,599.58,2.98,0.92,42.13,3.56
2024-12-14,C004,Shopping - All Products,SHOPPING,10775,191,98.67,6,1453.76,1.77,0.52,16.45,14.73
2024-12-14,C005,Display - Retargeting,DISPLAY,28321,126,28.26,0,0.0,0.45,0.22,28.26,0.0
2024-12-14,C006,YouTube - Brand Awareness,VIDEO,20999,288,66.95,1,133.18,1.37,0.23,66.95,1.99
2024-12-15,C001,Brand - Olist,SEARCH,4419,167,120.41,4,791.5,3.78,0.72,30.1,6.57
2024-12-15,C002,Generic - Electronics,SEARCH,6958,224,287.64,6,1221.56,3.23,1.28,47.94,4.25
2024-12-15,C003,Generic - Home & Garden,SEARCH,6694,279,244.06,8,1884.53,4.18,0.87,30.51,7.72
2024-12-15,C004,Shopping - All Products,SHOPPING,7620,167,99.0,3,410.23,2.2,0.59,33.0,4.14
2024-12-15,C005,Display - Retargeting,DISPLAY,25142,145,47.79,1,88.7,0.58,0.33,47.79,1.86
2024-12-15,C006,YouTube - Brand Awareness,VIDEO,15114,180,29.72,0,0.0,1.2,0.17,29.72,0.0
2024-12-16,C001,Brand - Olist,SEARCH,4103,141,114.09,5,1001.48,3.45,0.81,22.82,8.78
2024-12-16,C002,Generic - Electronics,SEARCH,3665,142,183.31,2,378.93,3.89,1.29,91.66,2.07
2024-12-16,C003,Generic - Home & Garden,SEARCH,5762,207,243.34,6,515.06,3.61,1.18,40.56,2.12
2024-12-16,C004,Shopping - All Products,SHOPPING,8320,138,74.86,3,308.04,1.67,0.54,24.95,4.11
2024-12-16,C005,Display - Retargeting,DISPLAY,21407,119,29.07,0,0.0,0.56,0.24,29.07,0.0
2024-12-16,C006,YouTube - Brand Awareness,VIDEO,14643,173,24.12,0,0.0,1.18,0.14,24.12,0.0
2024-12-17,C001,Brand - Olist,SEARCH,5163,150,119.14,3,309.19,2.91,0.79,39.71,2.6
2024-12-17,C002,Generic - Electronics,SEARCH,4108,137,190.06,5,1003.8,3.34,1.39,38.01,5.28
2024-12-17,C003,Generic - Home & Garden,SEARCH,3684,141,128.37,3,748.81,3.83,0.91,42.79,5.83
2024-12-17,C004,Shopping - All Products,SHOPPING,6590,120,87.58,3,609.92,1.82,0.73,29.19,6.96
2024-12-17,C005,Display - Retargeting,DISPLAY,23075,137,56.84,1,189.87,0.59,0.41,56.84,3.34
2024-12-17,C006,YouTube - Brand Awareness,VIDEO,15673,160,33.27,0,0.0,1.02,0.21,33.27,0.0
2024-12-18,C001,Brand - Olist,SEARCH,4343,143,156.04,4,357.47,3.31,1.09,39.01,2.29
2024-12-18,C002,Generic - Electronics,SEARCH,5736,198,272.64,4,677.22,3.46,1.38,68.16,2.48
2024-12-18,C003,Generic - Home & Garden,SEARCH,4437,184,178.68,4,784.11,4.16,0.97,44.67,4.39
2024-12-18,C004,Shopping - All Products,SHOPPING,10534,228,109.29,3,574.31,2.17,0.48,36.43,5.25
2024-12-18,C005,Display - Retargeting,DISPLAY,17373,90,35.34,0,0.0,0.52,0.39,35.34,0.0
2024-12-18,C006,YouTube - Brand Awareness,VIDEO,13431,172,39.47,0,0.0,1.28,0.23,39.47,0.0
2024-12-19,C001,Brand - Olist,SEARCH,7357,231,140.77,4,939.56,3.14,0.61,35.19,6.67
2024-12-19,C002,Generic - Electronics,SEARCH,7153,276,206.67,7,967.45,3.86,0.75,29.52,4.68
2024-12-19,C003,Generic - Home & Garden,SEARCH,6167,180,225.76,3,336.0,2.93,1.25,75.25,1.49
2024-12-19,C004,Shopping - All Products,SHOPPING,7781,128,76.82,1,88.33,1.65,0.6,76.82,1.15
2024-12-19,C005,Display - Retargeting,DISPLAY,25047,141,39.28,1,126.62,0.56,0.28,39.28,3.22
2024-12-19,C006,YouTube - Brand Awareness,VIDEO,12887,169,34.62,0,0.0,1.31,0.2,34.62,0.0
2024-12-20,C001,Brand - Olist,SEARCH,4941,162,130.25,5,1129.81,3.29,0.8,26.05,8.67
2024-12-20,C002,Generic - Electronics,SEARCH,7665,282,238.42,10,1783.89,3.68,0.85,23.84,7.48
2024-12-20,C003,Generic - Home & Garden,SEARCH,6425,250,266.72,4,828.31,3.89,1.07,66.68,3.11
2024-12-20,C004,Shopping - All Products,SHOPPING,11620,212,131.46,6,514.09,1.83,0.62,21.91,3.91
2024-12-20,C005,Display - Retargeting,DISPLAY,25149,108,38.83,0,0.0,0.43,0.36,38.83,0.0
2024-12-20,C006,YouTube - Brand Awareness,VIDEO,22480,238,34.31,0,0.0,1.06,0.14,34.31,0.0
2024-12-21,C001,Brand - Olist,SEARCH,4727,175,139.7,5,904.63,3.7,0.8,27.94,6.48
2024-12-21,C002,Generic - Electronics,SEARCH,6917,223,230.55,9,1167.14,3.23,1.03,25.62,5.06
2024-12-21,C003,Generic - Home & Garden,SEARCH,5261,173,193.26,6,751.0,3.3,1.12,32.21,3.89
2024-12-21,C004,Shopping - All Products,SHOPPING,11879,199,124.61,3,733.85,1.68,0.63,41.54,5.89
2024-12-21,C005,Display - Retargeting,DISPLAY,23321,137,48.24,0,0.0,0.59,0.35,48.24,0.0
2024-12-21,C006,YouTube - Brand Awareness,VIDEO,13604,139,19.35,0,0.0,1.03,0.14,19.35,0.0
2024-12-22,C001,Brand - Olist,SEARCH,4669,172,137.93,3,711.1,3.7,0.8,45.98,5.16
2024-12-22,C002,Generic - Electronics,SEARCH,7157,235,277.83,7,1372.38,3.3,1.18,39.69,4.94
2024-12-22,C003,Generic - Home & Garden,SEARCH,6463,205,152.08,8,1414.52,3.17,0.74,19.01,9.3
2024-12-22,C004,Shopping - All Products,SHOPPING,11514,275,120.96,7,1726.15,2.39,0.44,17.28,14.27
2024-12-22,C005,Display - Retargeting,DISPLAY,30992,166,43.35,0,0.0,0.54,0.26,43.35,0.0
2024-12-22,C006,YouTube - Brand Awareness,VIDEO,22430,256,52.6,0,0.0,1.14,0.21,52.6,0.0
2024-12-23,C001,Brand - Olist,SEARCH,5554,228,140.24,8,1642.91,4.11,0.62,17.53,11.71
2024-12-23,C002,Generic - Electronics,SEARCH,4088,118,106.83,3,607.74,2.89,0.91,35.61,5.69
2024-12-23,C003,Generic - Home & Garden,SEARCH,4100,156,114.52,5,524.18,3.81,0.73,22.9,4.58
2024-12-23,C004,Shopping - All Products,SHOPPING,9168,163,101.8,4,393.07,1.79,0.62,25.45,3.86
2024-12-23,C005,Display - Retargeting,DISPLAY,13634,79,21.06,0,0.0,0.58,0.27,21.06,0.0
2024-12-23,C006,YouTube - Brand Awareness,VIDEO,12371,158,39.13,0,0.0,1.28,0.25,39.13,0.0
2024-12-24,C001,Brand - Olist,SEARCH,3750,156,139.91,3,291.08,4.17,0.9,46.64,2.08
2024-12-24,C002,Generic - Electronics,SEARCH,4142,163,160.41,4,987.34,3.94,0.98,40.1,6.16
2024-12-24,C003,Generic - Home & Garden,SEARCH,5173,174,144.93,6,767.11,3.38,0.83,24.16,5.29
2024-12-24,C004,Shopping - All Products,SHOPPING,5698,93,39.39,2,328.89,1.65,0.42,19.7,8.35
2024-12-24,C005,Display - Retargeting,DISPLAY,23150,113,40.54,0,0.0,0.49,0.36,40.54,0.0
2024-12-24,C006,YouTube - Brand Awareness,VIDEO,15586,154,26.42,0,0.0,0.99,0.17,26.42,0.0
2024-12-25,C001,Brand - Olist,SEARCH,7137,243,152.86,9,1348.74,3.4,0.63,16.98,8.82
2024-12-25,C002,Generic - Electronics,SEARCH,6375,234,236.81,4,331.34,3.68,1.01,59.2,1.4
2024-12-25,C003,Generic - Home & Garden,SEARCH,7344,229,198.09,5,830.14,3.13,0.87,39.62,4.19
2024-12-25,C004,Shopping - All Products,SHOPPING,7656,181,126.68,3,628.8,2.37,0.7,42.23,4.96
2024-12-25,C005,Display - Retargeting,DISPLAY,18871,75,16.06,0,0.0,0.4,0.21,16.06,0.0
2024-12-25,C006,YouTube - Brand Awareness,VIDEO,12680,147,31.82,0,0.0,1.16,0.22,31.82,0.0
2024-12-26,C001,Brand - Olist,SEARCH,7127,258,142.1,8,1768.72,3.62,0.55,17.76,12.45
2024-12-26,C002,Generic - Electronics,SEARCH,5696,180,239.95,5,814.72,3.16,1.33,47.99,3.4
2024-12-26,C003,Generic - Home & Garden,SEARCH,4935,181,175.6,5,813.0,3.68,0.97,35.12,4.63
2024-12-26,C004,Shopping - All Products,SHOPPING,9979,232,157.92,6,1077.96,2.33,0.68,26.32,6.83
2024-12-26,C005,Display - Retargeting,DISPLAY,23890,104,31.97,1,137.02,0.44,0.31,31.97,4.29
2024-12-26,C006,YouTube - Brand Awareness,VIDEO,22884,278,57.15,0,0.0,1.22,0.21,57.15,0.0
2024-12-27,C001,Brand - Olist,SEARCH,4556,167,158.34,3,323.93,3.67,0.95,52.78,2.05
2024-12-27,C002,Generic - Electronics,SEARCH,5662,231,282.11,6,565.9,4.1,1.22,47.02,2.01
2024-12-27,C003,Generic - Home & Garden,SEARCH,7744,289,254.29,5,1220.96,3.73,0.88,50.86,4.8
2024-12-27,C004,Shopping - All Products,SHOPPING,7726,163,76.74,4,777.93,2.12,0.47,19.18,10.14
2024-12-27,C005,Display - Retargeting,DISPLAY,25648,148,33.52,0,0.0,0.58,0.23,33.52,0.0
2024-12-27,C006,YouTube - Brand Awareness,VIDEO,16805,220,46.7,0,0.0,1.31,0.21,46.7,0.0
2024-12-28,C001,Brand - Olist,SEARCH,5680,177,128.86,7,966.47,3.13,0.73,18.41,7.5
2024-12-28,C002,Generic - Electronics,SEARCH,5418,152,182.35,3,321.43,2.81,1.2,60.78,1.76
2024-12-28,C003,Generic - Home & Garden,SEARCH,7044,258,192.48,6,856.1,3.66,0.75,32.08,4.45
2024-12-28,C004,Shopping - All Products,SHOPPING,11153,250,132.33,5,1056.06,2.25,0.53,26.47,7.98
2024-12-28,C005,Display - Retargeting,DISPLAY,23767,137,54.89,1,220.34,0.58,0.4,54.89,4.01
2024-12-28,C006,YouTube - Brand Awareness,VIDEO,21146,223,50.72,0,0.0,1.06,0.23,50.72,0.0
2024-12-29,C001,Brand - Olist,SEARCH,4379,131,143.82,4,331.54,3.01,1.1,35.95,2.31
2024-12-29,C002,Generic - Electronics,SEARCH,7657,219,178.74,6,1430.91,2.86,0.82,29.79,8.01
2024-12-29,C003,Generic - Home & Garden,SEARCH,6597,260,188.11,7,1153.77,3.95,0.72,26.87,6.13
2024-12-29,C004,Shopping - All Products,SHOPPING,7135,153,86.94,3,316.18,2.15,0.57,28.98,3.64
2024-12-29,C005,Display - Retargeting,DISPLAY,26134,113,44.43,0,0.0,0.43,0.39,44.43,0.0
2024-12-29,C006,YouTube - Brand Awareness,VIDEO,18198,181,37.1,0,0.0,0.99,0.2,37.1,0.0
2024-12-30,C001,Brand - Olist,SEARCH,6179,216,157.6,4,691.9,3.5,0.73,39.4,4.39
2024-12-30,C002,Generic - Electronics,SEARCH,4933,144,145.79,5,484.35,2.93,1.01,29.16,3.32
2024-12-30,C003,Generic - Home & Garden,SEARCH,3621,114,152.6,3,291.59,3.17,1.34,50.87,1.91
2024-12-30,C004,Shopping - All Products,SHOPPING,8247,155,104.81,4,480.26,1.88,0.68,26.2,4.58
2024-12-30,C005,Display - Retargeting,DISPLAY,21661,124,29.34,1,101.61,0.57,0.24,29.34,3.46
2024-12-30,C006,YouTube - Brand Awareness,VIDEO,13773,142,30.42,0,0.0,1.04,0.21,30.42,0.0
2024-12-31,C001,Brand - Olist,SEARCH,5706,234,163.51,7,1029.09,4.11,0.7,23.36,6.29
2024-12-31,C002,Generic - Electronics,SEARCH,5802,202,212.29,7,1550.01,3.49,1.05,30.33,7.3
2024-12-31,C003,Generic - Home & Garden,SEARCH,4522,147,156.59,3,644.92,3.27,1.07,52.2,4.12
2024-12-31,C004,Shopping - All Products,SHOPPING,7617,142,59.41,4,527.47,1.87,0.42,14.85,8.88
2024-12-31,C005,Display - Retargeting,DISPLAY,15385,75,20.59,0,0.0,0.49,0.27,20.59,0.0
2024-12-31,C006,YouTube - Brand Awareness,VIDEO,14846,167,30.45,0,0.0,1.13,0.18,30.45,0.0
2025-01-01,C001,Brand - Olist,SEARCH,5076,174,141.18,6,501.57,3.44,0.81,23.53,3.55
2025-01-01,C002,Generic - Electronics,SEARCH,5708,221,211.24,4,824.56,3.89,0.96,52.81,3.9
2025-01-01,C003,Generic - Home & Garden,SEARCH,4388,175,149.71,4,811.42,3.99,0.86,37.43,5.42
2025-01-01,C004,Shopping - All Products,SHOPPING,8558,198,84.32,4,375.72,2.32,0.43,21.08,4.46
2025-01-01,C005,Display - Retargeting,DISPLAY,19622,115,47.73,1,172.62,0.59,0.42,47.73,3.62
2025-01-01,C006,YouTube - Brand Awareness,VIDEO,15513,201,42.01,0,0.0,1.3,0.21,42.01,0.0
2025-01-02,C001,Brand - Olist,SEARCH,4387,129,92.47,4,854.97,2.96,0.72,23.12,9.25
2025-01-02,C002,Generic - Electronics,SEARCH,6035,194,159.47,5,1042.86,3.22,0.82,31.89,6.54
2025-01-02,C003,Generic - Home & Garden,SEARCH,6142,178,129.38,4,954.57,2.91,0.73,32.34,7.38
2025-01-02,C004,Shopping - All Products,SHOPPING,10391,232,128.6,3,686.73,2.24,0.55,42.87,5.34
2025-01-02,C005,Display - Retargeting,DISPLAY,28077,121,38.43,1,240.85,0.43,0.32,38.43,6.27
