deal_id,order_id,deal_name,deal_stage,pipeline,amount,create_date,close_date,deal_type,lead_source
DEAL_040767,fe9a6d1cc6a07629474a4ecb1ed9077a,Order fe9a6d1c,closed_won,default,215.55,2025-06-25,2025-06-25,new_business,organic_search
DEAL_040768,da0686c22c00de36d95422798bdd9cde,Order da0686c2,closed_won,default,44.1,2025-06-25,2025-06-25,new_business,referral
DEAL_040769,6c23fe4c807bfd4e197fe866a197b689,Order 6c23fe4c,closed_won,default,112.3,2025-06-25,2025-06-25,new_business,organic_search
DEAL_040770,be128a58459554e47e89d3bc200ba5cc,Order be128a58,closed_won,default,72.36,2025-06-25,2025-06-25,new_business,organic_search
DEAL_040771,49d6253d089579c970094bc6d510ebc8,Order 49d6253d,closed_won,default,46.78,2025-06-25,2025-06-25,new_business,paid_social
DEAL_040772,7df620c5efd94b149ee17db0a48e4916,Order 7df620c5,closed_won,default,96.88,2025-06-25,2025-06-25,new_business,email
DEAL_040773,d80251514bbd83a5bb165f6e5667c6f2,Order d8025151,closed_won,default,159.89,2025-06-25,2025-06-25,new_business,email
DEAL_040774,6f532d76ec46fda0beae1633997d1409,Order 6f532d76,closed_won,default,102.84,2025-06-25,2025-06-25,new_business,organic_search
DEAL_040775,d1aa08ce1dda8d8c9fb022c9e67b496b,Order d1aa08ce,closed_won,default,103.14,2025-06-25,2025-06-25,new_business,organic_search
DEAL_040776,942667533dd65545cd5c94bf8890170b,Order 94266753,closed_won,default,117.94,2025-06-25,2025-06-25,new_business,organic_search
DEAL_040777,f469782148dc2783107dd5159be50b54,Order f4697821,closed_won,default,27.1,2025-06-25,2025-06-25,new_business,paid_search
DEAL_040778,db9a034f34174edd577b9f64cc982952,Order db9a034f,closed_won,default,92.57,2025-06-25,2025-06-25,new_business,organic_search
DEAL_040779,2279b7f227b450166adadca909462947,Order 2279b7f2,closed_won,default,40.76,2025-06-25,2025-06-25,new_business,paid_social
DEAL_040780,6fdfefccad3a0118a8c8957249158771,Order 6fdfefcc,closed_won,default,88.08,2025-06-25,2025-06-25,new_business,paid_search
DEAL_040781,41592d2f13bff6d83152f39754f78552,Order 41592d2f,closed_won,default,55.01,2025-06-25,2025-06-25,new_business,organic_search
DEAL_040782,b26b464fd969428455a39602052850b5,Order b26b464f,closed_won,default,29.06,2025-06-26,2025-06-26,new_business,referral
DEAL_040783,3305840d006ff4ecbf347e2c1a38d698,Order 3305840d,closed_won,default,243.14,2025-06-26,2025-06-26,new_business,direct
DEAL_040784,82cce4cc0f0e7d1c582aef545333afcc,Order 82cce4cc,closed_won,default,55.09,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040785,c432657bb18ddf7f48b7227db09048d4,Order c432657b,closed_won,default,110.02,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040786,c532dd9ed72f4f01e704fa965ecf3df8,Order c532dd9e,closed_won,default,81.21,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040787,96d307dc05503506515055b86a580e86,Order 96d307dc,closed_won,default,205.61,2025-06-26,2025-06-26,new_business,email
DEAL_040788,9da6e3bacbae9dfb6f886b2fcdd80bcd,Order 9da6e3ba,closed_won,default,254.73,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040789,37a63972d6fa35618d22858e3cffefc1,Order 37a63972,closed_won,default,180.26,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040790,c3783793e341d4996dfbc614da1dee70,Order c3783793,closed_won,default,157.66,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040791,4960065fba0ef1eded83b35298e31a44,Order 4960065f,closed_won,default,163.25,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040792,a53d587cedb15e572d3aa67984929be5,Order a53d587c,closed_won,default,27.0,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040793,dff1532187e859496ef16857a44c3d9b,Order dff15321,closed_won,default,36.85,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040794,c47b98a258cc2ebd4fd9db5e38a1b5fa,Order c47b98a2,closed_won,default,52.82,2025-06-26,2025-06-26,new_business,direct
DEAL_040795,ce9927d9150ae96a67b99a89822ed59f,Order ce9927d9,closed_won,default,74.21,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040796,c9f23db8a1cb725df9bdb3383bd72b38,Order c9f23db8,closed_won,default,169.34,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040797,f290369adad755bf94b365f0494dd617,Order f290369a,closed_won,default,238.72,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040798,1bc7434bd3185b311a6d4016a03ea06a,Order 1bc7434b,closed_won,default,104.85,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040799,a3b2f732ed4ec79b2aa8ac4a897122a6,Order a3b2f732,closed_won,default,76.28,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040800,989cebf7c9ca6ad7ceb7afe72d6e823a,Order 989cebf7,closed_won,default,40.85,2025-06-26,2025-06-26,new_business,direct
DEAL_040801,801efaf8f3dc441dfd2e48e11ae56625,Order 801efaf8,closed_won,default,73.64,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040802,20eb5996ce527db33024aa9f2bea69aa,Order 20eb5996,closed_won,default,27.75,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040803,2b6f5b5b04f0331895f9e1103ac75fb7,Order 2b6f5b5b,closed_won,default,116.36,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040804,deee3dcdb24a546fe11dbf20968395c8,Order deee3dcd,closed_won,default,205.84,2025-06-26,2025-06-26,new_business,direct
DEAL_040805,2824dbb32a0701afe0730559fbbd6513,Order 2824dbb3,closed_won,default,206.06,2025-06-26,2025-06-26,new_business,email
DEAL_040806,b7a83c94e41bc7b1f8d3b05dede90936,Order b7a83c94,closed_won,default,135.49,2025-06-26,2025-06-26,new_business,email
DEAL_040807,3942129663d1d1392c8da657a08422a4,Order 39421296,closed_won,default,42.09,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040808,7c0fccdcd5978f52b402a916980f127d,Order 7c0fccdc,closed_won,default,30.28,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040809,b16edbe1f7a49100162c5426f85ab8ec,Order b16edbe1,closed_won,default,132.03,2025-06-26,2025-06-26,new_business,direct
DEAL_040810,ff978de32e717acd3b5abe1fb069d2b6,Order ff978de3,closed_won,default,49.14,2025-06-26,2025-06-26,new_business,email
DEAL_040811,61e77ed77c68e38c1aa62a278004d84a,Order 61e77ed7,closed_won,default,159.21,2025-06-26,2025-06-26,new_business,email
DEAL_040812,94edaa9af5c54b9d05b8f3ae40bef478,Order 94edaa9a,closed_won,default,241.82,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040813,3a17f3deb7172a39a9f62e4f88362830,Order 3a17f3de,closed_won,default,123.29,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040814,1047b7ef8d56907e4256da73c4734bc3,Order 1047b7ef,closed_won,default,143.52,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040815,7a363dd1eb003c19a36e4eba73e3105d,Order 7a363dd1,closed_won,default,405.78,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040816,6b64cb311a0d5baa18bc37ead02d657c,Order 6b64cb31,closed_won,default,55.91,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040817,b71120118f93a1ef696fa9e4a34597ff,Order b7112011,closed_won,default,123.52,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040818,5c8559daea91c2b9b7e8d8aaa73d640c,Order 5c8559da,closed_won,default,134.12,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040819,19d199373015a403f1dad61de94637a8,Order 19d19937,closed_won,default,165.79,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040820,878b2a770609b162f9911360c7da7bd7,Order 878b2a77,closed_won,default,192.0,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040821,5fd085507aff13c4bf822411202b4757,Order 5fd08550,closed_won,default,75.83,2025-06-26,2025-06-26,new_business,referral
DEAL_040822,c91777dfda137af11e863a97854b07f4,Order c91777df,closed_won,default,66.5,2025-06-26,2025-06-26,new_business,direct
DEAL_040823,f55549e038254ac7c374f12888ab7b84,Order f55549e0,closed_won,default,128.94,2025-06-26,2025-06-26,new_business,direct
DEAL_040824,840d7cc10efae8ba460cc8ea84f1b6db,Order 840d7cc1,closed_won,default,606.48,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040825,bad9b45a942f0bf7444af6915482c76f,Order bad9b45a,closed_won,default,78.62,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040826,2d7f894ef5a2c6133280772d1536f3ab,Order 2d7f894e,closed_won,default,44.78,2025-06-26,2025-06-26,new_business,referral
DEAL_040827,1c2fb7f84aa77300fcb6b698481c1e2e,Order 1c2fb7f8,closed_won,default,141.23,2025-06-26,2025-06-26,new_business,email
DEAL_040828,75d2d598319b1d4228d4ee4b82e61ff3,Order 75d2d598,closed_won,default,87.64,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040829,4c074254980764fecff977c97ce88c4d,Order 4c074254,closed_won,default,41.84,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040830,86757b84a26b96e53be8c8090ae9f96b,Order 86757b84,closed_won,default,133.58,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040831,25e8ea4e93396b6fa0d3dd708e76c1bd,Order 25e8ea4e,closed_won,default,65.71,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040832,b72e264e0ef8537587bdf783c377c3fc,Order b72e264e,closed_won,default,84.24,2025-06-26,2025-06-26,new_business,direct
DEAL_040833,910076e7bc1276bd9d4af024a9335049,Order 910076e7,closed_won,default,39.6,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040834,d1579c450369b0b5d8bc67cdc0fb1f08,Order d1579c45,closed_won,default,123.52,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040835,3c140d933d3475ec823f9b748ca5c49f,Order 3c140d93,closed_won,default,1381.83,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040836,6455e8459efbeeda59bb360229b889ea,Order 6455e845,closed_won,default,32.42,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040837,3046f3724f63812fa716416e0a9171d9,Order 3046f372,closed_won,default,141.63,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040838,521eea255d54a537e8889bb61072923d,Order 521eea25,closed_won,default,96.71,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040839,619b6c8ac39a9c798780d761e4b36fed,Order 619b6c8a,closed_won,default,461.94,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040840,43f9bfd7098c9a1d2abf50dac55ee822,Order 43f9bfd7,closed_won,default,140.33,2025-06-26,2025-06-26,new_business,email
DEAL_040841,20059d45d5d6464cbf4fa0515c3830a4,Order 20059d45,closed_won,default,386.33,2025-06-26,2025-06-26,new_business,referral
DEAL_040842,2affd5996127141118380e30fdd8964a,Order 2affd599,closed_won,default,114.64,2025-06-26,2025-06-26,new_business,direct
DEAL_040843,14755aa40518fc8bb089f3f11af8cbbb,Order 14755aa4,closed_won,default,70.15,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040844,a8375c727655c94388acaf79f017be5d,Order a8375c72,closed_won,default,425.11,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040845,cfc586211a3ab93809e258acf7eaf737,Order cfc58621,closed_won,default,230.96,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040846,5f4c7549b7a52062dbf797ca9344bd54,Order 5f4c7549,closed_won,default,137.89,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040847,ceea3b56a13c40b2f0186e69472ac7cf,Order ceea3b56,closed_won,default,264.06,2025-06-26,2025-06-26,new_business,email
DEAL_040848,1db33e72df6ceae6380551c0b6022079,Order 1db33e72,closed_won,default,151.74,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040849,d6dae36830ffe3962efff0e91cc64127,Order d6dae368,closed_won,default,86.24,2025-06-26,2025-06-26,new_business,email
DEAL_040850,b4a740a590b5576fb4a95cba71d80c5d,Order b4a740a5,closed_won,default,94.3,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040851,4d0d3e6d52ebda96d3ff80f913a49cee,Order 4d0d3e6d,closed_won,default,56.78,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040852,f0bfdaee5a30958776a78ce4e83a674e,Order f0bfdaee,closed_won,default,59.08,2025-06-26,2025-06-26,new_business,email
DEAL_040853,644ae2fc953e74a21a0bd28b2049242e,Order 644ae2fc,closed_won,default,212.1,2025-06-26,2025-06-26,new_business,direct
DEAL_040854,924749e077350dcf416cfeaee379a61d,Order 924749e0,closed_won,default,85.24,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040855,f525c0ecd4bf2ca6f355b416fdea988d,Order f525c0ec,closed_won,default,63.61,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040856,be0cc702e034bfbeba1a8a006eb9dce5,Order be0cc702,closed_won,default,32.77,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040857,dd8bf285d0c34ea29f502c4669d1a19d,Order dd8bf285,closed_won,default,127.02,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040858,36bed4b6f0c3a5086108ff51d0afa4dc,Order 36bed4b6,closed_won,default,238.43,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040859,db928c8eda4fc467e960390f20b6ddf7,Order db928c8e,closed_won,default,37.9,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040860,275ae19d3b5b88d41fe617cae7a1e056,Order 275ae19d,closed_won,default,130.56,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040861,94f1e81783b607dd10f270a0ceaf9d40,Order 94f1e817,closed_won,default,105.38,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040862,e8f9288c671277ab525571871aef27cd,Order e8f9288c,closed_won,default,36.0,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040863,52432d42fb818ca588e38c5067f73c3f,Order 52432d42,closed_won,default,86.02,2025-06-26,2025-06-26,new_business,referral
DEAL_040864,089842dfdfa1f3826df7d96896c49653,Order 089842df,closed_won,default,216.14,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040865,3ca411651463b3a30f194126a1d6fda6,Order 3ca41165,closed_won,default,36.75,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040866,eb89fab6743f52417dec1e885261e10a,Order eb89fab6,closed_won,default,154.89,2025-06-26,2025-06-26,new_business,direct
DEAL_040867,159565048b194c462243ee3e7d65c621,Order 15956504,closed_won,default,43.98,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040868,51d52f115820f57bd947308b77f392db,Order 51d52f11,closed_won,default,78.36,2025-06-26,2025-06-26,new_business,direct
DEAL_040869,c8209c0d2a92297dcfe3d8d71dfb551c,Order c8209c0d,closed_won,default,198.4,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040870,657c1689361cce2eeaabea76ced5e30f,Order 657c1689,closed_won,default,88.08,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040871,667fc0af3acc404a6ef971908b1574b4,Order 667fc0af,closed_won,default,154.17,2025-06-26,2025-06-26,new_business,direct
DEAL_040872,953a4462fe82c3e1939934b4e5efa516,Order 953a4462,closed_won,default,123.52,2025-06-26,2025-06-26,new_business,direct
DEAL_040873,d6ef90d4bfc59f045be6bf8ba008eaf0,Order d6ef90d4,closed_won,default,391.52,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040874,a8d3b917ee2d31e05a2b76df5f9694a5,Order a8d3b917,closed_won,default,126.39,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040875,989225ba6d0ebd5873335f7e01de2ae7,Order 989225ba,closed_won,default,63.1,2025-06-26,2025-06-26,new_business,email
DEAL_040876,767f00750341a13761a30bb3d0447229,Order 767f0075,closed_won,default,35.69,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040877,fba15b6166570bdffa6d84b98e0c11ba,Order fba15b61,closed_won,default,79.2,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040878,da5ab50c359023c436f7965980c2470a,Order da5ab50c,closed_won,default,107.9,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040879,81d3c99b31b4d1972ce5ae0f8cf769e4,Order 81d3c99b,closed_won,default,86.15,2025-06-26,2025-06-26,new_business,direct
DEAL_040880,706d45cf14a58b8b81d07564adc5a12e,Order 706d45cf,closed_won,default,75.16,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040881,6e584156fb694163bf7b2f005416589e,Order 6e584156,closed_won,default,115.44,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040882,4d6654ead4a57a151e3df6fb20052675,Order 4d6654ea,closed_won,default,74.16,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040883,209ee6cc42b6f0628db36da5d69fd1f7,Order 209ee6cc,closed_won,default,79.17,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040884,9c77f370544954701cf2847a3732cb84,Order 9c77f370,closed_won,default,35.69,2025-06-26,2025-06-26,new_business,email
DEAL_040885,348baece82005425558464257810b493,Order 348baece,closed_won,default,170.53,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040886,1a182abfca408087bb3d24dd41101c96,Order 1a182abf,closed_won,default,81.82,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040887,e9040c28c0cea9dafa5afac428715d4d,Order e9040c28,closed_won,default,76.08,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040888,ae65eec5243045a7ec6e0bffcb14c111,Order ae65eec5,closed_won,default,37.09,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040889,7668781d150cf9f360eaf458e2f8345a,Order 7668781d,closed_won,default,71.82,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040890,8cf199d4f67bb071f1256279824fafd6,Order 8cf199d4,closed_won,default,63.6,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040891,51d0bfb610b182db85302e4f68eedc7c,Order 51d0bfb6,closed_won,default,133.76,2025-06-26,2025-06-26,new_business,email
DEAL_040892,d2975b514d409e2944d8d63ec7156292,Order d2975b51,closed_won,default,27.2,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040893,027042c68ea5fac4428694e17ac50538,Order 027042c6,closed_won,default,42.69,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040894,a756c394e02e7cc83cbcc594a969bf59,Order a756c394,closed_won,default,631.46,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040895,394706e9971fea983907cd09aa349ed8,Order 394706e9,closed_won,default,284.9,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040896,0e457aee274ec7e2e18d25ab6d212921,Order 0e457aee,closed_won,default,169.44,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040897,ef619b0959105492c5adfe3ba5a2fb9f,Order ef619b09,closed_won,default,85.15,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040898,aa04ee4542e835a3e6f4da876dc654c6,Order aa04ee45,closed_won,default,19.33,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040899,e4ba1a004c49a4399b0cd95fdc64a7e4,Order e4ba1a00,closed_won,default,244.8,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040900,84f61de0b1993beb8c361f2b2d84c16f,Order 84f61de0,closed_won,default,323.07,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040901,2aa70a3997b199cbaa277cdbdd11bd84,Order 2aa70a39,closed_won,default,76.66,2025-06-26,2025-06-26,new_business,direct
DEAL_040902,b47397056102b8fc054c6d969532376a,Order b4739705,closed_won,default,479.25,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040903,9d0c12dbf76bdf0cce437cc6128e0d55,Order 9d0c12db,closed_won,default,83.36,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040904,fb38c57228176747d35f4ee92e751b94,Order fb38c572,closed_won,default,111.89,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040905,0e797acd1d40395105ab3c93d598703d,Order 0e797acd,closed_won,default,164.1,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040906,0cb34be1b04ffaf4d4ad9cd5f4195855,Order 0cb34be1,closed_won,default,132.05,2025-06-26,2025-06-26,new_business,direct
DEAL_040907,25d919c7187a3f82b5437023a5e98e46,Order 25d919c7,closed_won,default,157.2,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040908,1fe7851e9b8770f04c394c0d0735fd9f,Order 1fe7851e,closed_won,default,65.0,2025-06-26,2025-06-26,new_business,direct
DEAL_040909,d072b2eadd483cbf8b54f0ff76ef879d,Order d072b2ea,closed_won,default,243.78,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040910,78ee9d46bf8b130d3b16715c5022413c,Order 78ee9d46,closed_won,default,152.04,2025-06-26,2025-06-26,new_business,paid_social
DEAL_040911,3ca573452c1546150e8fd1e02b5603a7,Order 3ca57345,closed_won,default,104.87,2025-06-26,2025-06-26,new_business,organic_search
DEAL_040912,ee5f9143bf6915bc96a42c0034fd46ca,Order ee5f9143,closed_won,default,88.08,2025-06-26,2025-06-26,new_business,direct
DEAL_040913,4e0b292febe7dba9150bd618a5e49149,Order 4e0b292f,closed_won,default,56.66,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040914,5a30c9fcc9470e8316518e56e1741d50,Order 5a30c9fc,closed_won,default,125.52,2025-06-26,2025-06-26,new_business,paid_search
DEAL_040915,20d07181f8cec8c3fa51212c7dd926ea,Order 20d07181,closed_won,default,160.2,2025-06-26,2025-06-26,new_business,direct
