contact_id,sessions,engaged_sessions,page_views,is_first_visit,is_won
HS_024499,5,0,10,0,1
HS_024500,12,7,24,0,0
HS_024501,12,8,24,1,0
HS_024502,13,9,78,1,1
HS_024503,12,7,36,0,0
HS_024504,1,0,4,0,0
HS_024505,4,1,20,1,0
HS_024506,8,3,16,1,1
HS_024507,1,0,2,1,0
HS_024508,5,2,15,0,1
HS_024509,12,1,24,1,0
HS_024510,4,1,12,1,0
HS_024512,6,4,24,0,1
HS_024513,7,3,42,1,1
HS_024514,9,4,63,1,0
HS_024515,1,0,5,1,0
HS_024516,11,6,77,0,0
HS_024517,10,2,30,0,1
HS_024518,4,2,12,0,0
HS_024519,6,2,12,1,1
HS_024520,10,2,50,1,1
HS_024521,7,4,35,0,0
HS_024522,7,2,14,1,0
HS_024523,8,5,16,0,0
HS_024524,14,7,28,1,0
HS_024525,10,1,40,0,1
HS_024526,8,3,40,1,1
HS_024527,8,2,24,1,1
HS_024529,8,1,40,1,0
HS_024530,12,8,48,0,1
HS_024531,8,3,24,0,0
HS_024532,6,3,42,1,0
HS_024533,9,7,63,1,1
HS_024534,3,1,15,0,1
HS_024535,6,1,36,1,0
HS_024536,5,3,25,0,1
HS_024537,8,3,56,0,1
HS_024538,4,2,24,1,1
HS_024539,4,3,12,0,0
HS_024540,13,6,39,1,1
HS_024541,10,3,70,1,1
HS_024542,11,7,33,1,1
HS_024543,10,2,50,1,1
HS_024544,13,10,65,1,1
HS_024545,5,4,10,0,0
HS_024546,11,6,33,1,0
HS_024548,13,2,91,1,0
HS_024549,13,6,39,0,0
HS_024550,6,2,24,0,0
HS_024551,11,3,33,1,1
HS_024552,4,0,16,1,0
HS_024553,2,0,4,1,1
HS_024554,12,6,84,1,1
HS_024555,12,7,84,1,0
HS_024556,14,12,70,0,1
HS_024557,2,0,12,0,0
HS_024558,12,3,36,1,1
HS_024559,3,0,6,0,1
HS_024560,2,1,14,1,0
HS_024562,1,0,5,1,0
HS_024563,14,11,28,1,0
HS_024564,8,6,16,1,1
HS_024565,12,1,36,1,1
HS_024566,5,1,15,1,0
HS_024567,10,3,40,1,1
HS_024568,1,0,6,1,0
HS_024569,13,5,52,0,0
HS_024570,9,4,63,1,1
HS_024571,8,5,56,1,0
HS_024572,4,1,12,1,1
HS_024573,8,2,32,1,1
HS_024575,13,7,52,0,1
HS_024577,12,2,60,1,0
HS_024578,13,6,26,1,0
HS_024579,10,3,70,1,0
HS_024580,7,1,28,0,1
HS_024581,11,8,33,1,1
HS_024582,11,7,22,1,0
HS_024583,7,2,35,0,1
HS_024584,1,0,4,0,0
HS_024585,6,1,30,1,0
HS_024586,13,1,39,1,0
HS_024587,4,2,16,0,0
HS_024588,14,5,28,1,0
HS_024589,10,2,50,1,0
HS_024590,10,1,30,1,1
HS_024591,10,6,60,0,1
HS_024592,11,3,66,1,0
HS_024593,12,9,48,0,1
HS_024594,2,0,12,1,1
HS_024595,10,2,50,1,0
HS_024596,7,5,28,1,1
HS_024597,9,5,27,1,1
HS_024598,13,2,52,1,1
HS_024599,5,2,10,0,1
HS_024600,8,2,24,1,1
HS_024601,5,3,25,1,0
HS_024602,14,2,42,1,1
HS_024603,7,5,49,1,0
HS_024604,7,3,35,1,1
HS_024605,9,6,45,0,0
HS_024606,3,1,15,1,0
HS_024607,14,3,70,1,1
HS_024608,1,0,6,1,0
HS_024609,2,0,14,1,1
HS_024610,12,3,36,1,0
HS_024611,6,3,18,1,1
HS_024612,14,12,28,1,0
HS_024613,10,3,40,0,0
HS_024614,10,8,70,1,0
HS_024615,12,5,36,1,1
HS_024616,13,9,65,1,1
HS_024617,14,7,98,1,1
HS_024618,9,2,18,1,1
HS_024619,3,2,9,1,1
HS_024620,10,1,50,0,1
HS_024621,2,1,4,1,0
HS_024622,11,8,66,1,0
HS_024623,1,0,4,0,0
HS_024624,2,1,12,1,0
HS_024625,3,0,15,1,1
HS_024626,7,3,49,1,1
HS_024627,2,1,6,1,1
HS_024628,13,10,78,1,1
HS_024629,5,1,15,1,1
HS_024630,2,0,4,1,1
HS_024631,7,2,28,1,0
HS_024632,10,4,60,1,0
HS_024633,8,1,56,0,0
HS_024634,8,2,48,1,0
HS_024635,13,9,39,0,1
HS_024636,8,3,24,1,1
HS_024637,10,5,50,0,0
HS_024638,9,7,36,1,1
HS_024639,1,0,6,1,1
HS_024640,12,4,84,1,0
HS_024641,1,0,7,0,0
HS_024642,14,8,28,1,1
HS_024643,14,7,70,0,1
HS_024644,14,6,28,1,0
HS_024645,10,6,20,1,0
HS_024646,2,0,14,1,0
HS_024647,11,8,22,1,0
HS_024648,6,2,42,1,1
HS_024649,14,11,84,1,0
HS_024650,1,0,2,0,0
HS_024651,5,0,15,1,0
HS_024652,5,3,25,1,1
HS_024653,4,1,16,1,0
HS_024654,11,5,22,1,0
HS_024655,5,3,30,0,1
HS_024656,12,3,72,1,0
HS_024657,1,0,2,1,0
HS_024658,11,4,44,1,0
HS_024659,11,8,66,1,1
HS_024660,6,2,12,0,1
HS_024661,7,3,14,1,0
HS_024662,8,2,24,1,0
HS_024663,2,0,12,1,0
HS_024664,7,3,14,1,1
HS_024665,6,1,24,1,1
HS_024666,9,2,27,1,1
HS_024667,8,3,24,0,1
HS_024668,14,1,98,0,1
HS_024669,11,2,44,1,1
HS_024670,14,9,98,1,1
HS_024671,4,2,12,1,0
HS_024672,14,4,56,1,0
HS_024673,13,7,91,1,1
HS_024674,9,6,63,1,1
HS_024675,1,0,6,1,1
HS_024676,11,6,33,1,0
HS_024677,6,1,30,1,1
HS_024678,8,1,48,0,0
HS_024679,11,3,33,1,1
HS_024680,11,7,66,0,0
HS_024681,4,1,24,1,0
HS_024682,2,0,8,0,0
HS_024683,11,8,55,1,1
HS_024684,2,1,4,1,0
HS_024685,10,7,20,1,0
HS_024686,1,0,4,1,0
HS_024687,5,4,20,1,1
HS_024688,13,8,52,1,0
HS_024689,6,3,42,1,1
HS_024690,4,1,28,0,1
HS_024691,4,3,20,0,0
HS_024692,5,0,25,1,1
HS_024693,14,2,28,0,0
HS_024694,5,1,30,1,1
HS_024695,14,9,84,1,0
HS_024696,14,8,70,1,1
HS_024697,14,11,70,0,1
HS_024698,14,5,84,1,1
HS_024699,9,3,27,1,0
HS_024700,8,5,48,0,0
HS_024701,9,2,18,1,1
HS_024702,13,6,52,0,1
HS_024703,14,1,56,1,0
HS_024704,3,1,12,0,0
HS_024705,14,10,28,0,0
HS_024706,3,0,6,1,1
HS_024707,1,0,2,1,0
HS_024708,14,2,84,0,0
HS_024709,10,5,70,0,0
HS_024710,13,7,65,1,0
HS_024711,6,4,30,1,0
HS_024712,4,3,28,1,1
HS_024713,11,9,33,0,0
HS_024714,14,2,42,1,1
HS_024715,8,4,16,1,0
HS_024716,2,1,8,1,0
HS_024717,11,6,55,1,0
HS_024718,2,1,14,1,1
HS_024719,7,3,21,1,1
HS_024720,13,5,65,0,0
HS_024721,5,0,30,0,0
HS_024722,13,1,65,1,1
HS_024723,1,0,5,1,1
HS_024724,7,3,28,1,0
HS_024725,7,4,42,0,1
HS_024726,10,2,30,1,0
HS_024727,6,4,24,0,0
HS_024728,4,3,24,1,0
HS_024729,12,7,72,0,0
HS_024730,13,4,52,1,1
HS_024731,8,2,32,1,0
HS_024732,12,7,84,1,1
HS_024733,11,9,22,0,1
HS_024734,2,1,10,0,0
HS_024735,2,1,14,1,0
HS_024736,2,1,14,1,1
HS_024737,3,1,12,1,0
HS_024738,6,3,12,0,0
HS_024739,1,0,2,1,0
HS_024740,11,7,55,0,0
HS_024741,2,0,6,1,1
HS_024742,10,8,30,1,1
HS_024743,2,1,14,1,0
HS_024744,14,9,70,0,1
HS_024745,12,8,24,1,1
HS_024746,1,0,7,1,0
HS_024747,3,2,9,1,0
HS_024748,10,8,30,1,1
HS_024749,7,5,49,1,1
HS_024750,13,2,78,1,0
HS_024751,1,0,6,1,0
HS_024752,7,3,21,0,0
HS_024753,5,2,20,0,0
HS_024754,9,8,45,1,1
HS_024755,2,0,4,0,0
HS_024757,1,0,3,1,0
HS_024758,9,2,27,1,0
HS_024759,8,1,40,1,1
HS_024760,10,2,70,1,0
HS_024761,6,3,12,1,0
HS_024762,5,4,10,0,1
HS_024763,8,5,16,0,1
HS_024764,8,1,24,0,0
HS_024765,14,7,98,1,0
HS_024766,5,3,10,1,0
HS_024767,12,6,36,1,1
HS_024768,7,5,14,1,0
HS_024769,13,10,26,1,0
HS_024770,13,4,65,1,0
HS_024771,1,0,3,1,0
HS_024772,4,2,24,1,1
HS_024773,2,0,14,1,0
HS_024774,10,7,60,1,0
HS_024775,3,2,18,0,1
HS_024776,12,7,24,1,1
HS_024777,1,0,3,0,0
HS_024778,11,9,22,1,1
HS_024779,11,8,66,1,0
HS_024780,2,0,14,1,1
HS_024781,13,10,78,1,1
HS_024783,1,0,3,0,1
HS_024784,8,6,40,0,1
HS_024785,4,2,28,1,0
HS_024786,3,2,18,1,1
HS_024787,1,0,7,0,0
HS_024788,2,1,10,1,0
HS_024789,3,0,15,1,1
HS_024790,3,2,15,1,1
HS_024792,6,5,36,1,1
HS_024793,10,1,20,1,0
HS_024794,8,6,56,1,0
HS_024795,6,4,42,1,0
HS_024796,2,1,10,1,1
HS_024797,2,0,14,1,0
HS_024798,14,10,98,0,0
HS_024799,7,3,28,1,0
HS_024801,1,0,6,1,1
HS_024802,1,0,2,1,0
HS_024803,7,3,21,1,1
HS_024804,9,7,45,1,0
HS_024805,5,3,10,1,0
HS_024806,11,2,66,1,0
HS_024807,1,0,7,1,1
HS_024808,5,1,35,1,0
HS_024809,11,4,44,1,0
HS_024810,1,0,3,1,1
HS_024811,10,8,40,1,0
HS_024812,12,6,24,1,1
HS_024813,9,6,54,0,0
HS_024814,4,1,24,1,0
HS_024815,9,4,36,1,0
HS_024816,2,1,14,1,0
HS_024817,7,4,14,1,1
HS_024818,12,6,72,0,1
HS_024819,13,4,78,1,1
HS_024820,2,0,4,0,1
HS_024822,12,3,84,0,0
HS_024823,4,3,8,1,0
HS_024824,6,2,36,1,1
HS_024825,14,10,70,1,1
HS_024826,2,0,6,1,0
HS_024827,2,0,8,0,1
HS_024828,2,1,14,1,0
HS_024829,3,1,18,1,1
HS_024830,5,4,25,1,1
HS_024831,9,7,45,1,1
HS_024832,6,4,12,0,0
HS_024833,12,9,36,1,1
HS_024834,14,11,84,1,1
HS_024835,9,6,36,0,0
HS_024836,10,5,40,1,0
HS_024837,14,4,70,1,1
HS_024838,13,9,65,1,0
HS_024839,5,1,25,1,0
HS_024840,11,3,66,0,0
HS_024841,6,1,24,1,1
HS_024842,10,6,50,1,1
HS_024843,12,3,48,1,1
HS_024844,8,3,32,1,0
HS_024846,3,2,12,0,1
HS_024847,2,1,6,0,1
HS_024848,3,1,18,0,1
HS_024849,14,10,84,0,0
HS_024850,9,1,54,0,1
HS_024851,6,5,36,1,0
HS_024852,10,4,60,1,0
HS_024853,12,4,24,1,1
HS_024854,4,3,12,1,1
HS_024855,10,2,70,1,0
HS_024856,3,1,9,1,1
HS_024857,13,5,65,1,0
HS_024858,2,0,4,1,1
HS_024860,14,10,98,0,0
HS_024861,4,3,8,1,0
HS_024862,9,5,27,1,1
HS_024863,4,3,24,1,1
HS_024864,13,10,65,1,1
HS_024865,12,7,84,1,1
HS_024866,5,1,35,0,1
HS_024867,8,4,32,1,1
HS_024868,2,0,4,1,0
HS_024869,12,4,24,0,0
HS_024870,11,7,66,0,0
HS_024871,14,3,28,0,0
HS_024872,3,0,9,1,1
HS_024873,6,3,12,1,0
HS_024874,12,1,48,1,0
HS_024875,7,4,28,1,0
HS_024876,4,3,28,1,1
HS_024877,14,3,42,0,0
HS_024878,1,0,5,1,0
HS_024879,7,5,49,1,1
HS_024880,12,7,84,0,1
HS_024881,9,1,63,0,0
HS_024882,1,0,6,1,1
HS_024883,14,9,70,1,0
HS_024884,1,0,3,1,1
HS_024885,1,0,5,1,0
HS_024886,10,1,20,1,1
HS_024887,7,4,49,0,1
HS_024888,11,6,44,1,1
HS_024889,9,1,63,1,0
HS_024890,3,2,18,1,1
HS_024891,8,2,24,1,0
HS_024892,9,3,63,0,1
HS_024893,3,0,6,1,1
HS_024894,12,9,60,1,1
HS_024895,12,10,72,0,1
HS_024896,3,0,12,1,1
HS_024897,1,0,5,1,1
HS_024898,2,1,12,0,0
HS_024899,7,3,49,1,0
HS_024900,3,0,6,1,1
HS_024901,7,5,28,0,1
HS_024902,5,2,25,1,1
HS_024903,10,3,50,0,1
HS_024904,8,3,24,1,1
HS_024905,5,2,35,1,1
HS_024906,3,1,9,1,0
HS_024907,9,4,63,1,1
HS_024908,7,3,14,1,0
HS_024909,5,2,35,1,0
HS_024910,7,1,21,1,0
HS_024911,11,6,33,1,1
HS_024912,10,7,60,1,0
HS_024913,9,6,18,0,1
HS_024914,5,0,10,1,1
HS_024915,7,2,49,1,1
HS_024916,11,9,66,0,1
HS_024917,9,1,27,0,1
HS_024918,1,0,5,1,0
HS_024919,4,0,16,1,0
HS_024920,1,0,2,1,1
HS_024921,8,5,32,1,0
HS_024922,3,2,18,1,1
HS_024923,2,1,6,1,1
HS_024924,14,11,42,1,0
HS_024925,4,1,16,1,1
HS_024926,11,4,44,1,1
HS_024927,3,1,9,1,0
HS_024928,11,2,33,1,1
HS_024929,5,2,10,0,1
HS_024930,13,11,78,1,0
HS_024931,8,3,16,0,1
HS_024932,10,8,40,0,0
HS_024933,8,1,24,1,1
HS_024935,11,1,44,1,0
HS_024936,7,3,28,1,1
HS_024937,8,5,32,0,1
HS_024938,13,3,78,0,1
HS_024939,13,6,26,0,1
HS_024940,5,3,10,0,0
HS_024941,10,7,20,1,1
HS_024942,10,2,20,0,1
HS_024943,11,4,66,1,1
HS_024944,12,4,36,1,0
HS_024945,11,7,22,0,1
HS_024946,13,11,78,1,1
HS_024947,6,1,24,1,1
HS_024948,8,4,40,1,1
HS_024949,13,11,65,1,0
HS_024950,1,0,6,0,1
HS_024951,6,3,36,1,0
HS_024952,6,2,42,0,0
HS_024953,11,9,33,1,1
HS_024954,13,2,65,1,1
HS_024955,5,2,15,1,0
HS_024956,4,1,16,1,0
HS_024957,1,0,4,0,0
HS_024958,11,9,22,1,0
HS_024959,10,5,20,1,0
HS_024960,11,7,77,1,0
HS_024961,8,4,48,1,0
HS_024962,6,1,12,0,1
HS_024963,3,0,9,1,1
HS_024964,12,7,36,1,0
HS_024965,3,2,6,0,1
HS_024966,12,7,60,0,1
HS_024967,6,3,36,1,0
HS_024968,12,8,60,0,0
HS_024969,7,2,21,1,0
HS_024970,8,5,24,1,0
HS_024971,5,2,25,1,0
HS_024972,10,6,60,0,1
HS_024973,6,1,24,1,1
HS_024975,12,2,24,1,1
HS_024976,1,0,7,0,0
HS_024977,6,4,36,1,1
HS_024978,9,2,27,1,1
HS_024979,10,3,40,1,1
HS_024980,4,2,8,1,0
HS_024981,14,6,28,1,1
HS_024982,14,3,84,0,1
HS_024983,10,2,20,1,1
HS_024984,13,5,39,1,1
HS_024985,1,0,7,1,0
HS_024986,14,5,98,1,1
HS_024987,11,9,66,1,0
HS_024988,9,0,36,0,1
HS_024989,4,1,28,1,0
HS_024990,2,1,10,1,0
HS_024991,1,0,2,1,1
HS_024992,3,1,6,1,1
HS_024993,7,4,42,1,0
HS_024994,11,6,66,1,1
HS_024996,10,2,60,0,1
HS_024997,2,1,6,1,0
HS_024998,9,2,63,1,0
HS_024999,12,8,84,1,1
HS_025000,13,10,78,1,0
HS_025001,11,5,22,1,0
HS_025002,2,0,14,0,0
HS_025003,5,3,30,1,0
HS_025004,8,3,40,0,1
HS_025005,13,2,52,1,0
HS_025006,13,4,65,0,0
HS_025007,12,3,36,1,0
HS_025008,10,6,60,0,0
HS_025009,8,3,48,1,0
HS_025010,3,1,21,1,1
HS_025011,2,1,10,1,1
HS_025012,9,6,54,1,0
HS_025013,3,2,21,1,0
HS_025014,8,3,40,1,0
HS_025015,2,0,6,0,0
HS_025016,3,1,21,1,1
HS_025017,1,0,2,1,0
HS_025018,14,12,56,1,0
HS_025019,11,9,66,1,1
HS_025020,6,2,18,1,0
HS_025021,13,1,65,0,1
HS_025022,7,2,21,1,1
HS_025023,4,3,8,1,0
HS_025024,1,0,6,1,1
HS_025025,3,1,15,1,1
HS_025026,9,2,27,0,0
HS_025027,5,3,25,0,1
HS_025028,6,4,36,1,1
HS_025029,4,2,24,1,1
HS_025030,1,0,5,1,1
HS_025031,14,5,42,1,1
HS_025033,5,3,20,0,0
HS_025034,5,2,15,0,1
HS_025035,5,3,30,1,0
HS_025036,6,5,36,0,0
HS_025037,11,8,77,1,1
HS_025038,2,1,12,1,1
HS_025039,1,0,3,1,0
HS_025040,2,1,10,0,1
HS_025041,13,1,52,1,0
HS_025042,10,6,40,1,0
HS_025043,6,4,18,0,0
HS_025044,5,1,30,1,0
HS_025045,5,3,10,0,0
HS_025046,12,10,60,1,1
HS_025047,12,3,24,1,0
HS_025048,6,3,30,1,0
HS_025049,14,4,56,1,1
HS_025050,10,7,60,0,1
HS_025051,7,3,14,1,0
HS_025052,9,3,36,1,0
HS_025053,7,0,35,0,0
HS_025054,2,1,4,1,1
HS_025055,6,2,42,0,1
HS_025056,9,6,54,1,1
HS_025057,7,2,49,0,0
HS_025058,2,1,14,1,1
HS_025059,3,0,15,0,0
HS_025060,8,2,16,1,0
HS_025061,11,4,22,1,0
HS_025062,9,1,27,0,1
HS_025063,4,1,12,1,1
HS_025064,9,4,63,0,1
HS_025065,2,0,4,1,1
HS_025066,13,5,26,1,0
HS_025067,11,2,66,1,0
HS_025068,5,4,30,0,1
HS_025069,11,5,77,1,1
HS_025070,2,1,12,1,1
HS_025071,11,4,77,1,0
HS_025072,1,0,5,0,1
HS_025073,13,4,65,1,0
HS_025074,14,4,70,1,1
HS_025075,5,3,20,0,0
HS_025076,2,0,10,1,1
HS_025077,14,4,84,0,0
HS_025078,13,1,65,1,1
HS_025079,7,6,42,0,1
HS_025080,8,6,48,1,0
HS_025081,2,0,6,1,0
HS_025082,7,3,42,0,1
HS_025083,4,1,8,1,0
HS_025084,1,0,2,1,0
HS_025085,11,5,22,1,1
HS_025086,3,0,15,1,1
HS_025087,11,4,66,1,0
HS_025088,12,2,48,1,1
HS_025089,1,0,7,1,1
HS_025090,5,0,30,1,1
HS_025091,13,7,52,1,1
HS_025092,8,5,40,0,1
HS_025093,1,0,3,1,0
HS_025094,14,6,42,0,1
HS_025095,9,1,54,1,0
HS_025096,3,0,15,0,0
HS_025097,5,1,30,1,1
HS_025098,9,6,36,0,0
HS_025099,5,3,30,0,1
HS_025100,9,1,27,1,1
HS_025101,10,6,20,1,0
HS_025102,8,4,40,1,0
HS_025103,7,1,28,1,1
HS_025104,11,7,22,0,1
HS_025105,1,0,3,1,1
HS_025106,4,1,12,1,1
HS_025107,9,5,63,1,0
HS_025108,10,4,60,1,0
HS_025109,8,1,56,1,1
HS_025110,4,3,20,1,0
HS_025111,12,9,72,1,1
HS_025112,1,0,5,1,0
HS_025113,10,5,50,1,1
HS_025114,4,2,12,1,1
HS_025115,3,0,6,1,1
HS_025116,6,1,36,1,1
HS_025117,11,8,77,1,1
HS_025118,5,3,25,1,1
HS_025119,5,3,15,1,1
HS_025120,2,0,8,1,1
HS_025121,12,9,36,1,1
HS_025122,3,2,18,1,1
HS_025123,11,7,44,1,0
HS_025124,6,2,12,1,0
HS_025125,2,0,14,1,0
HS_025126,4,3,12,1,0
HS_025127,2,0,12,0,0
HS_025128,9,1,63,1,0
HS_025129,3,2,15,1,1
HS_025130,10,2,60,1,1
HS_025131,10,8,70,0,0
HS_025132,6,3,18,1,0
HS_025133,1,0,6,1,1
HS_025134,13,9,39,0,1
HS_025135,11,1,22,1,1
HS_025136,14,9,28,0,1
HS_025137,10,5,70,1,1
HS_025138,3,1,9,1,0
HS_025139,8,2,32,1,0
HS_025140,5,3,10,1,1
HS_025141,8,2,40,0,0
HS_025142,2,0,14,0,1
HS_025143,7,1,42,1,1
HS_025144,9,7,36,0,1
HS_025145,7,1,42,1,0
HS_025146,3,2,21,0,1
HS_025147,7,2,35,1,1
HS_025148,8,2,32,1,1
HS_025149,14,6,28,0,0
HS_025150,1,0,3,0,1
HS_025151,13,8,52,1,1
HS_025152,13,10,52,1,1
HS_025154,3,0,9,1,1
HS_025155,5,4,30,1,1
HS_025156,12,1,48,0,0
HS_025157,6,4,36,0,0
HS_025158,3,0,15,0,1
HS_025159,4,3,12,0,1
HS_025160,5,3,15,1,0
HS_025161,3,1,12,1,1
HS_025162,4,1,28,1,0
HS_025163,5,3,25,1,0
HS_025164,2,1,8,0,1
HS_025165,10,6,50,1,0
HS_025166,9,7,63,1,0
HS_025167,10,6,50,0,0
HS_025168,8,5,48,1,1
HS_025169,12,6,24,1,0
HS_025170,6,2,36,0,0
HS_025171,10,6,40,0,0
HS_025172,11,6,22,0,0
HS_025173,3,2,9,0,0
HS_025174,11,9,55,1,0
HS_025175,2,0,14,1,0
HS_025176,7,3,21,1,1
HS_025177,8,0,40,1,0
HS_025178,10,5,30,0,0
HS_025179,1,0,3,0,0
HS_025180,14,9,42,1,0
HS_025181,6,4,12,1,1
HS_025182,7,4,35,1,0
HS_025183,13,6,65,1,0
HS_025184,9,4,63,1,0
HS_025185,12,7,36,1,1
HS_025186,3,1,15,1,0
HS_025187,2,1,12,1,1
HS_025188,5,4,10,1,0
HS_025189,13,6,91,1,0
HS_025190,10,1,20,1,1
HS_025191,1,0,6,1,1
HS_025192,13,5,26,1,1
HS_025193,6,2,36,1,0
HS_025194,9,2,54,1,1
HS_025195,10,4,40,1,0
HS_025196,9,1,54,0,1
HS_025197,7,2,49,1,1
HS_025198,14,9,28,1,0
HS_025199,11,9,22,1,1
HS_025200,7,1,21,1,1
HS_025201,8,2,40,0,0
HS_025202,10,3,40,1,1
HS_025203,14,3,98,1,1
HS_025204,2,0,12,1,0
HS_025205,14,2,98,1,1
HS_025206,6,4,42,1,0
HS_025207,5,3,20,0,1
HS_025208,5,1,25,0,1
HS_025209,13,3,52,1,1
HS_025210,3,1,21,1,0
HS_025211,3,1,12,1,1
HS_025212,6,1,30,1,0
HS_025213,12,4,36,1,0
HS_025214,10,3,50,0,0
HS_025215,13,2,65,1,1
HS_025216,10,4,50,1,1
HS_025217,7,3,28,1,0
HS_025218,14,8,84,1,1
HS_025219,1,0,7,0,0
HS_025220,14,12,28,1,1
HS_025222,3,1,18,0,1
HS_025223,12,9,72,0,0
HS_025224,1,0,4,0,0
HS_025225,10,7,70,1,0
HS_025226,3,0,12,1,0
HS_025227,5,2,25,0,1
HS_025228,9,0,45,1,0
HS_025229,3,1,12,0,1
HS_025230,10,3,30,0,1
HS_025231,14,2,56,1,1
HS_025232,10,7,60,1,0
HS_025233,9,5,45,0,1
HS_025234,1,0,4,1,1
HS_025235,6,2,42,1,1
HS_025236,9,3,54,0,1
HS_025237,12,3,48,1,0
HS_025238,5,2,30,0,0
HS_025239,11,3,55,1,1
HS_025240,14,12,70,0,1
HS_025241,10,2,40,0,1
HS_025242,2,0,6,0,0
HS_025243,5,1,30,0,1
HS_025244,1,0,3,1,0
HS_025245,9,5,36,1,0
HS_025246,10,7,70,0,0
HS_025247,13,4,52,0,0
HS_025248,10,5,30,1,0
HS_025249,9,5,63,0,1
HS_025250,6,2,24,1,1
HS_025251,11,7,44,0,1
HS_025252,9,5,54,0,1
HS_025253,14,4,98,1,0
HS_025254,3,0,9,0,1
HS_025255,4,1,16,1,1
HS_025256,13,7,65,1,1
HS_025257,6,3,18,1,1
HS_025258,4,2,28,0,0
HS_025259,1,0,7,0,0
HS_025260,7,3,49,0,0
HS_025261,5,1,35,0,1
HS_025262,14,8,84,1,0
HS_025263,8,6,16,0,1
HS_025264,9,4,27,0,0
HS_025265,5,1,30,1,1
HS_025266,8,6,16,0,0
HS_025267,13,4,39,1,0
HS_025268,1,0,3,1,0
HS_025269,1,0,7,1,1
HS_025270,7,4,14,1,0
HS_025271,6,2,18,1,1
HS_025272,5,2,20,1,0
HS_025273,14,11,42,1,1
HS_025274,5,2,15,1,0
HS_025275,14,1,84,1,1
HS_025276,9,7,27,0,0
HS_025277,1,0,6,0,1
HS_025278,8,4,48,0,0
HS_025279,2,1,10,1,1
HS_025280,7,5,35,0,1
HS_025281,6,3,18,0,0
HS_025282,10,7,70,0,0
HS_025283,2,1,10,1,1
HS_025284,12,3,48,1,1
HS_025285,13,8,26,1,0
HS_025286,3,1,12,1,0
HS_025287,4,1,24,0,0
HS_025288,7,1,35,1,0
HS_025289,8,5,16,0,0
HS_025290,13,11,91,1,1
HS_025291,11,7,22,1,0
HS_025292,2,1,6,1,1
HS_025293,8,1,40,0,1
HS_025294,11,3,33,0,0
HS_025295,9,5,36,0,1
HS_025296,7,0,21,1,1
HS_025297,1,0,2,1,0
HS_025298,6,1,36,1,0
HS_025299,8,3,56,0,1
HS_025300,5,1,25,1,1
HS_025301,12,2,60,1,0
HS_025302,2,1,8,1,0
HS_025303,5,1,20,1,0
HS_025304,8,1,40,1,0
HS_025305,2,0,4,0,0
HS_025306,1,0,7,1,1
HS_025307,4,0,28,1,1
HS_025309,4,2,12,1,0
HS_025310,9,3,45,1,1
HS_025311,3,0,15,0,0
HS_025312,4,2,16,1,0
HS_025313,3,1,21,1,1
HS_025314,2,0,6,1,0
HS_025315,4,3,20,1,0
HS_025316,14,11,70,1,1
HS_025317,8,2,32,1,0
HS_025318,1,0,7,0,1
HS_025319,8,4,32,0,0
HS_025320,8,5,32,1,0
HS_025321,3,1,6,1,1
HS_025322,14,9,28,1,1
HS_025323,10,6,70,1,0
HS_025324,10,8,50,1,1
HS_025325,12,9,36,1,1
HS_025326,12,2,72,1,1
HS_025327,6,2,12,1,0
HS_025328,13,6,65,1,1
HS_025329,13,6,26,0,1
HS_025330,4,3,16,1,1
HS_025331,13,4,26,1,0
HS_025332,1,0,5,1,0
HS_025333,14,11,42,1,1
HS_025334,1,0,3,0,0
HS_025335,5,4,15,1,1
HS_025336,12,8,60,1,1
HS_025337,8,2,24,1,1
HS_025338,1,0,6,1,0
HS_025339,2,0,14,0,0
HS_025340,7,1,49,0,1
HS_025341,8,4,16,1,1
HS_025342,12,10,60,1,1
HS_025343,14,3,98,1,1
HS_025344,3,0,6,0,0
HS_025345,11,3,22,1,1
HS_025346,12,10,24,0,1
HS_025347,13,7,65,0,1
HS_025348,8,2,56,1,1
HS_025349,1,0,4,0,0
HS_025350,9,7,27,1,0
HS_025351,12,5,36,1,0
HS_025352,2,0,14,1,0
HS_025353,14,4,28,1,0
HS_025354,13,3,91,1,1
HS_025355,2,0,12,0,0
HS_025356,4,0,16,0,1
HS_025357,12,9,24,0,0
HS_025358,10,1,60,0,0
HS_025359,3,1,18,0,0
HS_025360,4,0,8,1,0
HS_025361,6,2,24,1,1
HS_025363,7,4,49,1,0
HS_025364,5,1,20,1,0
HS_025365,2,1,4,1,1
HS_025366,3,0,12,1,0
HS_025367,10,2,60,1,0
HS_025368,11,8,22,1,0
HS_025369,3,2,21,1,0
HS_025370,14,12,84,0,0
HS_025371,5,3,20,1,0
HS_025372,12,10,84,1,1
HS_025373,11,8,22,0,1
HS_025374,12,1,60,1,0
HS_025375,5,3,25,1,0
HS_025376,4,1,24,1,0
HS_025377,8,3,24,1,1
HS_025378,6,0,42,1,0
HS_025379,6,3,24,1,1
HS_025380,1,0,6,0,1
HS_025381,6,4,42,0,0
HS_025382,3,1,6,1,1
HS_025383,13,2,78,1,0
HS_025384,6,2,36,0,0
HS_025385,10,3,30,1,0
HS_025386,13,9,78,0,0
HS_025387,11,3,33,1,1
HS_025388,13,2,91,0,1
HS_025389,6,2,42,1,0
HS_025390,2,1,14,0,1
HS_025392,1,0,5,0,0
HS_025393,11,2,33,1,0
